Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Sample Resistance,He3 Temperature,Sorb Resistance,Sorb Temperature,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3879872873.46764,10.0001654624939,69999.828125,-3.58488086598305E-4,1.09059019543208E-7,1,4,13.4005146026611,4.98367485013308,33.1199988722801,-0.44357536131905,-0.0661576348114106,1,1.56928233835445E-7,,,,,,,,,,,,,,,,,,,,,10.0001497268677,10.0001811981201,69999.828125,69999.828125,53.9995878795826,5.64798140257615,3.58078551292419,54,1,0,0,1,0.302352905273438,32.7468223571777,1,1,3,10.0001497268677,0,10.0001654624939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879872876.5007,10.0000891685486,69999.828125,-3.58404417848501E-4,1.65852543749371E-7,1,4,13.4005146026611,4.98371544263342,33.1199988722801,-0.443485184210244,-0.0660875843207228,1,2.01639335054402E-7,,,,,,,,,,,,,,,,,,,,,10.0000286102295,10.0001497268677,69999.828125,69999.828125,53.943310626198,5.64796554814212,3.58651375770569,54,2,0,0,1,0.301895141601562,32.7468223571777,1,1,3,10.0000286102295,0,10.0000891685486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879872881.36044,10.0001177787781,69999.828125,-3.58375546944497E-4,1.39774011214905E-7,1,4,13.4005146026611,4.98365874730695,33.1199988722801,-0.443430115728788,-0.066163200207215,1,1.35352434733012E-7,,,,,,,,,,,,,,,,,,,,,10.000036239624,10.0001993179321,69999.828125,69999.828125,54.0183469640442,5.64839324712576,3.57964682579041,54,3,0,0,1,0.303192138671875,32.7468223571777,1,1,3,10.0001993179321,0,10.0001177787781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879872946.36619,10.0000886917114,65000.421875,-3.28509408843277E-4,8.36794618806641E-8,1,4,13.4005146026611,4.98360427905146,33.1199988722801,-0.40644022184483,-0.0608441456681552,1,-3.41453140512469E-8,,,,,,,,,,,,,,,,,,,,,9.99990177154541,10.0002756118774,65000.421875,65000.421875,54.0152204499673,5.6486342204663,3.58193278312683,54,1,0,0,1,0.302505493164063,33.7243423461914,1,1,3,10.0003032684326,0,10.0000886917114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879872950.48384,10.0002579689026,65000.421875,-3.28582202485194E-4,8.57939259714597E-8,1,4,13.4005146026611,4.98359215613813,33.1300012767315,-0.406539829706781,-0.0607843340555572,1,2.49190710038292E-8,,,,,,,,,,,,,,,,,,,,,10.0002126693726,10.0003032684326,65000.421875,65000.421875,53.9108730426499,5.64822760869836,3.5888843536377,54,2,0,0,1,0.3021240234375,33.2355842590332,1,1,3,10.0002126693726,0,10.0002579689026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879872954.35349,10.0001192092896,65000.421875,-3.28552248316164E-4,1.40216005858304E-7,1,4,13.4005146026611,4.98364804251668,33.1199988722801,-0.406518516772806,-0.060717233843182,1,7.5444027964722E-8,,,,,,,,,,,,,,,,,,,,,10.0000257492065,10.0002126693726,65000.421875,65000.421875,54.0437498909192,5.64826287834295,3.58093929290771,54,3,0,0,1,0.302505493164063,33.2355842590332,1,1,3,10.0000610351562,0,10.0001192092896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879873019.29508,10.0005660057068,60000.5078125,-2.98761059304751E-4,1.04862298153248E-7,1,4,13.4005146026611,4.98360581526826,33.1199988722801,-0.369641617055654,-0.0552899252017544,1,4.8890374114585E-9,,,,,,,,,,,,,,,,,,,,,10.0004625320435,10.0006694793701,60000.5078125,60000.5078125,53.9855185662365,5.64825580429662,3.58860111236572,54,1,0,0,1,0.30364990234375,33.7243423461914,1,1,3,10.0006694793701,0,10.0005660057068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879873023.32854,10.0006265640259,60000.5078125,-2.98860899259636E-4,7.1974336906632E-8,1,4,13.4005146026611,4.98357440200379,33.1199988722801,-0.369768337416694,-0.0552647037325298,1,3.98146096500972E-8,,,,,,,,,,,,,,,,,,,,,10.0005731582642,10.0006799697876,60000.5078125,60000.5078125,54.004277650698,5.64844749404175,3.58939957618713,54,2,0,0,1,0.303878784179687,33.7243423461914,1,1,3,10.0005731582642,0,10.0006265640259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879873027.39692,10.0002565383911,60000.5078125,-2.98813322579195E-4,8.71652049001583E-8,1,4,13.4005146026611,4.98355577339899,33.1199988722801,-0.369715136314539,-0.0552047943479913,1,8.0885428028518E-8,,,,,,,,,,,,,,,,,,,,,9.99993991851807,10.0005731582642,60000.5078125,60000.5078125,54.0050592792172,5.64828722633569,3.5866482257843,54,3,0,0,1,0.303268432617188,33.7243423461914,1,1,3,9.99993991851807,0,10.0002565383911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879873091.76526,10.0001859664917,55000.38671875,-2.69182212564386E-4,6.78533776900994E-8,1,4,13.4005146026611,4.98373491462283,33.1199988722801,-0.333067049622922,-0.0497528748498126,1,5.68425438400238E-8,,,,,,,,,,,,,,,,,,,,,10.0001201629639,10.0002517700195,55000.38671875,55000.38671875,53.8033991212557,5.64638547441468,3.58431077003479,54,1,0,0,1,0.301589965820313,33.7243423461914,1,1,3,10.0002517700195,0,10.0001859664917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
