Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Sample Resistance,He3 Temperature,Sorb Resistance,Sorb Temperature,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3879858693.15284,350.003494262695,4999.7529296875,1.41638794657435E-5,7.23912610508965E-9,1,6,13.4005146026611,5.00785538197031,33.4899984300137,0.0176503478273846,0.00259512856609078,1,-3.55340453164735E-8,,,,,,,,,,,,,,,,,,,,,350.003479003906,350.003509521484,4999.7529296875,4999.7529296875,53.3809289066114,5.62799385596001,5.63084316253662,80,1,0,0,1,0.304946899414063,32.7468223571777,1,1,3,350.003479003906,0,350.003494262695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879858698.24038,350.009963989258,4999.7529296875,1.42209176353322E-5,5.90394852394573E-9,1,6,13.4005146026611,5.00821268647225,33.4899984300137,0.0177212878227191,0.00261857743541206,1,-2.54521437669663E-8,,,,,,,,,,,,,,,,,,,,,350.004211425781,350.015716552734,4999.7529296875,4999.7529296875,53.2945589552364,5.63381544005543,5.63977289199829,80,1,0,0,1,0.2978515625,33.2355842590332,6,1,3,350.015716552734,0,350.009963989258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879858703.43826,350.024032592773,4999.7529296875,1.42222299467948E-5,5.92341907232587E-9,1,6,13.4005146026611,5.00811535674318,33.4899984300137,0.0177231783158304,0.00261382408247121,1,-2.94069402530407E-8,,,,,,,,,,,,,,,,,,,,,350.015716552734,350.032348632812,4999.7529296875,4999.7529296875,53.4876211994864,5.63397496274669,5.6382942199707,80,1,0,0,1,0.298233032226562,33.2355842590332,2,1,3,350.032348632812,0,350.024032592773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879858709.2188,349.972183227539,4999.7529296875,1.42164680829839E-5,5.76795042132415E-9,1,6,13.4005146026611,5.00811633234478,33.4899984300137,0.0177168960518543,0.00260679556622365,1,-3.41874533827959E-8,,,,,,,,,,,,,,,,,,,,,349.912017822266,350.032348632812,4999.7529296875,4999.7529296875,53.4344704601787,5.63425480278319,5.6354079246521,80,1,0,0,1,0.298385620117188,32.7468223571777,2,1,3,349.912017822266,0,349.972183227539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879858715.45974,349.793518066406,4999.7529296875,1.42293531868345E-5,7.19084658255742E-9,1,6,13.4005146026611,5.00807296148525,33.4899984300137,0.0177325285220216,0.00261053445911227,1,-3.30883622073103E-8,,,,,,,,,,,,,,,,,,,,,349.681488037109,349.905548095703,4999.7529296875,4999.7529296875,53.4415051168518,5.63439283408316,5.63510417938232,80,1,0,0,1,0.30487060546875,33.2355842590332,2,1,3,349.678955078125,0,349.793518066406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879858721.50523,349.599060058594,4999.7529296875,1.42229457466188E-5,6.09849500419892E-9,1,6,13.4005146026611,5.00800692944771,33.4899984300137,0.0177243242871101,0.00260859337856829,1,-3.36494064164177E-8,,,,,,,,,,,,,,,,,,,,,349.519165039063,349.678955078125,4999.7529296875,4999.7529296875,53.4602642013134,5.63373656017099,5.64248991012573,80,1,0,0,1,0.3057861328125,33.2355842590332,2,1,3,349.519165039063,0,349.599060058594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879858727.0995,349.373184204102,4999.7529296875,1.42343510509133E-5,6.58077566367838E-9,1,6,13.4005146026611,5.00798397314939,33.4899984300137,0.0177396434100822,0.0026025148135236,1,-4.02216760787984E-8,,,,,,,,,,,,,,,,,,,,,349.227203369141,349.519165039063,4999.7529296875,4999.7529296875,53.5329556536018,5.63435280291622,5.63380479812622,80,1,0,0,1,0.298309326171875,33.2355842590332,2,1,3,349.227203369141,0,349.373184204102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879858733.13397,349.065383911133,4999.7529296875,1.42444842815025E-5,1.04452319140437E-8,1,6,13.4005146026611,5.0079759205793,33.4899984300137,0.017749786711938,0.00262070856534273,1,-2.71279165662323E-8,,,,,,,,,,,,,,,,,,,,,348.903564453125,349.227203369141,4999.7529296875,4999.7529296875,53.4493214020441,5.63469697528392,5.63852548599243,80,1,0,0,1,0.304718017578125,33.2355842590332,2,1,3,348.903564453125,0,349.065383911133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879858739.52677,348.662979125977,4999.7529296875,1.42491067292449E-5,7.63641459340852E-9,1,6,13.4005146026611,5.00792954801219,33.4899984300137,0.0177560096018784,0.00261689418051266,1,-3.08541928553433E-8,,,,,,,,,,,,,,,,,,,,,348.481842041016,348.844116210937,4999.7529296875,4999.7529296875,53.4375969742557,5.63476473856591,5.64293432235718,80,1,0,0,1,0.298690795898438,33.2355842590332,2,1,3,348.481842041016,0,348.662979125977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879858745.12317,348.240768432617,4999.7529296875,1.42468790465306E-5,6.5171085070805E-9,1,6,13.4005146026611,5.00793643361352,33.4899984300137,0.0177544077833835,0.00260886939534756,1,-3.69669051289078E-8,,,,,,,,,,,,,,,,,,,,,348.009368896484,348.47216796875,4999.7529296875,4999.7529296875,53.4817589855922,5.63422966825904,5.64241552352905,80,1,0,0,1,0.298004150390625,33.2355842590332,2,1,3,348.009368896484,0,348.240768432617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
