Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Sample Resistance,He3 Temperature,Sorb Resistance,Sorb Temperature,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3880023820.36258,250.136070251465,70000.4140625,-3.7834566237535E-4,2.3573230909581E-7,1,4,13.4005146026611,4.99343797077382,33.4200002253056,-0.46943466760259,-0.0699992740131489,1,1.77590211696502E-7,,,,,,,,,,,,,,,,,,,,,250.136016845703,250.136123657227,70000.4140625,70000.4140625,52.9502515925152,5.6470000806106,5.64196634292603,54,1,0,0,1,0.3009033203125,30.7917900085449,1,1,3,250.135604858398,0,250.136070251465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3880023824.01949,250.134185791016,70000.4140625,-3.78370757206924E-4,3.89826453191878E-7,1,4,13.4005146026611,4.99335031965746,33.4100015461445,-0.469443552906999,-0.0700737657435131,1,1.19913690759456E-7,,,,,,,,,,,,,,,,,,,,,250.132843017578,250.135528564453,70000.4140625,70000.4140625,52.9420444930633,5.64689300507057,5.63587474822998,54,2,0,0,1,0.304489135742188,31.2805480957031,1,1,3,250.132751464844,0,250.134185791016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3880023828.39776,250.130722045898,70000.4140625,-3.78471112421434E-4,3.77651333942851E-7,1,4,13.4005146026611,4.99336220702155,33.4100015461445,-0.469567004092879,-0.0701101350515957,1,1.05799694515027E-7,,,,,,,,,,,,,,,,,,,,,250.12890625,250.132537841797,70000.4140625,70000.4140625,52.9236762228614,5.64665993802626,5.63397693634033,54,3,0,0,1,0.302581787109375,31.7693061828613,1,1,3,250.128662109375,0,250.130722045898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3880023893.0655,250.044418334961,65000.296875,-3.47684019926511E-4,2.74082153889451E-7,1,4,13.4005146026611,4.99327143015162,33.4100015461445,-0.431333508724541,-0.064573336780371,1,-3.82381027960978E-8,,,,,,,,,,,,,,,,,,,,,250.036911010742,250.05192565918,65000.296875,65000.296875,53.1022783395056,5.64741343259301,5.63364791870117,53,1,68,0,0,0.302581787109375,32.2580642700195,1,1,3,250.05192565918,0,250.044418334961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3880023904.21627,250.065086364746,65000.296875,-3.47906045324614E-4,2.04700066214769E-7,1,4,13.4005146026611,4.99321885729863,33.4100015461445,-0.431686146954897,-0.0640550257786525,10,4.12000811442186E-7,,,,,,,,,,,,,,,,,,,,,250.065078735352,250.065093994141,65000.296875,65000.296875,53.1292445234191,5.64770710639133,5.64073610305786,54,2,0,0,1,0.301971435546875,32.2580642700195,1,1,3,250.065078735352,0,250.065086364746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3880023913.39038,250.064926147461,65000.296875,-3.47715229388709E-4,1.31930523824059E-7,1,4,13.4005146026611,4.99324871878318,33.4100015461445,-0.431392276876849,-0.0644263169711587,1,8.46056941346588E-8,,,,,,,,,,,,,,,,,,,,,250.064453125,250.065399169922,65000.296875,65000.296875,53.1581647786306,5.64728009798324,5.63678073883057,54,3,0,0,1,0.302276611328125,32.2580642700195,1,1,3,250.064346313477,0,250.064926147461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3880023977.846,250.03394317627,60000.20703125,-3.17143797120961E-4,1.69511143012493E-7,1,4,13.4005146026611,4.99315187754072,33.4100015461445,-0.393437681131415,-0.0588639954358424,1,-6.41889975550844E-9,,,,,,,,,,,,,,,,,,,,,250.025253295898,250.042633056641,60000.20703125,60000.20703125,53.2734549852172,5.64788586306223,5.63819313049316,54,1,0,0,1,0.303421020507812,32.2580642700195,1,1,3,250.042633056641,0,250.03394317627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3880023981.67821,250.049514770508,60000.20703125,-3.17140214353422E-4,2.01469535152261E-7,1,4,13.4005146026611,4.99309402101351,33.4100015461445,-0.39343272893103,-0.0588230726061181,1,2.52625185043815E-8,,,,,,,,,,,,,,,,,,,,,250.043365478516,250.0556640625,60000.20703125,60000.20703125,53.1480036078806,5.64795564346704,5.64056539535522,54,2,0,0,1,0.304107666015625,32.2580642700195,1,1,3,250.056015014648,0,250.049514770508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3880023985.70565,250.059112548828,60000.20703125,-3.17079620453376E-4,2.35117864222857E-7,1,4,13.4005146026611,4.99308051316978,33.4100015461445,-0.39335666546287,-0.0588076129573814,1,2.8480310117387E-8,,,,,,,,,,,,,,,,,,,,,250.056015014648,250.062210083008,60000.20703125,60000.20703125,53.1480036078806,5.64783385589092,5.63752460479736,54,3,0,0,1,0.301971435546875,32.7468223571777,1,1,3,250.062210083008,0,250.059112548828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3880024050.22815,250.092391967773,55000.2734375,-2.86368901377121E-4,1.67852018526722E-7,1,4,13.4005146026611,4.99291571635471,33.4100015461445,-0.35523407326806,-0.053160415500772,1,-1.54432189407676E-8,,,,,,,,,,,,,,,,,,,,,250.064514160156,250.120269775391,55000.2734375,55000.2734375,53.1585555928902,5.64828274598918,5.63544940948486,53,1,68,0,0,0.30517578125,31.7693061828613,1,1,3,250.120269775391,0,250.092391967773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
