Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Sample Resistance,He3 Temperature,Sorb Resistance,Sorb Temperature,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3879884179.92681,50.0234622955322,69999.734375,-3.69860231077022E-4,1.02753219697451E-7,1,4,13.4005146026611,4.99393657229723,33.1300012767315,-0.458987024507457,-0.0683285336675693,1,2.62569623163654E-7,,,,,,,,,,,,,,,,,,,,,50.0231323242188,50.0237922668457,69999.734375,69999.734375,53.1663718780826,5.64580842106124,4.62671375274658,54,1,0,0,1,0.3009033203125,32.7468223571777,1,1,3,50.0231323242188,0,50.0234622955322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879884182.90009,50.0210571289063,69999.734375,-3.6988877702125E-4,9.49742988937516E-8,1,4,13.4005146026611,4.99392039828037,33.1199988722801,-0.459013820475864,-0.0683772574345623,1,2.27323226660428E-7,,,,,,,,,,,,,,,,,,,,,50.0189819335937,50.0231323242188,69999.734375,69999.734375,53.2777539420729,5.64660053541147,4.6327543258667,54,2,0,0,1,0.302505493164063,32.7468223571777,1,1,3,50.0189819335937,0,50.0210571289063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879884187.61758,50.0171813964844,69999.734375,-3.69957398850809E-4,1.6535519191792E-7,1,4,13.4005146026611,4.99388477082457,33.1300012767315,-0.459104836381749,-0.0683194184932154,1,2.83651220049766E-7,,,,,,,,,,,,,,,,,,,,,50.0155372619629,50.0188255310059,69999.734375,69999.734375,53.046001086121,5.64519063815435,4.63428592681885,54,3,0,0,1,0.300064086914063,32.7468223571777,1,1,3,50.015380859375,0,50.0171813964844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879884252.53585,50.0011692047119,65000.296875,-3.39881150596396E-4,1.08480413926022E-7,1,4,13.4005146026611,4.99385782728519,33.1300012767315,-0.421756507162578,-0.0629086486781826,1,1.44671279293498E-7,,,,,,,,,,,,,,,,,,,,,50.0011558532715,50.0011825561523,65000.296875,65000.296875,53.274627427996,5.64684606214045,4.64047336578369,54,1,0,0,1,0.302963256835937,32.2580642700195,1,1,3,50.0011825561523,0,50.0011692047119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879884256.59764,50.0010299682617,65000.296875,-3.39866843861151E-4,1.28854557035498E-7,1,4,13.4005146026611,4.99381278256281,33.1199988722801,-0.421749263121799,-0.0627993317263601,1,2.29992479270755E-7,,,,,,,,,,,,,,,,,,,,,50.0008850097656,50.0011749267578,65000.296875,65000.296875,53.2996395406114,5.64656765054306,4.65286016464233,54,2,0,0,1,0.302200317382812,33.2355842590332,1,1,3,50.0008850097656,0,50.0010299682617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879884260.6357,50.0007038116455,65000.296875,-3.39874113718426E-4,1.48136650747769E-7,1,4,13.4005146026611,4.99387239415492,33.1199988722801,-0.421759743718694,-0.0628391164068579,1,1.99863124045747E-7,,,,,,,,,,,,,,,,,,,,,50.0005226135254,50.0008850097656,65000.296875,65000.296875,53.2969038407941,5.64653473186548,4.64357233047485,54,3,0,0,1,0.30242919921875,33.2355842590332,1,1,3,50.0005149841309,0,50.0007038116455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879884324.88148,50.0080108642578,60000.37109375,-3.09649944053288E-4,9.62337459723881E-8,1,4,13.4005146026611,4.99381556857264,33.1199988722801,-0.384228183208753,-0.0573796119262113,1,7.76924006174795E-8,,,,,,,,,,,,,,,,,,,,,50.0066566467285,50.0093650817871,60000.37109375,60000.37109375,53.1769238630922,5.6462793025187,4.65676021575928,54,1,0,0,1,0.302734375,33.7243423461914,1,1,3,50.0094108581543,0,50.0080108642578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879884329.03292,50.0095977783203,60000.37109375,-3.09627966038957E-4,8.56127321660721E-8,1,4,13.4005146026611,4.99386599765172,33.1300012767315,-0.384226073143121,-0.0572444856074801,1,1.83959806065323E-7,,,,,,,,,,,,,,,,,,,,,50.0094108581543,50.0097846984863,60000.37109375,60000.37109375,53.3477096945441,5.64662651251454,4.6556978225708,54,2,0,0,1,0.302200317382812,33.2355842590332,1,1,3,50.0097846984863,0,50.0095977783203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879884332.89716,50.0097064971924,60000.37109375,-3.09645157583275E-4,1.10822994291723E-7,1,4,13.4005146026611,4.99382839007954,33.1199988722801,-0.384234329554252,-0.0573073796478634,1,1.35356752597701E-7,,,,,,,,,,,,,,,,,,,,,50.0096282958984,50.0097846984863,60000.37109375,60000.37109375,53.2320286736979,5.64665508684431,4.65988683700562,54,3,0,0,1,0.300750732421875,33.7243423461914,1,1,3,50.0096282958984,0,50.0097064971924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879884396.1473,50.0011215209961,54999.58203125,-2.79205483840885E-4,8.03942928604315E-8,1,4,13.4005146026611,4.99385760071624,33.1199988722801,-0.346460197376618,-0.0517063353804049,1,9.61518205189482E-8,,,,,,,,,,,,,,,,,,,,,50.001106262207,50.0011367797852,54999.58203125,54999.58203125,53.300030354871,5.64704216942891,4.67008256912231,54,1,0,0,1,0.302200317382812,33.7243423461914,1,1,3,50.0011367797852,0,50.0011215209961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
