Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Sample Resistance,He3 Temperature,Sorb Resistance,Sorb Temperature,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3879919474.77881,349.98860168457,69999.546875,-3.81596599922076E-4,9.8398003842807E-8,1,4,13.4005146026611,5.00337063956889,33.4899984300137,-0.474768698942282,-0.0709210770046505,1,7.97163623103621E-8,,,,,,,,,,,,,,,,,,,,,349.988433837891,349.98876953125,69999.546875,69999.546875,53.157773964371,5.64923196157696,7.07652235031128,54,1,0,0,1,0.305557250976562,32.7468223571777,1,1,3,349.98876953125,0,349.98860168457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919477.76858,349.990524291992,69999.546875,-3.81632466012435E-4,1.00717930122946E-7,1,4,13.4005146026611,5.00333155721558,33.4899984300137,-0.474806485989894,-0.0709379868578021,1,7.0866947256194E-8,,,,,,,,,,,,,,,,,,,,,349.989074707031,349.991973876953,69999.546875,69999.546875,53.0827376265248,5.65019910583172,7.07497310638428,54,2,0,0,1,0.305938720703125,32.7468223571777,1,1,3,349.991973876953,0,349.990524291992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919482.49039,349.993087768555,69999.546875,-3.81585925520112E-4,1.54756729888238E-7,1,4,13.4005146026611,5.00334434020057,33.4899984300137,-0.474753062193443,-0.0709109874139941,1,8.58102589726615E-8,,,,,,,,,,,,,,,,,,,,,349.991973876953,349.994201660156,69999.546875,69999.546875,53.0288052586979,5.64979297745207,7.06809759140015,54,3,0,0,1,0.30731201171875,31.2805480957031,1,1,3,349.994201660156,0,349.993087768555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919546.47498,349.965972900391,65000.171875,-3.50718593279626E-4,7.55735901451813E-8,1,4,13.4005146026611,5.00342108564358,33.4899984300137,-0.436341755443084,-0.0652888116261056,1,-1.16134960303211E-8,,,,,,,,,,,,,,,,,,,,,349.943450927734,349.988494873047,65000.171875,65000.171875,52.9643209058614,5.64963573253351,7.01899480819702,54,1,0,0,1,0.304489135742188,33.7243423461914,1,1,3,349.993041992188,0,349.965972900391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919550.64488,350.001861572266,65000.171875,-3.50850534258105E-4,1.18195720168368E-7,1,4,13.4005146026611,5.00342287507235,33.500000834465,-0.436514425243578,-0.0652579300777393,1,3.29718532015639E-8,,,,,,,,,,,,,,,,,,,,,349.994354248047,350.009368896484,65000.171875,65000.171875,53.2148328462749,5.649399133363,7.01415300369263,54,2,0,0,1,0.30517578125,33.2355842590332,1,1,3,350.009368896484,0,350.001861572266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919554.43291,350.015548706055,65000.171875,-3.50740345203332E-4,1.49475540849204E-7,1,4,13.4005146026611,5.00333473186039,33.4899984300137,-0.436362636929264,-0.0652621816733515,1,1.17783454856214E-8,,,,,,,,,,,,,,,,,,,,,350.010009765625,350.021087646484,65000.171875,65000.171875,53.1612912927076,5.64995647434265,7.0083327293396,54,3,0,0,1,0.306320190429687,34.7018585205078,1,1,3,350.021423339844,0,350.015548706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919617.84642,349.943969726562,59999.640625,-3.20062013836325E-4,6.37377100030764E-8,1,4,13.4005146026611,5.00337716905353,33.4899984300137,-0.39819875534018,-0.059562056665661,1,4.73664186701834E-9,,,,,,,,,,,,,,,,,,,,,349.942962646484,349.944976806641,59999.640625,59999.640625,53.1808320056883,5.65009873160573,6.96375799179077,54,1,0,0,1,0.3045654296875,33.7243423461914,1,1,3,349.944976806641,0,349.943969726562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919621.80752,349.946807861328,59999.640625,-3.20085781847933E-4,6.55808704611658E-8,1,4,13.4005146026611,5.00337866922137,33.4899984300137,-0.398235699797757,-0.0595183280091754,1,4.34603114046462E-8,,,,,,,,,,,,,,,,,,,,,349.944976806641,349.948638916016,59999.640625,59999.640625,53.2417990301883,5.64971773499985,6.96970415115356,54,2,0,0,1,0.306015014648438,33.7243423461914,1,1,3,349.948638916016,0,349.946807861328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919625.85213,349.94970703125,59999.640625,-3.20091587162685E-4,8.56515341653497E-8,1,4,13.4005146026611,5.00338338467232,33.4899984300137,-0.398258960642998,-0.0594157841439821,1,1.26814001677089E-7,,,,,,,,,,,,,,,,,,,,,349.948638916016,349.950775146484,59999.640625,59999.640625,53.3328587526787,5.65048539033332,6.95883512496948,54,3,0,0,1,0.305404663085937,33.7243423461914,1,1,3,349.950775146484,0,349.94970703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919690.25595,349.928466796875,54999.64453125,-2.89362986647261E-4,5.56600016296928E-8,1,4,13.4005146026611,5.00331969209069,33.4899984300137,-0.360000249509435,-0.0538424968401159,1,8.90244982599264E-9,,,,,,,,,,,,,,,,,,,,,349.912384033203,349.944549560547,54999.64453125,54999.64453125,53.2652478857653,5.65026776340931,6.91405868530273,54,1,0,0,1,0.3057861328125,33.7243423461914,1,1,3,349.944549560547,0,349.928466796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919694.34356,349.954940795898,54999.64453125,-2.89416058165689E-4,5.85857602888991E-8,1,4,13.4005146026611,5.00330952493002,33.4899984300137,-0.360076266032369,-0.0537785993881867,1,6.80788349585453E-8,,,,,,,,,,,,,,,,,,,,,349.944549560547,349.96533203125,54999.64453125,54999.64453125,53.2023267899672,5.65103205796161,6.91057586669922,54,2,0,0,1,0.305938720703125,32.7468223571777,1,1,3,349.96533203125,0,349.954940795898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919698.42141,349.971954345703,54999.64453125,-2.89417511008348E-4,5.28070401788475E-8,1,4,13.4005146026611,5.00337888056575,33.4899984300137,-0.360088104078923,-0.0537595327817616,1,8.44595964189904E-8,,,,,,,,,,,,,,,,,,,,,349.966369628906,349.9775390625,54999.64453125,54999.64453125,53.1108762532172,5.65074050062889,6.90553617477417,52,3,32,0,0,0.304412841796875,33.7243423461914,1,1,3,349.9775390625,0,349.971954345703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919762.73303,350.013107299805,49999.75390625,-2.5870435454346E-4,7.83897273137294E-8,1,4,13.4005146026611,5.00326347734569,33.4899984300137,-0.321864688314146,-0.0480547924739584,1,7.40471942476692E-8,,,,,,,,,,,,,,,,,,,,,349.99755859375,350.028656005859,49999.75390625,49999.75390625,53.1999819044095,5.65041650660191,6.8649206161499,53,1,68,0,0,0.306243896484375,34.2131004333496,1,1,3,350.028656005859,0,350.013107299805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919773.43217,350.069595336914,49999.75390625,-2.58903114070722E-4,5.38052233683282E-8,1,4,13.4005146026611,5.0032040526922,33.4899984300137,-0.322169050949426,-0.0476735882707535,10,4.09556384773942E-7,,,,,,,,,,,,,,,,,,,,,350.068267822266,350.070922851562,49999.75390625,49999.75390625,53.350836208621,5.65097015030164,6.85726070404053,54,2,0,0,1,0.305557250976562,33.7243423461914,1,1,3,350.070922851562,0,350.069595336914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919782.78367,350.083831787109,49999.75390625,-2.5873314096035E-4,5.85597944873747E-8,1,4,13.4005146026611,5.00329538044999,33.4899984300137,-0.321922856089355,-0.0479303338655834,1,1.78737153430416E-7,,,,,,,,,,,,,,,,,,,,,350.083435058594,350.084228515625,49999.75390625,49999.75390625,53.3656871504864,5.65050416519602,6.85062217712402,54,3,0,0,1,0.305099487304687,33.7243423461914,1,1,3,350.084228515625,0,350.083831787109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919845.5611,349.981796264648,44999.546875,-2.28033314923502E-4,5.2881161101831E-8,1,4,13.4005146026611,5.00320783230037,33.4899984300137,-0.283706842696583,-0.042319062914896,1,9.57093747305627E-8,,,,,,,,,,,,,,,,,,,,,349.975189208984,349.988403320313,44999.546875,44999.546875,53.4239184751691,5.6504648072014,6.8181004524231,54,1,0,0,1,0.306243896484375,33.7243423461914,1,1,3,349.988403320313,0,349.981796264648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919849.37972,349.992401123047,44999.546875,-2.28057383850763E-4,4.81749402901713E-8,1,4,13.4005146026611,5.00320422615406,33.4899984300137,-0.283742496438385,-0.0422834149242828,1,1.27930037251202E-7,,,,,,,,,,,,,,,,,,,,,349.988403320313,349.996398925781,44999.546875,44999.546875,53.5177138974768,5.65004739893943,6.81501007080078,54,2,0,0,1,0.3057861328125,34.2131004333496,1,1,3,349.996398925781,0,349.992401123047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919853.37857,349.998962402344,44999.546875,-2.28059361421491E-4,5.6317557296798E-8,1,4,13.4005146026611,5.00319820985124,33.500000834465,-0.283749601056769,-0.0422494747116501,1,1.55450403197619E-7,,,,,,,,,,,,,,,,,,,,,349.996795654297,350.001129150391,44999.546875,44999.546875,53.3586524938133,5.65046027679045,6.81190919876099,54,3,0,0,1,0.305938720703125,34.2131004333496,1,1,3,350.001129150391,0,349.998962402344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919917.78417,349.963012695313,39999.6484375,-1.97363071350441E-4,4.38385672939283E-8,1,4,13.4005146026611,5.00321959513906,33.4899984300137,-0.245544859436865,-0.0366574996150561,1,5.85725656513329E-8,,,,,,,,,,,,,,,,,,,,,349.949340820313,349.976684570313,39999.6484375,39999.6484375,53.440332674073,5.65060615263571,6.78030252456665,54,1,0,0,1,0.305862426757812,33.7243423461914,1,1,3,349.976684570313,0,349.963012695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919921.62557,349.985397338867,39999.6484375,-1.97370699529258E-4,4.02742193441108E-8,1,4,13.4005146026611,5.00327561541462,33.4899984300137,-0.245571019932494,-0.0365737641824941,1,1.27481652344474E-7,,,,,,,,,,,,,,,,,,,,,349.976684570313,349.994110107422,39999.6484375,39999.6484375,53.318398625073,5.65076765521759,6.77912664413452,54,2,0,0,1,0.30670166015625,34.2131004333496,1,1,3,349.994110107422,0,349.985397338867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919925.70861,350.000030517578,39999.6484375,-1.9743757139223E-4,4.67123747393578E-8,1,4,13.4005146026611,5.00321993986303,33.4899984300137,-0.245653797109474,-0.0365628705797,1,1.45784072395348E-7,,,,,,,,,,,,,,,,,,,,,349.994903564453,350.005157470703,39999.6484375,39999.6484375,53.3023752404287,5.65092333952761,6.77366542816162,54,3,0,0,1,0.306015014648438,34.2131004333496,1,1,3,350.005310058594,0,350.000030517578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919989.97687,350.070083618164,34999.56640625,-1.66725542584033E-4,4.02271443057913E-8,1,4,13.4005146026611,5.00314834650755,33.4899984300137,-0.207426381659763,-0.0309486538921848,1,6.37284316743412E-8,,,,,,,,,,,,,,,,,,,,,350.053070068359,350.087097167969,34999.56640625,34999.56640625,53.4192287040537,5.65139955709929,6.7436375617981,53,1,68,0,0,0.306015014648438,34.2131004333496,1,1,3,350.087097167969,0,350.070083618164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919993.98952,350.096221923828,34999.56640625,-1.66746101438154E-4,3.53852731597867E-8,1,4,13.4005146026611,5.0032080695843,33.4899984300137,-0.207459839160473,-0.0309234681332681,1,8.74639749767814E-8,,,,,,,,,,,,,,,,,,,,,350.087097167969,350.105346679687,34999.56640625,34999.56640625,53.5462433384287,5.6512132137161,6.74506139755249,54,2,0,0,1,0.306320190429687,34.2131004333496,1,1,3,350.105346679687,0,350.096221923828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879919998.03568,350.109634399414,34999.56640625,-1.6674043870032E-4,3.3246817711917E-8,1,4,13.4005146026611,5.00327417252683,33.4899984300137,-0.20746210787312,-0.0308863561000898,1,1.16906869470713E-7,,,,,,,,,,,,,,,,,,,,,350.105346679687,350.113922119141,34999.56640625,34999.56640625,53.4458040737076,5.65065611581361,6.74087381362915,54,3,0,0,1,0.306625366210937,34.2131004333496,1,1,3,350.113922119141,0,350.109634399414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879920062.34633,350.116775512695,29999.712890625,-1.36040157578088E-4,2.85550265467452E-8,1,4,13.4005146026611,5.00318291832237,33.4899984300137,-0.169252020453781,-0.0252510960830765,1,5.34349173725305E-8,,,,,,,,,,,,,,,,,,,,,350.103302001953,350.130249023438,29999.712890625,29999.712890625,53.5149781976595,5.65057603197017,6.7111005783081,53,1,68,0,0,0.305709838867188,34.7018585205078,1,1,3,350.130249023438,0,350.116775512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879920066.18273,350.138259887695,29999.712890625,-1.36084580043889E-4,2.81389842210407E-8,1,4,13.4005146026611,5.00310547729607,33.4899984300137,-0.169310331999979,-0.0252139409040799,1,8.95074896616876E-8,,,,,,,,,,,,,,,,,,,,,350.130249023438,350.146270751953,29999.712890625,29999.712890625,53.4258725464672,5.65081914233146,6.71647310256958,54,2,0,0,1,0.307235717773438,34.2131004333496,1,1,3,350.146270751953,0,350.138259887695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879920070.22647,350.149749755859,29999.712890625,-1.36109790630907E-4,3.09837043181433E-8,1,4,13.4005146026611,5.00307586704689,33.4899984300137,-0.169339438692825,-0.0252241336151627,1,8.49176925607803E-8,,,,,,,,,,,,,,,,,,,,,350.146759033203,350.152740478516,29999.712890625,29999.712890625,53.4387694170345,5.65049772516408,6.70983028411865,54,3,0,0,1,0.305633544921875,34.2131004333496,1,1,3,350.152740478516,0,350.149749755859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879920134.44456,350.050003051758,24999.6953125,-1.05461810606696E-4,2.17828124245634E-8,1,4,13.4005146026611,5.00314042348242,33.500000834465,-0.131206276567022,-0.0195794814436174,1,3.78725479448274E-8,,,,,,,,,,,,,,,,,,,,,350.036895751953,350.063110351562,24999.6953125,24999.6953125,53.528656696746,5.65142534099359,6.69198179244995,54,1,0,0,1,0.304489135742188,35.190616607666,1,1,3,350.063110351562,0,350.050003051758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879920138.27663,350.075546264648,24999.6953125,-1.05477145048395E-4,2.27529108849529E-8,1,4,13.4005146026611,5.00315820444975,33.500000834465,-0.131232065916597,-0.0195419212236152,1,7.04365906875401E-8,,,,,,,,,,,,,,,,,,,,,350.064514160156,350.086578369141,24999.6953125,24999.6953125,53.345755623246,5.65093224789275,6.68609571456909,54,2,0,0,1,0.305709838867188,34.2131004333496,1,1,3,350.086578369141,0,350.075546264648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879920142.34888,350.091232299805,24999.6953125,-1.05472343455671E-4,2.37097815355767E-8,1,4,13.4005146026611,5.00317738217743,33.500000834465,-0.13122805853032,-0.0195326933923212,1,7.72200535016601E-8,,,,,,,,,,,,,,,,,,,,,350.086578369141,350.095886230469,24999.6953125,24999.6953125,53.3625606364095,5.65076715979143,6.68650722503662,54,3,0,0,1,0.305633544921875,33.7243423461914,1,1,3,350.095886230469,0,350.091232299805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879920206.78434,350.01220703125,19999.62890625,-7.49172375726313E-5,1.63696852523274E-8,1,4,13.4005146026611,5.00312383985228,33.4899984300137,-0.0932004843383481,-0.0139387426748402,1,2.73281967848848E-9,,,,,,,,,,,,,,,,,,,,,349.999206542969,350.025207519531,19999.62890625,19999.62890625,53.4567468729768,5.65000506253702,6.66181087493896,54,1,0,0,1,0.305633544921875,34.2131004333496,1,1,3,350.025207519531,0,350.01220703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879920210.70805,350.034149169922,19999.62890625,-7.49257569741036E-5,2.27471207642378E-8,1,4,13.4005146026611,5.0030483185366,33.500000834465,-0.0932161501707438,-0.0138930029102213,1,4.05386006499152E-8,,,,,,,,,,,,,,,,,,,,,350.025207519531,350.043090820313,19999.62890625,19999.62890625,53.5560136949191,5.65013761380378,6.66212558746338,54,2,0,0,1,0.305023193359375,34.7018585205078,1,1,3,350.043609619141,0,350.034149169922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879920214.73882,350.048980712891,19999.62890625,-7.49217584493897E-5,1.97213612777383E-8,1,4,13.4005146026611,5.00305282348178,33.500000834465,-0.0932193254327349,-0.0138385837680054,1,8.36992962283944E-8,,,,,,,,,,,,,,,,,,,,,350.043609619141,350.054351806641,19999.62890625,19999.62890625,53.360997379371,5.6503262862171,6.66424989700317,54,3,0,0,1,0.306167602539063,34.2131004333496,1,1,3,350.054351806641,0,350.048980712891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879920279.07025,350.016525268555,14999.6865234375,-4.44951722300274E-5,1.27979785913703E-8,1,4,13.4005146026611,5.00304460781871,33.4899984300137,-0.0553474245605366,-0.00831438643840749,1,-2.73244201503892E-8,,,,,,,,,,,,,,,,,,,,,350.016082763672,350.016967773438,14999.6865234375,14999.6865234375,53.5145873833999,5.65037366445003,6.64125490188599,54,1,0,0,1,0.305252075195313,34.2131004333496,1,1,3,350.016082763672,0,350.016525268555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
