Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3881436153.9071,10.000048160553,70000.328125,-7.37941831668588E-4,3.51931293470406E-5,1,4,14.0008964538574,4.97421407764271,32.4000008404255,-0.919003213763607,-0.0810008075815706,100,4.64292693334002E-5,,,,,,,,,,,,,,,,,,,,,10.0000219345093,10.0000743865967,70000.328125,70000.328125,53.9351035267461,5.88241960509606,3.09747934341431,54,1,68,0,0,0.326309204101562,32.7468223571777,1,1,3,10.0000743865967,0,10.000048160553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3881436156.64917,10.0000014305115,70000.328125,-7.5998131719691E-4,4.07237037321993E-5,1,4,14.0008964538574,4.97420074620939,32.4000008404255,-0.94457539859053,-0.0957392975368743,100,3.78289346702181E-5,,,,,,,,,,,,,,,,,,,,,9.99992847442627,10.0000743865967,70000.328125,70000.328125,53.8850793015153,5.88146501177292,3.10515809059143,55,2,68,0,0,0.325927734375,31.7693061828613,1,1,3,9.99992847442627,0,10.0000014305115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3881436196.93976,10.0001544952393,65000.296875,-6.1130671314124E-4,7.95993498347609E-5,1,4,14.0008964538574,4.97406799212921,32.4000008404255,-0.752006155089931,-0.128054827933082,100,-1.09553908346798E-5,,,,,,,,,,,,,,,,,,,,,9.99997711181641,10.0003318786621,65000.296875,65000.296875,53.8917231439288,5.88200422535577,3.12002038955688,51,1,68,0,0,0.324859619140625,32.2580642700195,1,1,3,10.0003318786621,0,10.0001544952393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3881436207.71662,10.000011920929,65000.296875,-5.67514604912197E-4,1.23343842152597E-4,1,4,14.0008964538574,4.97405277332998,32.4000008404255,-0.741609592766005,0.167346723489385,1000,2.21871777773588E-4,,,,,,,,,,,,,,,,,,,,,9.99999713897705,10.0000267028809,65000.296875,65000.296875,53.8702283596499,5.88223211131252,3.12250137329102,56,2,0,0,1,0.32684326171875,32.7468223571777,1,1,3,9.99998378753662,0,10.000011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3881436253.73913,9.99981307983398,60000.18359375,-5.76746845409942E-4,9.05313544856179E-5,1,4,14.0008964538574,4.98448821765177,32.4000008404255,-0.744911415752033,0.0982622450342441,100,1.67033871293617E-4,,,,,,,,,,,,,,,,,,,,,9.99975681304932,9.99986934661865,60000.18359375,60000.18359375,53.9714492528903,5.88257878714764,3.13193488121033,48,1,68,0,0,0.331878662109375,32.7468223571777,1,1,3,9.99975681304932,0,9.99981307983398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3881436264.14471,9.99980068206787,60000.18359375,-6.32736912142073E-4,1.47230644961525E-4,1,4,14.0008964538574,4.98439760966166,32.4000008404255,-0.801640742439519,0.00532852785577573,1000,1.00419607399435E-4,,,,,,,,,,,,,,,,,,,,,9.99978160858154,9.9998197555542,60000.18359375,60000.18359375,53.8198133201595,5.8819360144368,3.12846326828003,56,2,0,0,1,0.328826904296875,32.7468223571777,1,1,3,9.99978160858154,0,9.99980068206787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3881436310.03163,9.99854421615601,55000.2734375,--,5.1200153065745E-4,1,4,14.0008964538574,4.98445446829935,32.4000008404255,-1.23666283817731,-0.239806968537595,100,-4.10517973109244E-5,,,,,,,,,,,,,,,,,,,,,9.99850368499756,9.99858474731445,55000.2734375,55000.2734375,53.7420412824961,5.8821827629851,3.14148664474487,47,1,68,0,0,0.328369140625,33.2355842590332,1,1,3,9.99850368499756,0,9.99854421615601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3881436320.8636,9.99726057052612,55000.2734375,-6.56117162611948E-4,1.05808711257756E-4,1,4,14.0008964538574,4.98441138037769,32.4000008404255,-0.852261014542573,0.143746060496546,1000,2.1585770651881E-4,,,,,,,,,,,,,,,,,,,,,9.99720287322998,9.99731826782227,55000.2734375,55000.2734375,53.8827344159576,5.88245626766808,3.14140200614929,56,2,0,0,1,0.326004028320313,32.7468223571777,1,1,3,9.99731826782227,0,9.99726057052612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3881436366.77591,9.99753761291504,50000.2578125,-3.90347901828704E-4,5.91874572197768E-4,1,4,14.0008964538574,4.98439603397626,32.4000008404255,-0.440559884951395,-0.352131415978757,100,-2.25345024809121E-4,,,,,,,,,,,,,,,,,,,,,9.99665832519531,9.99841690063477,50000.2578125,50000.2578125,53.7471218678711,5.88192066082888,3.13950657844543,49,1,68,0,0,0.3277587890625,33.2355842590332,1,1,3,9.99841690063477,0,9.99753761291504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3881436377.30577,9.99451637268066,50000.2578125,-5.57815632911404E-4,1.48906918531609E-4,1,4,14.0008964538574,4.98436750067878,32.4000008404255,-0.71080997440338,0.0316634720657597,1000,1.10326658791291E-4,,,,,,,,,,,,,,,,,,,,,9.99423503875732,9.994797706604,50000.2578125,50000.2578125,53.684200772073,5.88162521070942,3.14318156242371,56,2,0,0,1,0.326690673828125,33.2355842590332,1,1,3,9.994797706604,0,9.99451637268066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3881436423.02743,9.99990320205688,45000.33984375,-5.7103233440147E-4,2.24862204300541E-4,1,4,14.0008964538574,4.98436188205022,32.4000008404255,-0.710507780476503,-0.0804422039683215,100,2.1714969874389E-5,,,,,,,,,,,,,,,,,,,,,9.9998664855957,9.99993991851807,45000.33984375,45000.33984375,53.648636674448,5.88164012962052,3.13730311393738,48,1,68,0,0,0.32867431640625,33.2355842590332,1,1,3,9.9998664855957,0,9.99990320205688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
