Moment (emu)
0.00109177334752058
0.00100771781217879
0.00100777528174112
9.23645739177818E-4
9.23633293392248E-4
8.3952797756025E-4
8.3953593870861E-4
7.55489914787102E-4
7.5550587406408E-4
6.71469987780181E-4
6.71441758124792E-4
5.87405177024341E-4
5.87442830961125E-4
5.03390171754136E-4
5.03413001806485E-4
4.19384561027898E-4
4.19418257841106E-4
3.35396818665007E-4
3.35401007569085E-4
2.51391831363754E-4
2.51404854859416E-4
2.43010517328868E-4
2.43018865294965E-4
2.34589829446071E-4
2.34611648559572E-4
2.26194553665243E-4
2.26210574359251E-4
2.17826155558014E-4
2.17838002802292E-4
2.09391891615292E-4
2.09416884638523E-4
2.00994030135374E-4
2.01013237232221E-4
1.92599036237363E-4
1.92615415222466E-4
1.84204480308505E-4
1.84196595927946E-4
1.75782558179203E-4
1.75823196989553E-4
1.67393049043593E-4
1.67405931767746E-4
1.58989686816776E-4
1.5900952093883E-4
1.50585995763325E-4
1.50620475922477E-4
1.42190793224925E-4
1.42203792162771E-4
1.33782116090156E-4
1.33806407301544E-4
1.25382400168705E-4
1.25402643847527E-4
1.16981704372672E-4
1.16995181347248E-4
1.0857140679527E-4
1.08593799374013E-4
1.0016920231219E-4
1.00199338912604E-4
9.1800797867982E-5
9.18037294606263E-5
8.33625253387337E-5
8.33866112041286E-5
7.49563144761651E-5
7.49776709881737E-5
6.65388173269192E-5
6.65753185497859E-5
5.81611146830724E-5
5.81682000482852E-5
4.97409955128041E-5
4.9765838623534E-5
4.6432909146436E-5
4.64274345308877E-5
4.15081543865867E-5
4.15190180405806E-5
3.66180360264518E-5
3.66354439556647E-5
3.17503042421471E-5
3.17672254911942E-5
2.68796751083533E-5
2.68959872577187E-5
2.19908670850249E-5
2.20074174709554E-5
1.71351555295742E-5
1.71288280996637E-5
1.22425252974147E-5
1.22565229006479E-5
7.37264468352124E-6
7.38113837924482E-6
2.5343789044568E-6
2.53512408048852E-6
-2.33512549040858E-6
-2.33579980053969E-6
-7.12787882489832E-6
-7.10366654161566E-6
-1.20135091511762E-5
-1.19544067419062E-5
-1.68345498973112E-5
-1.68331475720445E-5
-2.16516006937859E-5
-2.1676671544899E-5
-2.65307505795721E-5
-2.65326770085127E-5
-3.14291980867134E-5
-3.13711021604498E-5
-3.6371318980387E-5
-3.62375668642392E-5
-4.10979259331914E-5
-4.10931060156327E-5
-4.5943110031985E-5
-4.59302325590062E-5
-5.07725427033776E-5
-5.07728808806436E-5
-5.90975281310504E-5
-5.90963250265395E-5
-6.75068654770106E-5
-6.75049278324409E-5
-7.58600272925862E-5
-7.58564515165891E-5
-8.42442787718051E-5
-8.42348526510338E-5
-9.26205313243824E-5
-9.26271999911468E-5
-1.0101046358807E-4
-1.01001865017542E-4
-1.09390541737229E-4
-1.09382586635893E-4
-1.17778823138903E-4
-1.17768046217906E-4
-1.26170797832186E-4
-1.26157452986477E-4
-1.34550488265889E-4
-1.34550271433935E-4
-1.43000644266603E-4
-1.42925280492577E-4
-1.5132772570138E-4
-1.51315890822657E-4
-1.59715789328709E-4
-1.59713814804889E-4
-1.6810415187896E-4
-1.68099869054138E-4
-1.76505175637902E-4
-1.76502222604461E-4
-1.84896446368624E-4
-1.84895234766813E-4
-1.93274697091087E-4
-1.93270408730135E-4
-2.01664448218126E-4
-2.01677394269724E-4
-2.10082869212076E-4
-2.10067502327831E-4
-2.18453779407898E-4
-2.18452318144875E-4
-2.26855853651851E-4
-2.26835309982308E-4
-2.35234839470144E-4
-2.35229331336577E-4
-2.43622375067596E-4
-2.43627384096714E-4
-2.52014330978009E-4
-2.52017695530031E-4
-3.35915594171765E-4
-3.35914284784454E-4
-4.19943565518749E-4
-4.19914982768268E-4
-5.03900665263763E-4
-5.03898392708881E-4
-5.87889412359347E-4
-5.87906481468812E-4
-6.71909591803554E-4
-6.71907304866545E-4
-7.55913282871346E-4
-7.55793911095472E-4
-8.39984031179361E-4
-8.40523173203146E-4
-9.24118678869996E-4
-9.24063296926815E-4
-0.00100808921160143
-0.00100808642721816
-0.00109215506484397
-0.00109213648634627
-0.00117633951576195
-0.00117727339004628
