Moment (emu)
-0.00115509253939932
-0.0011402007737887
-0.00107185206406189
-0.00106682139989112
-9.88919828621947E-4
-9.89802231316577E-4
-9.06486775775622E-4
-9.06521076988937E-4
-8.23911929380448E-4
-8.23903923746875E-4
-7.41441870316895E-4
-7.41985727052377E-4
-6.58908916771518E-4
-6.58925457862913E-4
-5.76877669840346E-4
-5.764502144672E-4
-4.93954612497317E-4
-4.93983331141205E-4
-4.11506540618719E-4
-4.11534683984852E-4
-3.29077114036386E-4
-3.29114220887031E-4
-2.46833809479204E-4
-2.46715760227323E-4
-2.38416955963849E-4
-2.38433594827022E-4
-2.30190102361414E-4
-2.30215744740399E-4
-2.21917119437313E-4
-2.21938228865789E-4
-2.13684014221295E-4
-2.13686591489529E-4
-2.05421216728705E-4
-2.05446831518447E-4
-1.97180369837902E-4
-1.97211588286411E-4
-1.88942601965751E-4
-1.88959514526737E-4
-1.80697367173639E-4
-1.80709170453212E-4
-1.72442804584647E-4
-1.72469769948234E-4
-1.64203519626763E-4
-1.64211447572912E-4
-1.55940954398242E-4
-1.55957881599049E-4
-1.47702426002209E-4
-1.47722918055371E-4
-1.39460327248566E-4
-1.3947585462747E-4
-1.31212379808689E-4
-1.31223804600032E-4
-1.22958880234789E-4
-1.22983902078775E-4
-1.14717536285546E-4
-1.14729582721423E-4
-1.06475669758475E-4
-1.0648837159949E-4
-9.82265959011242E-5
-9.82455605795575E-5
-8.99903211690707E-5
-9.00021209248678E-5
-8.17340355028703E-5
-8.17601925715251E-5
-7.34976063924801E-5
-7.35071753782558E-5
-6.51672967050575E-5
-6.52640672138162E-5
-5.70013214563281E-5
-5.70155161944127E-5
-4.87648078855145E-5
-4.87821234276197E-5
-4.39600555886083E-5
-4.39863752653611E-5
-3.91850858995554E-5
-3.9203642513194E-5
-3.44005070748593E-5
-3.44138854810609E-5
-2.96196982172972E-5
-2.96185933628524E-5
-2.4825052316064E-5
-2.48312292124909E-5
-2.00370322692189E-5
-2.00466416705966E-5
-1.52551783188634E-5
-1.5261344930798E-5
-1.04702210222125E-5
-1.04820783735411E-5
-5.71340131833165E-6
-5.71621121256235E-6
-9.3932814392608E-7
-9.38568492229956E-7
3.78524225316281E-6
3.78933219228795E-6
8.46978783319268E-6
8.48638105811854E-6
1.31697674703028E-5
1.31998870110912E-5
1.7974493987041E-5
1.79947966815886E-5
2.26941359023727E-5
2.26463023473339E-5
2.74328513041278E-5
2.74760706615388E-5
3.22463132057793E-5
3.22495769248166E-5
3.69757081621204E-5
3.69954599856041E-5
4.17526141395936E-5
4.1745685376572E-5
4.65329989377452E-5
4.66440788051856E-5
4.98103467752014E-5
4.98077290062122E-5
5.79345006906614E-5
5.79318030663753E-5
6.6182174467942E-5
6.61929043045634E-5
7.43990573366304E-5
7.43962888635145E-5
8.26168300550175E-5
8.26198562808946E-5
9.08460697363882E-5
9.08398709778053E-5
9.90708523147687E-5
9.90615951026125E-5
1.07304599376519E-4
1.07300801788663E-4
1.15531532617312E-4
1.1552815369489E-4
1.23779720656948E-4
1.23771489037009E-4
1.31990349010596E-4
1.32000142098026E-4
1.40233922255657E-4
1.40225712886832E-4
1.48478464131199E-4
1.48473379086513E-4
1.56705672535886E-4
1.56696414160547E-4
1.64932985677598E-4
1.64926583705352E-4
1.73165912125631E-4
1.73157085382179E-4
1.81419866988419E-4
1.81408321605821E-4
1.89648023416036E-4
1.89639902984609E-4
1.9789461520826E-4
1.97874615748743E-4
2.06117819318152E-4
2.06115490897366E-4
2.14362528119493E-4
2.14357156592945E-4
2.22588609560564E-4
2.2256719233872E-4
2.30825377512444E-4
2.30819648901313E-4
2.39083114571947E-4
2.39062301193323E-4
2.47481486783473E-4
2.47326549106905E-4
3.29738470311321E-4
3.29953412457986E-4
4.12184359000293E-4
4.12167742256875E-4
4.946411823826E-4
4.9463386812876E-4
5.77162456056302E-4
5.77130289779078E-4
6.5965801084735E-4
6.59651315198873E-4
7.42149844176605E-4
7.42670005937484E-4
8.2468730344908E-4
8.25315790521752E-4
9.07261473826669E-4
9.07253069256952E-4
9.89855601225315E-4
9.89858098187166E-4
0.00107249410413341
0.00107257442046921
0.00115513951612038
0.00115508272649441
0.00107227652592232
0.00107221946893597
9.89532339304124E-4
9.8954705993686E-4
9.06905773153207E-4
9.06875590883699E-4
8.24254161568968E-4
8.24308206807589E-4
7.41747261829283E-4
7.41753062964845E-4
6.59147428549208E-4
6.59667502932941E-4
5.76622848522375E-4
5.76667595174853E-4
4.94122044247369E-4
4.9414908409045E-4
4.11643823404612E-4
4.11665542779454E-4
3.29174450303604E-4
3.2918698255881E-4
2.46671233212523E-4
2.46699988166942E-4
2.38464673348786E-4
2.38478667300319E-4
2.30203410608257E-4
2.30224881360128E-4
2.21945357110233E-4
2.21967758238603E-4
2.13702594575709E-4
2.1374883557312E-4
2.05468727494276E-4
2.05496564460276E-4
1.97210950766717E-4
1.9723979653298E-4
1.88991303522621E-4
1.8899525814284E-4
1.80717902804272E-4
1.80746518156036E-4
1.72480828510969E-4
1.7249889725649E-4
1.64232162977229E-4
1.64252153486244E-4
1.55989266071062E-4
1.55995633423358E-4
1.47730346412295E-4
1.47753252936877E-4
1.39489064875968E-4
1.39509311008176E-4
1.31240739521472E-4
1.31256122795725E-4
1.22998543588822E-4
1.23011284054686E-4
1.14745695547776E-4
1.14765700282221E-4
1.06502707870842E-4
1.06522724909763E-4
9.82459507555153E-5
9.82676075934113E-5
9.00105244183476E-5
9.0021832523355E-5
8.17546089812949E-5
8.17708482229982E-5
7.35048794255179E-5
7.35246116503225E-5
6.5252626813857E-5
6.52787282223702E-5
5.69991638922219E-5
5.70175811947502E-5
4.87673772940766E-5
4.87678414041251E-5
4.55013796753034E-5
4.55093311219957E-5
4.06732513303827E-5
4.06815929354325E-5
3.58811437536728E-5
3.58880925373525E-5
3.10917477454962E-5
3.1112546318256E-5
2.6309267438443E-5
2.63101256867206E-5
2.15491030855793E-5
2.15513444213919E-5
1.67437268662248E-5
1.67531361830205E-5
1.19732661044512E-5
1.19744315833814E-5
7.19828872988023E-6
7.20827114297569E-6
2.40475212066374E-6
2.41867755809921E-6
-2.3203176040405E-6
-2.32504973958073E-6
-7.03959320953544E-6
-7.03479750519871E-6
-1.17332437481464E-5
-1.17506329590716E-5
-1.64849615997749E-5
-1.65065668464746E-5
-2.12597517439507E-5
-2.1240296633201E-5
-2.59986793274022E-5
-2.59741412236945E-5
-3.07337700640017E-5
-3.07275941983153E-5
-3.54879653528446E-5
-3.55254661981237E-5
-4.02754087950088E-5
-4.02737858343197E-5
-4.50382132494356E-5
-4.50321813568143E-5
-4.97955539170677E-5
-4.97921958916217E-5
-5.79592262210632E-5
-5.79612843028047E-5
-6.6134286697599E-5
-6.62103359982294E-5
-7.44194446383279E-5
-7.44187293360724E-5
-8.26493368218796E-5
-8.26477355657026E-5
-9.08770362917341E-5
-9.08684363900292E-5
-9.91049282948756E-5
-9.90991548259544E-5
-1.07346581161049E-4
-1.0732978760936E-4
-1.15577743957503E-4
-1.15566221193721E-4
-1.23807599987186E-4
-1.2379344983168E-4
-1.32036762106481E-4
-1.32027313613223E-4
-1.40268763593161E-4
-1.40268742500582E-4
-1.48539867373698E-4
-1.48517979286342E-4
-1.56757577133839E-4
-1.56743610467225E-4
-1.64997578879846E-4
-1.64981526346909E-4
-1.73241914543801E-4
-1.73235615250551E-4
-1.81485229484369E-4
-1.81456244226407E-4
-1.89718538960337E-4
-1.89704113726711E-4
-1.97953607608327E-4
-1.9794030008126E-4
-2.06200229182888E-4
-2.06193497948148E-4
-2.14442873115525E-4
-2.14431037995961E-4
-2.22660182711875E-4
-2.2265212884339E-4
-2.30906148500205E-4
-2.30904189257146E-4
-2.39144527183847E-4
-2.39150101921787E-4
-2.47506578707294E-4
-2.47379850635381E-4
-3.29771725674484E-4
-3.29751895081848E-4
-4.12242760552841E-4
-4.12207819492881E-4
-4.94720682745926E-4
-4.94709013002499E-4
-5.77193289455819E-4
-5.77172794342953E-4
-6.59573646718015E-4
-6.5969731659349E-4
-7.42170596005759E-4
-7.42227865194722E-4
-8.25373916121755E-4
-8.24766941023788E-4
-9.07305056582747E-4
-9.07322159341248E-4
-9.89959691513287E-4
-9.89933514485981E-4
-0.00107245481060867
-0.0010725837169164
-0.00115513547393819
-0.00115511118538834
