Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Sample Resistance,He3 Temperature,Sorb Resistance,Sorb Temperature,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3879766121.0169,10.0001168251038,69999.6484375,-4.2076061627284E-4,1.67018137072391E-7,1,4,13.4005146026611,5.00718801557143,33.2800000905991,-0.524059014652978,-0.0782480986525349,1,1.16154730767179E-7,,,,,,,,,,,,,,,,,,,,,10.0000953674316,10.0001382827759,69999.6484375,69999.6484375,53.9913807801307,5.63884260372507,3.54660964012146,54,1,0,0,1,0.299301147460937,32.7468223571777,1,1,3,10.0000953674316,0,10.0001168251038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879766124.79926,10.0000939369202,69999.6484375,-4.20861487566494E-4,1.29616394760094E-7,1,4,13.4005146026611,5.0071601615333,33.2800000905991,-0.524180241204826,-0.0782684731325959,1,1.14396653237819E-7,,,,,,,,,,,,,,,,,,,,,10.0000925064087,10.0000953674316,69999.6484375,69999.6484375,54.085567016698,5.63900189279088,3.54568433761597,54,2,0,0,1,0.299224853515625,32.7468223571777,1,1,3,10.0000925064087,0,10.0000939369202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879766130.13787,10.0001273155212,69999.6484375,-4.20710082740942E-4,1.53883305818105E-7,1,4,13.4005146026611,5.00720646366623,33.2800000905991,-0.524002583499309,-0.0782136367305444,1,1.36588870136936E-7,,,,,,,,,,,,,,,,,,,,,10.0001029968262,10.0001516342163,69999.6484375,69999.6484375,53.978874723823,5.63881490762953,3.55473828315735,54,3,0,0,1,0.298614501953125,32.7468223571777,1,1,3,10.0001516342163,0,10.0001273155212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879766194.19369,10.000138759613,64999.65625,-3.89964850457909E-4,1.4309889555216E-7,1,4,13.4005146026611,5.00708976680591,33.2800000905991,-0.485669376058379,-0.072653222691252,1,-5.88917050146662E-11,,,,,,,,,,,,,,,,,,,,,10.0000905990601,10.000186920166,64999.65625,64999.65625,53.9335402697076,5.63922878281268,3.55233716964722,54,1,0,0,1,0.306777954101562,33.7243423461914,1,1,3,10.000186920166,0,10.000138759613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879766198.00314,10.0001220703125,64999.65625,-3.89976350786094E-4,1.61482339783633E-7,1,4,13.4005146026611,5.00707293549399,33.2800000905991,-0.485689633400403,-0.072600095355497,1,4.40457731808696E-8,,,,,,,,,,,,,,,,,,,,,10.000057220459,10.000186920166,64999.65625,64999.65625,53.9182985135826,5.63933278658868,3.55093240737915,54,2,0,0,1,0.307083129882812,33.2355842590332,1,1,3,10.000057220459,0,10.0001220703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879766202.03703,10.0001535415649,64999.65625,-3.90123246526494E-4,8.63400852754355E-8,1,4,13.4005146026611,5.00710674566103,33.2800000905991,-0.485881769077335,-0.0725973759238828,1,6.87542829230464E-8,,,,,,,,,,,,,,,,,,,,,10.000057220459,10.0002498626709,64999.65625,64999.65625,54.014438821448,5.63869763000512,3.55113458633423,54,3,0,0,1,0.298690795898438,33.7243423461914,1,1,3,10.0002498626709,0,10.0001535415649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879766266.88924,10.0004210472107,59999.4375,-3.59526703347059E-4,7.64255304918203E-8,1,4,13.4005146026611,5.00705993689695,33.2800000905991,-0.447772928260617,-0.0668781548163665,1,8.31850306418807E-8,,,,,,,,,,,,,,,,,,,,,10.0003671646118,10.0004749298096,59999.4375,59999.4375,54.0019327651403,5.63882590546751,3.55099582672119,54,1,0,0,1,0.299835205078125,34.2131004333496,1,1,3,10.0003852844238,0,10.0004210472107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879766270.96783,10.000340461731,59999.4375,-3.59471547899769E-4,1.13965062591399E-7,1,4,13.4005146026611,5.00704528891704,33.2800000905991,-0.447699005534596,-0.0668903385683371,1,6.49315180136482E-8,,,,,,,,,,,,,,,,,,,,,10.0002956390381,10.0003852844238,59999.4375,59999.4375,53.943310626198,5.63851655974895,3.55621075630188,54,2,0,0,1,0.299911499023438,33.2355842590332,1,1,3,10.0002956390381,0,10.000340461731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879766274.70941,10.00044298172,59999.4375,-3.59496780927537E-4,1.09565297471263E-7,1,4,13.4005146026611,5.00715547290196,33.2800000905991,-0.447757770581239,-0.0668064112826847,1,1.37746055723587E-7,,,,,,,,,,,,,,,,,,,,,10.0002956390381,10.0005903244019,59999.4375,59999.4375,53.8659294027942,5.63862510240222,3.55939388275146,54,3,0,0,1,0.308074951171875,32.7468223571777,1,1,3,10.0005903244019,0,10.00044298172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879766340.24175,10.0002870559692,54999.671875,-3.28985413401859E-4,1.05650093959043E-7,1,4,13.4005146026611,5.00696956584824,33.2800000905991,-0.409728871454919,-0.0611689024761513,1,9.73994130780741E-8,,,,,,,,,,,,,,,,,,,,,10.0002708435059,10.0003032684326,54999.671875,54999.671875,53.9323678269288,5.63873678846153,3.55520224571228,54,1,0,0,1,0.305404663085937,34.2131004333496,1,1,3,10.0003032684326,0,10.0002870559692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879766344.11168,10.0003895759583,54999.671875,-3.28990064105801E-4,6.04916978201003E-8,1,4,13.4005146026611,5.00697514616237,33.2800000905991,-0.409729510129777,-0.0612085796916148,1,6.63120936565671E-8,,,,,,,,,,,,,,,,,,,,,10.0003032684326,10.0004758834839,54999.671875,54999.671875,53.8940680294865,5.63866160260396,3.56791496276855,54,2,0,0,1,0.298614501953125,33.7243423461914,1,1,3,10.0004758834839,0,10.0003895759583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
