Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Sample Resistance,He3 Temperature,Sorb Resistance,Sorb Temperature,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3879749678.85104,4.99999380111694,70000.4296875,-4.17440320720252E-4,1.31134405732375E-7,1,4,13.4005146026611,4.99804657848508,33.2800000905991,-0.518606226064939,-0.0773652499965293,1,1.69319139191316E-7,,,,,,,,,,,,,,,,,,,,,4.99996185302734,5.00002574920654,70000.4296875,70000.4296875,54.5439921432269,5.63877500999581,2.93719935417175,48,1,32,0,0,0.296401977539063,32.2580642700195,1,1,3,5.00002574920654,0,4.99999380111694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879749688.21271,4.99998593330383,70000.4296875,-4.29126975780023E-4,1.35257664111431E-5,1,4,13.4005146026611,4.99810033138713,33.2800000905991,-0.529713862183037,-0.102389490739565,10,-1.82251056074629E-5,,,,,,,,,,,,,,,,,,,,,4.99993705749512,5.00003480911255,70000.4296875,70000.4296875,54.5283595728423,5.63806189989678,2.9442286491394,53,2,68,0,0,0.296249389648438,31.2805480957031,1,1,3,5.00003480911255,0,4.99998593330383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879749696.99295,5.00004124641418,70000.4296875,-4.17284174006102E-4,1.19149232164738E-7,1,4,13.4005146026611,4.99809879905006,33.2800000905991,-0.518406628188097,-0.0774256276840542,1,9.82695684308493E-8,,,,,,,,,,,,,,,,,,,,,5.00003862380981,5.00004386901855,70000.4296875,70000.4296875,54.5314860869192,5.63816216118243,2.94728350639343,51,3,32,0,0,0.296707153320313,31.2805480957031,1,1,3,5.00004386901855,0,5.00004124641418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879749760.41174,4.99985384941101,65000.4609375,-3.86202671573637E-4,1.09349128151591E-7,1,4,13.4005146026611,4.99805988717891,33.2800000905991,-0.479746996685235,-0.0719303322879353,1,-1.28445753889704E-7,,,,,,,,,,,,,,,,,,,,,4.99977970123291,4.99992799758911,65000.4609375,65000.4609375,54.3583553699096,5.63831742888689,2.95102000236511,52,1,32,0,0,0.304031372070313,32.7468223571777,1,1,3,4.99992799758911,0,4.99985384941101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879749764.49135,5.00000190734863,65000.4609375,-3.86396010651421E-4,1.02811696012365E-7,1,4,13.4005146026611,4.99799479730927,33.2800000905991,-0.479998677831557,-0.0718295749247593,1,-1.94706246914498E-8,,,,,,,,,,,,,,,,,,,,,4.99978542327881,5.00021839141846,65000.4609375,65000.4609375,54.4967036178135,5.63843744226832,2.95020985603333,48,2,100,0,0,0.2960205078125,33.2355842590332,1,1,3,5.00021839141846,0,5.00000190734863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879749775.16174,4.99996185302734,65000.4609375,-3.8840271137725E-4,1.08858364620688E-5,1,4,13.4005146026611,4.99801306693405,33.2800000905991,-0.482730963412235,-0.0706186814656939,10,1.25576486017194E-6,,,,,,,,,,,,,,,,,,,,,4.9999566078186,4.99996709823608,65000.4609375,65000.4609375,54.4642660342654,5.63955722926232,2.94949746131897,54,3,0,0,1,0.303573608398438,32.7468223571777,1,1,3,4.99994850158691,0,4.99996185302734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879749847.61785,4.99991011619568,60000.41015625,-3.55442428715252E-4,1.30073210527368E-7,1,4,13.4005146026611,4.99797945166879,33.2800000905991,-0.441543177293524,-0.0660862120155379,1,-2.68272332562418E-8,,,,,,,,,,,,,,,,,,,,,4.99978876113892,5.00003147125244,60000.41015625,60000.41015625,54.3685165406596,5.63832469652558,2.95191764831543,50,1,32,0,0,0.296630859375,33.2355842590332,1,1,3,4.99978876113892,0,4.99991011619568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879749851.58185,4.99987173080444,60000.41015625,-3.55557854793167E-4,1.37004302085782E-7,1,4,13.4005146026611,4.99805322205565,33.2800000905991,-0.441698916250088,-0.0660874746162231,1,-9.47732119310462E-9,,,,,,,,,,,,,,,,,,,,,4.99978876113892,4.99995470046997,60000.41015625,60000.41015625,54.4505875351788,5.63871187527223,2.9454038143158,50,2,100,0,0,0.2960205078125,33.2355842590332,1,1,3,4.99995470046997,0,4.99987173080444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879749855.61286,4.99998641014099,60000.41015625,-3.55493369937477E-4,9.33339158859721E-8,1,4,13.4005146026611,4.99801381835975,33.2800000905991,-0.441622419390526,-0.0660180403540482,1,3.61824260394746E-8,,,,,,,,,,,,,,,,,,,,,4.99998092651367,4.99999189376831,60000.41015625,60000.41015625,54.3821950397461,5.63881003002597,2.95347666740417,48,3,100,0,0,0.303421020507812,33.2355842590332,1,1,3,4.99999189376831,0,4.99998641014099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879749927.74465,4.9999668598175,55000.40234375,-3.19263049235184E-4,7.32740091732143E-6,1,4,13.4005146026611,4.99798544587427,33.2800000905991,-0.396925276552171,-0.0571887884308198,10,1.72338626198692E-6,,,,,,,,,,,,,,,,,,,,,4.99984216690063,5.00009155273438,55000.40234375,55000.40234375,54.1977307092077,5.63735150103443,2.94828414916992,54,1,0,0,1,0.303726196289063,33.2355842590332,1,1,3,5.00009155273438,0,4.9999668598175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
