Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Sample Resistance,He3 Temperature,Sorb Resistance,Sorb Temperature,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3879802388.5986,200.124877929687,69999.734375,-4.3477408917571E-4,2.24286501883721E-7,1,4,13.4005146026611,4.98385582289353,33.390000462532,-0.537988574641636,-0.0802848638511388,1,1.54079368836482E-7,,,,,,,,,,,,,,,,,,,,,200.124664306641,200.125091552734,69999.734375,69999.734375,53.1073589248806,5.64813095164993,5.06672430038452,54,1,0,0,1,0.301361083984375,32.7468223571777,1,1,3,200.124664306641,0,200.124877929687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879802391.61152,200.121070861816,69999.734375,-4.34792109067803E-4,1.04829491910336E-7,1,4,13.4005146026611,4.98393642928741,33.390000462532,-0.538025593012067,-0.0802732209562682,1,1.67656844359377E-7,,,,,,,,,,,,,,,,,,,,,200.117736816406,200.124404907227,69999.734375,69999.734375,53.2062349325633,5.64769777881131,5.06632375717163,54,2,0,0,1,0.30426025390625,32.7468223571777,1,1,3,200.117736816406,0,200.121070861816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879802396.4689,200.114814758301,69999.734375,-4.34747883235783E-4,2.15844371621614E-7,1,4,13.4005146026611,4.98392544088544,33.390000462532,-0.537974732537865,-0.0802278400429026,1,1.97515947011229E-7,,,,,,,,,,,,,,,,,,,,,200.11213684082,200.117492675781,69999.734375,69999.734375,53.0444378290825,5.6470330685946,5.06129455566406,54,3,0,0,1,0.301971435546875,32.7468223571777,1,1,3,200.111953735352,0,200.114814758301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879802460.44114,200.106269836426,65000.08203125,-4.03542487598447E-4,1.12324866640568E-7,1,4,13.4005146026611,4.98374794702608,33.390000462532,-0.499316362649573,-0.0745897925505287,1,8.28946112945852E-8,,,,,,,,,,,,,,,,,,,,,200.07243347168,200.140106201172,65000.08203125,65000.08203125,53.1253363808229,5.64840199706142,5.06334829330444,54,1,0,0,1,0.302352905273438,33.7243423461914,1,1,3,200.140106201172,0,200.106269836426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879802464.55166,200.159812927246,65000.08203125,-4.03642641108594E-4,8.04568223959908E-8,1,4,13.4005146026611,4.98372942109337,33.390000462532,-0.499452926699191,-0.074506001634721,1,1.65283952918507E-7,,,,,,,,,,,,,,,,,,,,,200.142471313477,200.177154541016,65000.08203125,65000.08203125,53.1878666623614,5.64825366839828,5.06699848175049,54,2,0,0,1,0.302810668945313,33.7243423461914,1,1,3,200.177154541016,0,200.159812927246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879802468.40705,200.187911987305,65000.08203125,-4.03656891969794E-4,9.1931588347415E-8,1,4,13.4005146026611,4.98370823795587,33.390000462532,-0.499472023231147,-0.074478495918564,1,1.89287451122896E-7,,,,,,,,,,,,,,,,,,,,,200.178466796875,200.197357177734,65000.08203125,65000.08203125,53.1390148799095,5.64879902086376,5.06756782531738,54,3,0,0,1,0.30242919921875,33.7243423461914,1,1,3,200.197357177734,0,200.187911987305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879802532.68693,200.113883972168,59999.75390625,-3.72413612409027E-4,8.99998320140581E-8,1,4,13.4005146026611,4.98372090423407,33.390000462532,-0.460797401165054,-0.0688266235117757,1,8.36617534855421E-8,,,,,,,,,,,,,,,,,,,,,200.107437133789,200.120330810547,59999.75390625,59999.75390625,53.2769723135537,5.64860041875717,5.06861352920532,54,1,0,0,1,0.303421020507812,34.2131004333496,1,1,3,200.120330810547,0,200.113883972168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879802536.74402,200.123626708984,59999.75390625,-3.72433102189116E-4,1.22965958767404E-7,1,4,13.4005146026611,4.98368828768485,33.390000462532,-0.460830474353911,-0.0687414247598809,1,1.54926550524993E-7,,,,,,,,,,,,,,,,,,,,,200.120330810547,200.126922607422,59999.75390625,59999.75390625,53.1702800206787,5.64859653557998,5.06418371200562,54,2,0,0,1,0.301666259765625,33.7243423461914,1,1,3,200.126922607422,0,200.123626708984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879802540.62108,200.126480102539,59999.75390625,-3.72428702200338E-4,1.0665041131838E-7,1,4,13.4005146026611,4.98369285848621,33.390000462532,-0.460825200854044,-0.0687435232429743,1,1.52643782831879E-7,,,,,,,,,,,,,,,,,,,,,200.125885009766,200.127075195313,59999.75390625,59999.75390625,53.2617305574287,5.64845947171372,5.06929397583008,53,3,68,0,0,0.303878784179687,33.7243423461914,1,1,3,200.125640869141,0,200.126480102539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879802612.67407,200.010078430176,54999.55859375,-3.41520167394013E-4,1.17521193402245E-7,1,4,13.4005146026611,4.98355133616529,33.390000462532,-0.422632177761093,-0.0625777219678651,10,5.10271379710583E-7,,,,,,,,,,,,,,,,,,,,,200.009704589844,200.010452270508,54999.55859375,54999.55859375,53.457528501496,5.64832842416469,5.06612968444824,54,1,0,0,1,0.304183959960937,34.2131004333496,1,1,3,200.009750366211,0,200.010078430176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879802623.49152,200.007766723633,54999.55859375,-3.41356957282748E-4,7.56161008174846E-8,1,4,13.4005146026611,4.98354844519423,33.390000462532,-0.422379763396968,-0.0628826560680771,1,2.39348879174223E-7,,,,,,,,,,,,,,,,,,,,,200.007675170898,200.007858276367,54999.55859375,54999.55859375,53.3918717058807,5.64905062813346,5.06114625930786,54,2,0,0,1,0.30426025390625,34.2131004333496,1,1,3,200.007675170898,0,200.007766723633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
