Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Sample Resistance,He3 Temperature,Sorb Resistance,Sorb Temperature,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3879790082.61182,100.00626373291,69999.75,-4.34059059478134E-4,1.04533558166549E-7,1,4,13.4005146026611,4.99540148005964,33.3000011742115,-0.538867589555984,-0.0802875807665857,1,2.55050014199345E-7,,,,,,,,,,,,,,,,,,,,,100.006240844727,100.006286621094,69999.75,69999.75,53.1620729212268,5.64287409083244,4.87491941452026,54,1,0,0,1,0.2984619140625,32.2580642700195,1,1,3,100.006240844727,0,100.00626373291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879790085.57999,100.006656646729,69999.75,-4.33997187610036E-4,1.34353374227861E-7,1,4,13.4005146026611,4.99545329376174,33.3099998533726,-0.538800220359535,-0.0802665028150631,1,2.6371347494738E-7,,,,,,,,,,,,,,,,,,,,,100.006278991699,100.007034301758,69999.75,69999.75,53.2472704298229,5.64343776669678,4.86806011199951,54,2,0,0,1,0.298995971679687,32.7468223571777,1,1,3,100.007034301758,0,100.006656646729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879790090.27907,100.007194519043,69999.75,-4.34035122776595E-4,1.80149400585175E-7,1,4,13.4005146026611,4.99533476651742,33.3000011742115,-0.538832635576157,-0.080249291141154,1,2.81105149236849E-7,,,,,,,,,,,,,,,,,,,,,100.007034301758,100.007354736328,69999.75,69999.75,53.0925079830152,5.64247189845129,4.86778593063354,54,3,0,0,1,0.299301147460937,32.7468223571777,1,1,3,100.007354736328,0,100.007194519043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879790155.2536,100.008808135986,65000.484375,-4.02826512128654E-4,1.44578767866099E-7,1,4,13.4005146026611,4.99466852383275,33.3000011742115,-0.499960417247164,-0.0746984261931164,1,7.29571961773816E-8,,,,,,,,,,,,,,,,,,,,,100.006721496582,100.010894775391,65000.484375,65000.484375,53.4020328766306,5.64461661199742,4.87565040588379,53,1,68,0,0,0.300827026367188,34.2131004333496,1,1,3,100.011001586914,0,100.008808135986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879790165.86716,100.014091491699,65000.484375,-4.0319902668098E-4,1.77120997777546E-7,1,4,13.4005146026611,4.99461540584093,33.3000011742115,-0.500521174850818,-0.0740586557184555,10,6.43281973677659E-7,,,,,,,,,,,,,,,,,,,,,100.014045715332,100.014137268066,65000.484375,65000.484375,53.2347643735152,5.64545874322981,4.87108898162842,54,2,0,0,1,0.302658081054687,33.2355842590332,1,1,3,100.014045715332,0,100.014091491699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879790175.16161,100.01375579834,65000.484375,-4.02887194882166E-4,9.53796843789711E-8,1,4,13.4005146026611,4.99448680434653,33.3000011742115,-0.500023491313831,-0.0746173580962228,1,1.4429063015228E-7,,,,,,,,,,,,,,,,,,,,,100.013732910156,100.013778686523,65000.484375,65000.484375,53.3309046813806,5.64527030182724,4.8732533454895,54,3,0,0,1,0.301666259765625,33.2355842590332,1,1,3,100.013732910156,0,100.01375579834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879790237.43821,100.012264251709,59999.85546875,-3.71790702364007E-4,1.3476711005098E-7,1,4,13.4005146026611,4.99437807309062,33.3099998533726,-0.461411343278263,-0.0688840949108439,1,1.10501313691712E-7,,,,,,,,,,,,,,,,,,,,,100.008682250977,100.015846252441,59999.85546875,59999.85546875,53.3535719084383,5.64638683620621,4.88337707519531,53,1,68,0,0,0.300140380859375,34.2131004333496,1,1,3,100.015846252441,0,100.012264251709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879790248.46877,100.021411895752,59999.85546875,-3.72125047053723E-4,8.16647062154231E-8,1,4,13.4005146026611,4.99444063850016,33.3000011742115,-0.461934455572047,-0.0682783092165959,10,6.49627339807358E-7,,,,,,,,,,,,,,,,,,,,,100.021286010742,100.021537780762,59999.85546875,59999.85546875,53.3543535369576,5.64541781808744,4.88211631774902,54,2,0,0,1,0.301132202148438,33.7243423461914,1,1,3,100.021537780762,0,100.021411895752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879790257.71942,100.021381378174,59999.85546875,-3.71838052472684E-4,1.45199228002545E-7,1,4,13.4005146026611,4.99444842145122,33.3099998533726,-0.461494671658502,-0.0687908832417743,1,1.93788618944305E-7,,,,,,,,,,,,,,,,,,,,,100.021255493164,100.021507263184,59999.85546875,59999.85546875,53.3578708652941,5.6454313232381,4.88429260253906,54,3,0,0,1,0.299453735351562,33.7243423461914,1,1,3,100.021255493164,0,100.021381378174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3879790321.34366,100.044010162354,54999.64453125,-3.40812632021273E-4,6.70407700616442E-8,1,4,13.4005146026611,4.99488582642104,33.3000011742115,-0.423021618788103,-0.0631842019797806,1,7.66201852925044E-8,,,,,,,,,,,,,,,,,,,,,100.031608581543,100.056411743164,54999.64453125,54999.64453125,53.480977357073,5.64369934201365,4.87624835968018,54,1,0,0,1,0.30029296875,34.2131004333496,1,1,3,100.056411743164,0,100.044010162354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
