Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Sample Resistance,He3 Temperature,Sorb Resistance,Sorb Temperature,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3878554540.16441,350.013442993164,69999.7734375,-1.3280416638696E-4,8.17271631100455E-8,1,4,13.4005146026611,4.99656407374924,32.8599996864796,-0.164938784796359,-0.0244804786393186,1,1.5229688553384E-7,,,,,,,,,,,,,,,,,,,,,350.013427734375,350.013458251953,69999.7734375,69999.7734375,53.4477581450057,5.63242777747042,6.25297021865845,54,1,0,0,1,0.299301147460937,33.7243423461914,1,1,3,350.013427734375,0,350.013442993164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878554576.97111,349.914672851562,64999.73046875,-1.23083234405698E-4,8.18377821986097E-8,1,4,13.4005146026611,4.99646596781447,32.8599996864796,-0.152820941345017,-0.0229589129548769,1,-7.70700734945645E-8,,,,,,,,,,,,,,,,,,,,,349.904815673828,349.924530029297,64999.73046875,64999.73046875,53.4801957285537,5.63305452882097,6.40051031112671,53,1,68,0,0,0.29815673828125,33.7243423461914,1,1,3,349.924530029297,0,349.914672851562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878554617.04402,349.84635925293,59999.56640625,-1.13590179064054E-4,8.30349589036163E-8,1,4,13.4005146026611,4.99638789300942,32.8599996864796,-0.141038441886195,-0.0211393935357086,1,-3.22266725845761E-8,,,,,,,,,,,,,,,,,,,,,349.843353271484,349.849365234375,59999.56640625,59999.56640625,53.6306592185057,5.63389319882006,6.47184562683105,54,1,0,0,1,0.29937744140625,34.2131004333496,1,1,3,349.849365234375,0,349.84635925293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878554656.91351,349.828659057617,54999.78515625,-1.03918831341485E-4,9.67436698918345E-8,1,4,13.4005146026611,4.99637561364587,32.8599996864796,-0.129030803765252,-0.0193316699491122,1,-2.32034928924252E-8,,,,,,,,,,,,,,,,,,,,,349.824951171875,349.832366943359,54999.78515625,54999.78515625,53.5935318638422,5.63391395810145,6.44696092605591,54,1,0,0,1,0.299072265625,34.2131004333496,1,1,3,349.832366943359,0,349.828659057617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878554696.61454,349.775497436523,49999.640625,-9.43985529062111E-5,7.70796915818111E-8,1,4,13.4005146026611,4.99632208486895,32.8599996864796,-0.117203057163961,-0.017594711986906,1,-4.87265891838482E-8,,,,,,,,,,,,,,,,,,,,,349.769622802734,349.781372070313,49999.640625,49999.640625,53.7221097552557,5.63370698914679,6.42353057861328,54,1,0,0,1,0.298385620117188,34.7018585205078,1,1,3,349.781372070313,0,349.775497436523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878554737.82659,349.761459350586,44999.875,-8.4830781428983E-5,4.95082319049372E-8,1,4,13.4005146026611,4.99640045679283,32.8599996864796,-0.105338297433357,-0.0157311926795187,1,2.10856010851646E-8,,,,,,,,,,,,,,,,,,,,,349.753692626953,349.769226074219,44999.875,44999.875,53.7690074664095,5.63329277819073,6.39639377593994,54,1,0,0,1,0.298614501953125,34.2131004333496,1,1,3,349.769897460937,0,349.761459350586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878554778.05464,349.8896484375,39999.55859375,-7.52096008086441E-5,4.3444533793336E-8,1,4,13.4005146026611,4.99645558280939,32.8599996864796,-0.0933868538550505,-0.0139861576748152,1,-1.26501516148174E-8,,,,,,,,,,,,,,,,,,,,,349.885223388672,349.894073486328,39999.55859375,39999.55859375,53.8108245921884,5.63368544354788,6.3750147819519,54,1,0,0,1,0.298080444335937,34.7018585205078,1,1,3,349.894073486328,0,349.8896484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878554817.71815,349.936950683594,34999.65625,-6.56329771749501E-5,3.95874149261772E-8,1,4,13.4005146026611,4.99639154772322,32.8599996864796,-0.0814913280427999,-0.0122243339768998,1,-2.65723392901437E-8,,,,,,,,,,,,,,,,,,,,,349.922637939453,349.951263427734,34999.65625,34999.65625,53.6869364718903,5.63398384699694,6.34761667251587,54,1,0,0,1,0.2984619140625,34.7018585205078,1,1,3,349.951263427734,0,349.936950683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878554857.80505,349.962921142578,29999.67578125,-5.60783264239745E-5,3.4086787296254E-8,1,4,13.4005146026611,4.99632217347438,32.8599996864796,-0.0696232161379331,-0.0104679225865064,1,-4.15280907130411E-8,,,,,,,,,,,,,,,,,,,,,349.95068359375,349.975158691406,29999.67578125,29999.67578125,53.6748212298422,5.63421858438055,6.32711172103882,54,1,0,0,1,0.298309326171875,34.7018585205078,1,1,3,349.975158691406,0,349.962921142578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878554896.98366,350.059997558594,24999.60546875,-4.65162897960894E-5,2.52899106432602E-8,1,4,13.4005146026611,4.99630251550559,32.8599996864796,-0.0577517106039331,-0.00868017444879354,1,-3.21982962912757E-8,,,,,,,,,,,,,,,,,,,,,350.045684814453,350.074310302734,24999.60546875,24999.60546875,53.8358367048038,5.63455127689416,6.30335140228271,54,1,0,0,1,0.298233032226562,34.7018585205078,1,1,3,350.074310302734,0,350.059997558594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
