Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Sample Resistance,He3 Temperature,Sorb Resistance,Sorb Temperature,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3878545817.51594,100.046863555908,69999.765625,-1.30749741127823E-4,1.19169923995296E-7,1,4,13.4005146026611,5.00697769505176,32.5199998915195,-0.162815873187717,-0.0244735336514805,1,-9.21121635183038E-8,,,,,,,,,,,,,,,,,,,,,100.046630859375,100.047096252441,69999.765625,69999.765625,53.480977357073,5.63345668608022,4.62348985671997,54,1,0,0,1,0.300521850585937,33.7243423461914,1,1,3,100.046630859375,0,100.046863555908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878545854.88186,100.021717071533,65000.34765625,-1.21147338840001E-4,1.50756522075439E-7,1,4,13.4005146026611,5.00643925346223,32.5199998915195,-0.150815954117177,-0.0228055569345423,1,-1.91993677435573E-7,,,,,,,,,,,,,,,,,,,,,100.021110534668,100.022323608398,65000.34765625,65000.34765625,53.4766784002172,5.63802781880722,4.61753225326538,54,1,0,0,1,0.299606323242188,33.7243423461914,1,1,3,100.021110534668,0,100.021717071533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878545893.30092,100.010692596436,60000.37109375,-1.1174459678188E-4,1.4566497574551E-7,1,4,13.4005146026611,5.00656231863682,32.5199998915195,-0.13911434892323,-0.0210425373485501,1,-1.82143783294507E-7,,,,,,,,,,,,,,,,,,,,,100.010238647461,100.01114654541,60000.37109375,60000.37109375,53.554059623621,5.63851870180372,4.62744855880737,54,1,0,0,1,0.300445556640625,33.7243423461914,1,1,3,100.010238647461,0,100.010692596436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878545931.66872,100.034183502197,54999.49609375,-1.02311890281444E-4,1.38019433205084E-7,1,4,13.4005146026611,5.00673803528014,32.5199998915195,-0.127378262473081,-0.0192623007651509,1,-1.62820498629806E-7,,,,,,,,,,,,,,,,,,,,,100.02530670166,100.043060302734,54999.49609375,54999.49609375,53.6380846894384,5.63650347910519,4.62653541564941,54,1,0,0,1,0.299835205078125,34.2131004333496,1,1,3,100.043060302734,0,100.034183502197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878545971.36283,100.098651885986,49999.56640625,-9.2848048130619E-5,1.02822972553069E-7,1,4,13.4005146026611,5.00688422662553,32.5199998915195,-0.115606529153223,-0.0174409595649807,1,-1.15404452411185E-7,,,,,,,,,,,,,,,,,,,,,100.077514648438,100.119789123535,49999.56640625,49999.56640625,53.7353974400826,5.63545352886239,4.62501764297485,54,1,0,0,1,0.3009033203125,34.2131004333496,1,1,3,100.120399475098,0,100.098651885986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878546011.54462,100.098670959473,44999.69921875,-8.33805063545652E-5,6.91069175795838E-8,1,4,13.4005146026611,5.00696458724653,32.5199998915195,-0.10382126368704,-0.0156589678608903,1,-1.00488330805738E-7,,,,,,,,,,,,,,,,,,,,,100.094429016113,100.102912902832,44999.69921875,44999.69921875,53.7963644645826,5.63460407172963,4.627272605896,54,1,0,0,1,0.3009033203125,34.2131004333496,1,1,3,100.094429016113,0,100.098670959473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878546051.17991,100.038970947266,39999.796875,-7.39895179009605E-5,4.23219020566941E-8,1,4,13.4005146026611,5.00706607543854,32.5199998915195,-0.0921258440436424,-0.0139280625166183,1,-1.15138509130796E-7,,,,,,,,,,,,,,,,,,,,,100.037117004395,100.040824890137,39999.796875,39999.796875,53.7830767797557,5.63392646616356,4.6315598487854,54,1,0,0,1,0.299606323242188,34.2131004333496,1,1,3,100.037117004395,0,100.038970947266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878546091.33801,100.016128540039,34999.640625,-6.45910950680383E-5,3.37752540439162E-8,1,4,13.4005146026611,5.00708560032284,32.5199998915195,-0.0804246007042286,-0.0121556962025251,1,-9.79128825062633E-8,,,,,,,,,,,,,,,,,,,,,100.015518188477,100.016738891602,34999.640625,34999.640625,53.8135602920057,5.63374576434479,4.62656211853027,54,1,0,0,1,0.306854248046875,35.6793746948242,1,1,3,100.015518188477,0,100.016128540039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878546130.97356,100.055732727051,29999.525390625,-5.51276516838745E-5,3.40094752507607E-8,1,4,13.4005146026611,5.00704965118651,32.5199998915195,-0.0686408605895206,-0.0103732281958181,1,-8.24474005483464E-8,,,,,,,,,,,,,,,,,,,,,100.038757324219,100.072708129883,29999.525390625,29999.525390625,53.8585039318615,5.63263252828068,4.6344723701477,54,1,0,0,1,0.298995971679687,34.2131004333496,1,1,3,100.072708129883,0,100.055732727051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878546171.14702,100.072597503662,24999.556640625,-4.56990299519717E-5,6.85306372141939E-8,1,4,13.4005146026611,5.00704566875515,32.5199998915195,-0.0569005155659871,-0.00860214565215282,1,-7.08245100423708E-8,,,,,,,,,,,,,,,,,,,,,100.071563720703,100.073631286621,24999.556640625,24999.556640625,53.9894267088326,5.63328229615565,4.63073396682739,54,1,0,0,1,0.306625366210937,34.7018585205078,1,1,3,100.071563720703,0,100.072597503662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878546209.95299,100.095706939697,19999.69140625,-3.62667448489296E-5,2.83436168966825E-8,1,4,13.4005146026611,5.00695319082169,32.5199998915195,-0.0451513537496689,-0.00685137187906352,1,-7.61894105091474E-8,,,,,,,,,,,,,,,,,,,,,100.075294494629,100.116119384766,19999.69140625,19999.69140625,53.8682742883518,5.63233701955027,4.6305422782898,54,1,0,0,1,0.3070068359375,34.2131004333496,1,1,3,100.116119384766,0,100.095706939697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878546248.44575,100.119922637939,14999.7998046875,-2.68400820887217E-5,2.17685683052272E-8,1,4,13.4005146026611,5.00699906343354,32.5199998915195,-0.0334123678995522,-0.00509339675844948,1,-7.47000221046238E-8,,,,,,,,,,,,,,,,,,,,,100.118110656738,100.121734619141,14999.7998046875,14999.7998046875,53.9222066561788,5.63176642382204,4.62962865829468,53,1,68,0,0,0.299835205078125,34.7018585205078,1,1,3,100.118110656738,0,100.119922637939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878546287.33033,100.100238800049,9999.7197265625,-1.74336192604297E-5,1.26786118221664E-8,1,4,13.4005146026611,5.00703036310252,32.5199998915195,-0.0217015908640866,-0.00331612562699811,1,-5.47420512674934E-8,,,,,,,,,,,,,,,,,,,,,100.080917358398,100.119560241699,9999.7197265625,9999.7197265625,53.9694951815922,5.6333410367367,4.63970851898193,54,1,0,0,1,0.30029296875,34.2131004333496,1,1,3,100.119560241699,0,100.100238800049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878546322.55903,100.204307556152,9999.6943359375,-1.74508392318099E-5,1.77479954319992E-8,1,4,13.4005146026611,5.00700293976308,32.5199998915195,-0.0217310807682362,-0.00326442296370769,1,-1.06711375037726E-8,,,,,,,,,,,,,,,,,,,,,100.203651428223,100.204963684082,9999.6943359375,9999.6943359375,53.8956312865249,5.63260540034379,4.64106845855713,54,1,0,0,1,0.29876708984375,34.7018585205078,1,1,3,100.203651428223,0,100.204307556152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878546338.85774,100.160137176514,9499.5126953125,-1.64968396170534E-5,1.52846964936862E-8,1,4,13.4005146026611,5.0070187875473,32.5199998915195,-0.0205346294390731,-0.00314313959926061,1,-5.5986444183994E-8,,,,,,,,,,,,,,,,,,,,,100.154457092285,100.165817260742,9499.5126953125,9499.5126953125,53.9945072942076,5.63277633448825,4.64175319671631,54,1,0,0,1,0.302047729492188,34.7018585205078,1,1,3,100.154457092285,0,100.160137176514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3878546356.8676,100.143547058105,8999.80859375,-1.55506626191138E-5,1.71488957456879E-8,1,4,13.4005146026611,5.00694781729778,32.5199998915195,-0.0193552954415388,-0.00297073289267325,1,-5.91404564703642E-8,,,,,,,,,,,,,,,,,,,,,100.13761138916,100.149482727051,8999.80859375,8999.80859375,53.8499060181499,5.63432623433763,4.64191627502441,54,1,0,0,1,0.300827026367188,34.2131004333496,1,1,3,100.149482727051,0,100.143547058105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
