[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1662291436.392000 9/4/2022, 1:37:16 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082

INFO, NAME, 
INFO, WEIGHT, 9.700
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 
INFO, COMMENT, 
INFO, SEQUENCE FILE: M(H)-5t.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1662298405.975,,-1.008384e+002,1.999850e+000,-3.149159e-005,0.000000e+000,4.233842e-001,0.000000e+000,3,6.063544e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,3.004074e-005,0,,0,
1662298414.745,,-1.008384e+002,2.000112e+000,-2.857004e-005,0.000000e+000,4.121831e-001,0.000000e+000,3,7.517689e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.884865e-005,0,,0,
1662298429.745,,-1.117601e+002,2.000112e+000,-3.065112e-005,0.000000e+000,4.026828e-001,0.000000e+000,3,6.478995e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.449585e-004,0,,0,
1662298438.465,,-1.117601e+002,2.000257e+000,-2.934464e-005,0.000000e+000,3.775049e-001,0.000000e+000,3,5.939904e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662298453.475,,-1.205871e+002,2.000213e+000,-3.321497e-005,0.000000e+000,3.389451e-001,0.000000e+000,3,5.799459e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.161098e-004,0,,0,
1662298461.725,,-1.205871e+002,2.000198e+000,-3.514201e-005,0.000000e+000,3.695494e-001,0.000000e+000,3,6.998053e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.884865e-005,0,,0,
1662298476.945,,-1.310599e+002,2.000155e+000,-3.555700e-005,0.000000e+000,3.878752e-001,0.000000e+000,3,6.799684e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.740456e-004,0,,0,
1662298485.665,,-1.310599e+002,2.000344e+000,-3.333709e-005,0.000000e+000,3.607303e-001,0.000000e+000,3,5.732194e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.040863e-004,0,,0,
1662298500.425,,-1.418320e+002,2.000257e+000,-4.012132e-005,0.000000e+000,3.571284e-001,0.000000e+000,3,6.924524e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.449585e-004,0,,0,
1662298509.395,,-1.418320e+002,2.000387e+000,-3.446033e-005,0.000000e+000,3.543557e-001,0.000000e+000,3,5.855725e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.740456e-004,0,,0,
1662298524.535,,-1.508087e+002,2.000315e+000,-4.521057e-005,0.000000e+000,4.136910e-001,0.000000e+000,3,4.448451e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.620220e-004,0,,0,
1662298540.115,,-1.508087e+002,2.000475e+000,-3.962237e-005,0.000000e+000,3.360116e-001,0.000000e+000,3,7.426979e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662298569.995,,-1.611319e+002,2.000431e+000,-4.216482e-005,0.000000e+000,3.661298e-001,0.000000e+000,3,7.003925e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662298578.845,,-1.611319e+002,2.000372e+000,-4.356822e-005,0.000000e+000,3.734811e-001,0.000000e+000,3,7.136103e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.884865e-005,0,,0,
1662298594.345,,-1.720536e+002,2.000184e+000,-4.509601e-005,0.000000e+000,3.266798e-001,0.000000e+000,3,7.383167e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.740456e-004,0,,0,
1662298602.815,,-1.720536e+002,2.000198e+000,-4.502533e-005,0.000000e+000,3.430922e-001,0.000000e+000,3,7.497973e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662298617.545,,-1.807310e+002,1.999908e+000,-4.794069e-005,0.000000e+000,3.198985e-001,0.000000e+000,3,7.303489e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,3.004074e-005,0,,0,
1662298626.205,,-1.807310e+002,2.000082e+000,-4.558326e-005,0.000000e+000,3.253104e-001,0.000000e+000,3,7.096707e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662298641.105,,-1.913535e+002,1.999851e+000,-5.272486e-005,0.000000e+000,3.486553e-001,0.000000e+000,3,7.152689e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.449585e-004,0,,0,
1662298650.075,,-1.913535e+002,1.999908e+000,-5.151174e-005,0.000000e+000,3.101816e-001,0.000000e+000,3,7.943182e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.460314e-004,0,,0,
1662298665.545,,-2.019760e+002,1.999908e+000,-4.987153e-005,0.000000e+000,3.559996e-001,0.000000e+000,3,6.606160e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,3.004074e-005,0,,0,
1662298674.015,,-2.019760e+002,2.000097e+000,-4.960406e-005,0.000000e+000,3.385028e-001,0.000000e+000,3,6.120813e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662298728.985,,-2.031728e+002,1.999937e+000,-5.550552e-005,0.000000e+000,3.295255e-001,0.000000e+000,3,7.722064e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.619028e-004,0,,0,
1662298737.375,,-2.031728e+002,2.000140e+000,-5.561906e-005,0.000000e+000,3.205548e-001,0.000000e+000,3,7.836638e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.449585e-004,0,,0,
1662298773.245,,-2.395285e+002,2.000329e+000,-6.598557e-005,0.000000e+000,3.331302e-001,0.000000e+000,3,6.832352e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662298781.975,,-2.395285e+002,2.000358e+000,-6.575137e-005,0.000000e+000,3.286650e-001,0.000000e+000,3,7.486316e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.161098e-004,0,,0,
1662298806.155,,-3.029640e+002,2.000372e+000,-7.844020e-005,0.000000e+000,3.094975e-001,0.000000e+000,3,7.417402e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.028942e-004,0,,0,
1662298814.875,,-3.029640e+002,2.000475e+000,-7.888574e-005,0.000000e+000,3.227781e-001,0.000000e+000,3,7.562048e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662298830.845,,-3.523358e+002,2.000213e+000,-9.492099e-005,0.000000e+000,3.389183e-001,0.000000e+000,3,6.514748e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.319813e-004,0,,0,
1662298839.315,,-3.523358e+002,2.000314e+000,-9.038647e-005,0.000000e+000,3.204158e-001,0.000000e+000,3,7.123474e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662298855.285,,-4.017077e+002,2.000170e+000,-1.030508e-004,0.000000e+000,3.198870e-001,0.000000e+000,3,7.503383e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.449585e-004,0,,0,
1662298864.005,,-4.017077e+002,2.000329e+000,-1.026859e-004,0.000000e+000,3.059374e-001,0.000000e+000,3,7.666665e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.740456e-004,0,,0,
1662298879.975,,-4.524261e+002,2.000227e+000,-1.271206e-004,0.000000e+000,3.130961e-001,0.000000e+000,3,5.696372e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.449585e-004,0,,0,
1662298888.445,,-4.524261e+002,2.000329e+000,-1.168449e-004,0.000000e+000,2.994397e-001,0.000000e+000,3,7.715229e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.817413e-005,0,,0,
1662298904.665,,-5.019476e+002,2.000025e+000,-1.335332e-004,0.000000e+000,3.190269e-001,0.000000e+000,3,7.596490e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.450777e-004,0,,0,
1662298913.635,,-5.019476e+002,2.000271e+000,-1.327770e-004,0.000000e+000,3.060591e-001,0.000000e+000,3,7.681732e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662298936.565,,-5.535637e+002,2.000010e+000,-1.417573e-004,0.000000e+000,3.094499e-001,0.000000e+000,3,7.624577e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.159906e-004,0,,0,
1662298944.536,,-5.535637e+002,2.000053e+000,-1.462995e-004,0.000000e+000,3.042589e-001,0.000000e+000,3,7.756237e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.448393e-004,0,,0,
1662298959.506,,-6.029357e+002,1.999981e+000,-1.632429e-004,0.000000e+000,2.748300e-001,0.000000e+000,3,7.927551e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.319813e-004,0,,0,
1662298967.976,,-6.029357e+002,2.000141e+000,-1.560679e-004,0.000000e+000,3.106388e-001,0.000000e+000,3,7.653984e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662298982.196,,-6.541028e+002,1.999908e+000,-1.656683e-004,0.000000e+000,3.249219e-001,0.000000e+000,3,7.186194e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.460314e-004,0,,0,
1662298998.126,,-6.541028e+002,2.000053e+000,-1.782174e-004,0.000000e+000,3.015617e-001,0.000000e+000,3,7.435760e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.884865e-005,0,,0,
1662299021.736,,-7.037740e+002,1.999981e+000,-1.819232e-004,0.000000e+000,3.043673e-001,0.000000e+000,3,7.743554e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.161098e-004,0,,0,
1662299030.336,,-7.037740e+002,1.999981e+000,-1.803950e-004,0.000000e+000,3.395456e-001,0.000000e+000,3,7.358505e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662299047.476,,-7.531457e+002,1.999835e+000,-1.923181e-004,0.000000e+000,3.032102e-001,0.000000e+000,3,7.547480e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.749992e-004,0,,0,
1662299056.076,,-7.531457e+002,2.000082e+000,-1.971574e-004,0.000000e+000,3.065588e-001,0.000000e+000,3,7.756613e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662299072.297,,-8.040139e+002,1.999835e+000,-2.084592e-004,0.000000e+000,2.645894e-001,0.000000e+000,3,7.946126e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.749992e-004,0,,0,
1662299081.077,,-8.040139e+002,2.000025e+000,-2.052945e-004,0.000000e+000,3.020052e-001,0.000000e+000,3,7.687906e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.690357e-005,0,,0,
1662299096.797,,-8.538347e+002,1.999894e+000,-2.210292e-004,0.000000e+000,2.978766e-001,0.000000e+000,3,7.790660e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.749992e-004,0,,0,
1662299105.017,,-8.538347e+002,2.000112e+000,-2.167010e-004,0.000000e+000,3.026221e-001,0.000000e+000,3,7.260640e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.609491e-004,0,,0,
1662299121.247,,-9.045530e+002,1.999908e+000,-2.350067e-004,0.000000e+000,3.026238e-001,0.000000e+000,3,7.845162e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.690357e-005,0,,0,
1662299130.007,,-9.045530e+002,2.000112e+000,-2.343968e-004,0.000000e+000,3.042017e-001,0.000000e+000,3,7.747549e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.449585e-004,0,,0,
1662299146.227,,-9.539247e+002,1.999893e+000,-2.472555e-004,0.000000e+000,3.007769e-001,0.000000e+000,3,7.828532e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.169443e-004,0,,0,
1662299155.197,,-9.539247e+002,2.000097e+000,-2.454646e-004,0.000000e+000,3.033314e-001,0.000000e+000,3,7.728672e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662299170.667,,-1.004793e+003,2.000039e+000,-2.584458e-004,0.000000e+000,3.062717e-001,0.000000e+000,3,7.702361e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.319813e-004,0,,0,
1662299179.137,,-1.004793e+003,2.000170e+000,-2.587980e-004,0.000000e+000,3.073621e-001,0.000000e+000,3,7.774254e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662299233.357,,-1.004195e+003,1.999937e+000,-2.591665e-004,0.000000e+000,3.047310e-001,0.000000e+000,3,7.733732e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.619028e-004,0,,0,
1662299241.827,,-1.004195e+003,2.000170e+000,-2.597888e-004,0.000000e+000,3.018940e-001,0.000000e+000,3,7.766079e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662299287.867,,-2.013475e+003,2.000315e+000,-5.214976e-004,0.000000e+000,2.993267e-001,0.000000e+000,3,7.843583e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662299315.607,,-3.018867e+003,2.000372e+000,-7.661491e-004,0.000000e+000,3.040640e-001,0.000000e+000,3,7.615036e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.884865e-005,0,,0,
1662299324.497,,-3.018867e+003,2.000387e+000,-7.746985e-004,0.000000e+000,3.038053e-001,0.000000e+000,3,7.761232e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662299347.607,,-4.022463e+003,2.000358e+000,-1.032670e-003,0.000000e+000,3.073337e-001,0.000000e+000,3,7.752890e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662299362.837,,-4.022463e+003,2.000445e+000,-1.026538e-003,0.000000e+000,3.070457e-001,0.000000e+000,3,7.740681e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.170635e-004,0,,0,
1662299386.067,,-5.025610e+003,2.000097e+000,-1.286820e-003,0.000000e+000,3.090046e-001,0.000000e+000,3,7.780567e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662299401.047,,-5.025610e+003,2.000170e+000,-1.279845e-003,0.000000e+000,3.081472e-001,0.000000e+000,3,7.736406e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662299430.807,,-6.030403e+003,2.000227e+000,-1.534215e-003,0.000000e+000,3.088818e-001,0.000000e+000,3,7.740954e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662299438.777,,-6.030403e+003,2.000271e+000,-1.531807e-003,0.000000e+000,3.090982e-001,0.000000e+000,3,7.728612e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662299462.707,,-7.034298e+003,2.000082e+000,-1.787702e-003,0.000000e+000,3.093945e-001,0.000000e+000,3,7.738755e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.678436e-005,0,,0,
1662299470.927,,-7.034298e+003,2.000039e+000,-1.783717e-003,0.000000e+000,3.097541e-001,0.000000e+000,3,7.725240e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662299487.147,,-8.037146e+003,1.999879e+000,-2.120257e-003,0.000000e+000,3.105157e-001,0.000000e+000,3,7.595580e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,3.200769e-004,0,,0,
1662299495.797,,-8.037146e+003,2.000112e+000,-2.036392e-003,0.000000e+000,3.104891e-001,0.000000e+000,3,7.730345e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.449585e-004,0,,0,
1662299512.408,,-9.043435e+003,1.999980e+000,-2.320675e-003,0.000000e+000,3.096607e-001,0.000000e+000,3,7.780607e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.749992e-004,0,,0,
1662299520.878,,-9.043435e+003,2.000112e+000,-2.283751e-003,0.000000e+000,3.106256e-001,0.000000e+000,3,7.729631e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662299537.598,,-1.004943e+004,2.000039e+000,-2.571343e-003,0.000000e+000,3.116970e-001,0.000000e+000,3,7.771916e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.319813e-004,0,,0,
1662299545.588,,-1.004943e+004,2.000198e+000,-2.530049e-003,0.000000e+000,3.109363e-001,0.000000e+000,3,7.726310e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662299562.558,,-1.105063e+004,2.000097e+000,-2.809881e-003,0.000000e+000,3.125601e-001,0.000000e+000,3,7.761529e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.900362e-004,0,,0,
1662299570.568,,-1.105063e+004,2.000227e+000,-2.773702e-003,0.000000e+000,3.114709e-001,0.000000e+000,3,7.723030e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662299587.288,,-1.205393e+004,2.000112e+000,-3.070057e-003,0.000000e+000,3.121646e-001,0.000000e+000,3,7.772244e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.028942e-004,0,,0,
1662299595.258,,-1.205393e+004,2.000242e+000,-3.015144e-003,0.000000e+000,3.118754e-001,0.000000e+000,3,7.721629e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.817413e-005,0,,0,
1662299611.979,,-1.305932e+004,2.000126e+000,-3.311650e-003,0.000000e+000,3.123240e-001,0.000000e+000,3,7.779521e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.900362e-004,0,,0,
1662299620.449,,-1.305932e+004,2.000271e+000,-3.255255e-003,0.000000e+000,3.122802e-001,0.000000e+000,3,7.719203e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.740456e-004,0,,0,
1662299636.469,,-1.406081e+004,2.000140e+000,-3.537969e-003,0.000000e+000,3.118657e-001,0.000000e+000,3,7.765437e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.449585e-004,0,,0,
1662299644.489,,-1.406081e+004,2.000227e+000,-3.490151e-003,0.000000e+000,3.123906e-001,0.000000e+000,3,7.715846e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662299660.960,,-1.506471e+004,2.000082e+000,-3.776578e-003,0.000000e+000,3.131857e-001,0.000000e+000,3,7.760401e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.449585e-004,0,,0,
1662299669.430,,-1.506471e+004,2.000213e+000,-3.726626e-003,0.000000e+000,3.131434e-001,0.000000e+000,3,7.716525e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.161098e-004,0,,0,
1662299685.650,,-1.606920e+004,2.000082e+000,-4.016327e-003,0.000000e+000,3.135372e-001,0.000000e+000,3,7.767865e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.030134e-004,0,,0,
1662299693.870,,-1.606920e+004,2.000227e+000,-3.959727e-003,0.000000e+000,3.134645e-001,0.000000e+000,3,7.717408e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662299710.340,,-1.707130e+004,2.000082e+000,-4.242481e-003,0.000000e+000,3.135490e-001,0.000000e+000,3,7.759726e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.609491e-004,0,,0,
1662299718.560,,-1.707130e+004,2.000257e+000,-4.187853e-003,0.000000e+000,3.138321e-001,0.000000e+000,3,7.714895e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662299735.280,,-1.807909e+004,2.000112e+000,-4.466453e-003,0.000000e+000,3.142937e-001,0.000000e+000,3,7.758785e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.449585e-004,0,,0,
1662299743.500,,-1.807909e+004,2.000271e+000,-4.414215e-003,0.000000e+000,3.143268e-001,0.000000e+000,3,7.712880e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.740456e-004,0,,0,
1662299759.990,,-1.907924e+004,2.000198e+000,-4.684620e-003,0.000000e+000,3.150171e-001,0.000000e+000,3,7.757936e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.028942e-004,0,,0,
1662299768.460,,-1.907924e+004,2.000314e+000,-4.639959e-003,0.000000e+000,3.148473e-001,0.000000e+000,3,7.711602e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662299784.930,,-2.008164e+004,2.000257e+000,-4.911145e-003,0.000000e+000,3.151054e-001,0.000000e+000,3,7.762613e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.610683e-004,0,,0,
1662299793.900,,-2.008164e+004,2.000387e+000,-4.861723e-003,0.000000e+000,3.153261e-001,0.000000e+000,3,7.711098e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662299810.870,,-2.108554e+004,2.000184e+000,-5.129962e-003,0.000000e+000,3.156504e-001,0.000000e+000,3,7.752113e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.161098e-004,0,,0,
1662299819.340,,-2.108554e+004,2.000286e+000,-5.080134e-003,0.000000e+000,3.157753e-001,0.000000e+000,3,7.709768e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662299835.810,,-2.208869e+004,2.000025e+000,-5.349790e-003,0.000000e+000,3.161528e-001,0.000000e+000,3,7.752335e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662299844.030,,-2.208869e+004,2.000141e+000,-5.297197e-003,0.000000e+000,3.162076e-001,0.000000e+000,3,7.710947e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662299860.500,,-2.309259e+004,1.999995e+000,-5.559243e-003,0.000000e+000,3.171349e-001,0.000000e+000,3,7.742989e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,3.199577e-004,0,,0,
1662299868.470,,-2.309259e+004,2.000126e+000,-5.510582e-003,0.000000e+000,3.167392e-001,0.000000e+000,3,7.709879e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
