[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1662036831.132000 9/1/2022, 2:53:51 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082

INFO, NAME, 
INFO, WEIGHT, 9.700
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 
INFO, COMMENT, 
INFO, SEQUENCE FILE: MT-350K^-0.5T.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1662039864.724,,5.000000e+003,2.490623e+002,-6.891649e-005,0.000000e+000,-5.913934e-001,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.654968e-001,0,,0,
1662039873.574,,5.000000e+003,2.497208e+002,-3.968205e-005,0.000000e+000,1.132015e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.515961e-001,0,,0,
1662039883.044,,5.000000e+003,2.505338e+002,-3.962654e-005,0.000000e+000,1.132775e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.561890e-001,0,,0,
1662039893.014,,5.000000e+003,2.513570e+002,-3.952878e-005,0.000000e+000,1.133651e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.519012e-001,0,,0,
1662039902.494,,5.000000e+003,2.521768e+002,-3.934458e-005,0.000000e+000,1.133529e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.654968e-001,0,,0,
1662039911.484,,5.000000e+003,2.529165e+002,-3.920979e-005,0.000000e+000,1.133973e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.514893e-001,0,,0,
1662039921.704,,5.000000e+003,2.537338e+002,-3.916492e-005,0.000000e+000,1.134937e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.559906e-001,0,,0,
1662039931.454,,5.000000e+003,2.545521e+002,-3.924674e-005,0.000000e+000,1.134234e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.697998e-001,0,,0,
1662039941.174,,5.000000e+003,2.553715e+002,-3.930908e-005,0.000000e+000,1.135193e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.558990e-001,0,,0,
1662039954.144,,5.000000e+003,2.564385e+002,-3.893974e-005,0.000000e+000,1.135478e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.431885e-001,0,,0,
1662039965.114,,5.000000e+003,2.573743e+002,-3.878888e-005,0.000000e+000,1.136192e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,7.420959e-001,0,,0,
1662039978.514,,5.000000e+003,2.585161e+002,-3.881345e-005,0.000000e+000,1.135977e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.784912e-001,0,,0,
1662039988.634,,5.000000e+003,2.593583e+002,-3.856638e-005,0.000000e+000,1.135788e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.301880e-001,0,,0,
1662040000.604,,5.000000e+003,2.603890e+002,-3.184389e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.489197e-001,0,,0,
1662040014.324,,5.000000e+003,2.614675e+002,-3.831293e-005,0.000000e+000,1.137154e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.440979e-001,0,,0,
1662040025.096,,5.000000e+003,2.623597e+002,-3.840175e-005,0.000000e+000,1.137823e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.382080e-001,0,,0,
1662040038.986,,5.000000e+003,2.634803e+002,-3.821643e-005,0.000000e+000,1.137569e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.217041e-001,0,,0,
1662040050.586,,5.000000e+003,2.644778e+002,-3.804014e-005,0.000000e+000,1.136421e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.383057e-001,0,,0,
1662040062.346,,5.000000e+003,2.653890e+002,-3.771529e-005,0.000000e+000,1.139992e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.434021e-001,0,,0,
1662040074.816,,5.000000e+003,2.665204e+002,-3.764635e-005,0.000000e+000,1.137261e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.482788e-001,0,,0,
1662040085.786,,5.000000e+003,2.673869e+002,-3.756812e-005,0.000000e+000,1.135588e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.343994e-001,0,,0,
1662040115.506,,5.000000e+003,2.699629e+002,-3.747065e-005,0.000000e+000,1.137760e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.230103e-001,0,,0,
1662040124.476,,5.000000e+003,2.706818e+002,-3.746906e-005,0.000000e+000,1.117428e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.368042e-001,0,,0,
1662040132.946,,5.000000e+003,2.713893e+002,-3.789841e-005,0.000000e+000,1.102324e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.401001e-001,0,,0,
1662040142.916,,5.000000e+003,2.721916e+002,-3.754583e-005,0.000000e+000,1.137834e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.332031e-001,0,,0,
1662040152.136,,5.000000e+003,2.729888e+002,-1.430235e-005,0.000000e+000,1.753264e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.260925e-001,0,,0,
1662040161.606,,5.000000e+003,2.737590e+002,-3.737382e-005,0.000000e+000,1.129219e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.268005e-001,0,,0,
1662040171.326,,5.000000e+003,2.745940e+002,6.366018e-005,0.000000e+000,-1.079488e+000,0.000000e+000,3,3.521880e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.223999e-001,0,,0,
1662040180.806,,5.000000e+003,2.754406e+002,-3.724960e-005,0.000000e+000,1.129132e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.248779e-001,0,,0,
1662040192.036,,5.000000e+003,2.763262e+002,-3.771130e-005,0.000000e+000,1.136381e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.184082e-001,0,,0,
1662040206.506,,5.000000e+003,2.775248e+002,-3.719538e-005,0.000000e+000,1.122100e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.354004e-001,0,,0,
1662040216.976,,5.000000e+003,2.784036e+002,-3.030676e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.281067e-001,0,,0,
1662040228.196,,5.000000e+003,2.792888e+002,-3.706205e-005,0.000000e+000,1.117522e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.432739e-001,0,,0,
1662040242.346,,5.000000e+003,2.805232e+002,-3.757758e-005,0.000000e+000,1.097666e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.374146e-001,0,,0,
1662040252.616,,5.000000e+003,2.813667e+002,1.518907e-005,0.000000e+000,-7.725522e-001,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.218262e-001,0,,0,
1662040264.756,,5.000000e+003,2.823785e+002,-3.735339e-005,0.000000e+000,1.103323e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,7.081909e-001,0,,0,
1662040277.656,,5.000000e+003,2.834746e+002,-3.027969e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.207886e-001,0,,0,
1662040289.506,,5.000000e+003,2.844449e+002,-1.326878e-005,0.000000e+000,1.845935e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.138916e-001,0,,0,
1662040300.476,,5.000000e+003,2.853572e+002,-1.388143e-005,0.000000e+000,1.829543e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.234070e-001,0,,0,
1662040314.696,,5.000000e+003,2.865045e+002,-3.005288e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.961975e-001,0,,0,
1662040324.917,,5.000000e+003,2.873839e+002,-1.250838e-005,0.000000e+000,1.908009e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,7.012024e-001,0,,0,
1662040354.417,,5.000000e+003,2.898684e+002,-3.051857e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.041870e-001,0,,0,
1662040363.307,,5.000000e+003,2.906105e+002,-2.750314e-005,0.000000e+000,-9.222103e-001,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.821899e-001,0,,0,
1662040371.907,,5.000000e+003,2.913068e+002,-2.988447e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.113220e-001,0,,0,
1662040381.677,,5.000000e+003,2.921264e+002,-3.022436e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.024170e-001,0,,0,
1662040390.657,,5.000000e+003,2.928627e+002,-2.979136e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.175781e-001,0,,0,
1662040398.897,,5.000000e+003,2.935654e+002,-3.012025e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.331116e-001,0,,0,
1662040409.867,,5.000000e+003,2.944378e+002,-1.256427e-005,0.000000e+000,1.902508e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.239868e-001,0,,0,
1662040421.337,,5.000000e+003,2.954258e+002,-3.026399e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.053772e-001,0,,0,
1662040432.807,,5.000000e+003,2.963823e+002,-1.336647e-005,0.000000e+000,1.892531e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.098022e-001,0,,0,
1662040445.777,,5.000000e+003,2.974310e+002,-2.984235e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.538086e-001,0,,0,
1662040456.427,,5.000000e+003,2.983561e+002,-3.025818e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.977844e-001,0,,0,
1662040469.277,,5.000000e+003,2.994335e+002,-3.031890e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.105957e-001,0,,0,
1662040481.747,,5.000000e+003,3.004729e+002,-2.991998e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.154175e-001,0,,0,
1662040492.487,,5.000000e+003,3.014126e+002,-3.016948e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.928040e-001,0,,0,
1662040506.647,,5.000000e+003,3.025285e+002,-3.017076e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.112061e-001,0,,0,
1662040516.497,,5.000000e+003,3.033937e+002,-3.032271e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.015015e-001,0,,0,
1662040528.717,,5.000000e+003,3.043885e+002,-2.991831e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,7.021790e-001,0,,0,
1662040541.937,,5.000000e+003,3.055430e+002,-3.016001e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.110229e-001,0,,0,
1662040553.157,,5.000000e+003,3.063578e+002,-1.283661e-005,0.000000e+000,1.938148e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.845093e-001,0,,0,
1662040564.427,,5.000000e+003,3.073461e+002,-1.475287e-005,0.000000e+000,1.863483e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.909119e-001,0,,0,
1662040595.577,,5.000000e+003,3.099666e+002,-2.994772e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,7.026062e-001,0,,0,
1662040604.477,,5.000000e+003,3.106924e+002,-3.001913e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.052856e-001,0,,0,
1662040613.697,,5.000000e+003,3.114584e+002,-2.998055e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.085815e-001,0,,0,
1662040623.917,,5.000000e+003,3.123087e+002,-1.297903e-005,0.000000e+000,1.920626e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.978088e-001,0,,0,
1662040632.887,,5.000000e+003,3.130395e+002,-1.458801e-005,0.000000e+000,1.840028e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.130005e-001,0,,0,
1662040641.607,,5.000000e+003,3.137559e+002,-2.955158e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.964966e-001,0,,0,
1662040651.577,,5.000000e+003,3.146127e+002,-1.360320e-005,0.000000e+000,1.921928e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.706177e-001,0,,0,
1662040662.297,,5.000000e+003,3.154674e+002,-2.978288e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.740051e-001,0,,0,
1662040673.517,,5.000000e+003,3.164211e+002,-2.945910e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.853271e-001,0,,0,
1662040685.937,,5.000000e+003,3.174529e+002,-2.950354e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.745239e-001,0,,0,
1662040696.537,,5.000000e+003,3.183515e+002,-2.990017e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.770020e-001,0,,0,
1662040710.687,,5.000000e+003,3.195276e+002,-3.029813e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.750732e-001,0,,0,
1662040721.287,,5.000000e+003,3.204662e+002,-2.948952e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.789185e-001,0,,0,
1662040732.297,,5.000000e+003,3.213568e+002,-2.970463e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.600952e-001,0,,0,
1662040745.768,,5.000000e+003,3.224872e+002,-1.368902e-005,0.000000e+000,1.907579e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.653748e-001,0,,0,
1662040756.488,,5.000000e+003,3.233704e+002,-2.974172e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.668945e-001,0,,0,
1662040769.708,,5.000000e+003,3.244453e+002,-2.991387e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.505127e-001,0,,0,
1662040780.718,,5.000000e+003,3.253763e+002,-2.928420e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.546021e-001,0,,0,
1662040792.688,,5.000000e+003,3.264457e+002,-1.399768e-005,0.000000e+000,1.912973e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.548096e-001,0,,0,
1662040804.459,,5.000000e+003,3.273734e+002,-2.968989e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.745239e-001,0,,0,
1662040835.679,,5.000000e+003,3.299731e+002,-2.900281e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.764771e-001,0,,0,
1662040844.399,,5.000000e+003,3.306745e+002,-2.868357e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,4.797974e-001,0,,0,
1662040853.369,,5.000000e+003,3.314044e+002,-2.873692e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.484070e-001,0,,0,
1662040863.839,,5.000000e+003,3.322839e+002,-2.946602e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.601807e-001,0,,0,
1662040873.309,,5.000000e+003,3.330677e+002,-1.423713e-005,0.000000e+000,1.888101e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.386719e-001,0,,0,
1662040882.529,,5.000000e+003,3.338937e+002,-1.470599e-005,0.000000e+000,1.918054e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.592102e-001,0,,0,
1662040892.249,,5.000000e+003,3.346392e+002,-2.920224e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.454163e-001,0,,0,
1662040901.219,,5.000000e+003,3.354096e+002,-1.381543e-005,0.000000e+000,1.928646e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.548096e-001,0,,0,
1662040914.189,,5.000000e+003,3.364589e+002,-1.467607e-005,0.000000e+000,1.865014e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.589905e-001,0,,0,
1662040925.679,,5.000000e+003,3.374254e+002,-1.610173e-005,0.000000e+000,1.843299e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.665955e-001,0,,0,
1662040937.399,,5.000000e+003,3.384462e+002,-2.865632e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.625061e-001,0,,0,
1662040950.869,,5.000000e+003,3.395618e+002,-2.842580e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.588135e-001,0,,0,
1662040961.339,,5.000000e+003,3.403896e+002,-2.851435e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,4.858093e-001,0,,0,
1662040974.729,,5.000000e+003,3.414890e+002,-2.870405e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.495972e-001,0,,0,
1662040984.829,,5.000000e+003,3.424174e+002,-2.299466e-005,0.000000e+000,1.480246e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.357117e-001,0,,0,
1662040996.049,,5.000000e+003,3.432928e+002,-3.461230e-005,0.000000e+000,1.120693e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.582886e-001,0,,0,
1662041009.269,,5.000000e+003,3.444320e+002,-2.749786e-005,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.535034e-001,0,,0,
1662041020.489,,5.000000e+003,3.454016e+002,-3.439113e-005,0.000000e+000,1.112770e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.572205e-001,0,,0,
1662041033.709,,5.000000e+003,3.464925e+002,-3.427077e-005,0.000000e+000,1.140318e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.611877e-001,0,,0,
1662041044.179,,5.000000e+003,3.473599e+002,-3.476807e-005,0.000000e+000,1.107313e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,6.385193e-001,0,,0,
1662041076.199,,5.000000e+003,3.499587e+002,-3.371608e-005,0.000000e+000,1.113190e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.646973e-001,0,,0,
