[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1662130718.051000 9/2/2022, 4:58:38 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082

INFO, NAME, 
INFO, WEIGHT, 9.700
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 
INFO, COMMENT, 
INFO, SEQUENCE FILE: M(H)-5t.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1662131661.586,,9.979105e+001,1.999864e+000,2.482455e-005,0.000000e+000,2.727655e-001,0.000000e+000,3,7.817369e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662131670.106,,9.979105e+001,1.999952e+000,2.463482e-005,0.000000e+000,2.761916e-001,0.000000e+000,3,7.813014e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.805492e-005,0,,0,
1662131703.536,,2.018264e+002,1.999995e+000,5.113593e-005,0.000000e+000,2.854391e-001,0.000000e+000,3,7.893163e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.714199e-005,0,,0,
1662131712.266,,2.018264e+002,2.000039e+000,5.086527e-005,0.000000e+000,2.813165e-001,0.000000e+000,3,7.828107e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662131745.716,,3.022159e+002,2.000112e+000,7.723604e-005,0.000000e+000,2.866947e-001,0.000000e+000,3,7.798930e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.884865e-005,0,,0,
1662131754.226,,3.022159e+002,2.000126e+000,7.652743e-005,0.000000e+000,2.883070e-001,0.000000e+000,3,7.774970e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662131774.706,,4.011092e+002,1.999952e+000,1.029647e-004,0.000000e+000,2.870243e-001,0.000000e+000,3,7.837210e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.740456e-004,0,,0,
1662131783.606,,4.011092e+002,2.000097e+000,1.029590e-004,0.000000e+000,2.853839e-001,0.000000e+000,3,7.835732e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.158714e-004,0,,0,
1662131804.636,,5.016484e+002,1.999981e+000,1.290264e-004,0.000000e+000,2.911389e-001,0.000000e+000,3,7.818723e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662131813.016,,5.016484e+002,2.000097e+000,1.281642e-004,0.000000e+000,2.871628e-001,0.000000e+000,3,7.800847e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662131840.956,,6.023372e+002,2.000010e+000,1.546215e-004,0.000000e+000,2.899120e-001,0.000000e+000,3,7.805515e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.805492e-005,0,,0,
1662131849.176,,6.023372e+002,2.000068e+000,1.546396e-004,0.000000e+000,2.923953e-001,0.000000e+000,3,7.802298e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662131876.516,,7.034748e+002,2.000112e+000,1.801526e-004,0.000000e+000,2.910029e-001,0.000000e+000,3,7.791820e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.884865e-005,0,,0,
1662131884.736,,7.034748e+002,2.000141e+000,1.802465e-004,0.000000e+000,2.926202e-001,0.000000e+000,3,7.784001e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662131899.706,,8.038643e+002,2.000039e+000,2.148394e-004,0.000000e+000,2.871310e-001,0.000000e+000,3,7.557513e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.159906e-004,0,,0,
1662131907.706,,8.038643e+002,2.000184e+000,2.083050e-004,0.000000e+000,2.912527e-001,0.000000e+000,3,7.818400e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662131923.676,,9.044034e+002,2.000025e+000,2.428952e-004,0.000000e+000,3.049939e-001,0.000000e+000,3,7.502466e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662131931.646,,9.044034e+002,2.000039e+000,2.334109e-004,0.000000e+000,2.918743e-001,0.000000e+000,3,7.769979e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662131947.376,,1.004793e+003,1.999937e+000,2.573015e-004,0.000000e+000,3.208409e-001,0.000000e+000,3,7.178576e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.809566e-005,0,,0,
1662131955.846,,1.004793e+003,2.000039e+000,2.621271e-004,0.000000e+000,2.995423e-001,0.000000e+000,3,7.927513e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.911091e-004,0,,0,
1662132010.816,,1.004494e+003,1.999807e+000,2.571297e-004,0.000000e+000,2.926539e-001,0.000000e+000,3,7.781433e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.170635e-004,0,,0,
1662132019.086,,1.004494e+003,1.999850e+000,2.574509e-004,0.000000e+000,2.933653e-001,0.000000e+000,3,7.776681e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,3.004074e-005,0,,0,
1662132034.806,,1.105482e+003,1.999851e+000,2.827560e-004,0.000000e+000,3.094012e-001,0.000000e+000,3,7.475646e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.449585e-004,0,,0,
1662132049.786,,1.105482e+003,2.000010e+000,2.856772e-004,0.000000e+000,2.940787e-001,0.000000e+000,3,7.785274e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.159906e-004,0,,0,
1662132065.006,,1.204525e+003,1.999938e+000,3.188324e-004,0.000000e+000,2.972150e-001,0.000000e+000,3,7.960553e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.449585e-004,0,,0,
1662132073.226,,1.204525e+003,2.000025e+000,3.102272e-004,0.000000e+000,3.009226e-001,0.000000e+000,3,7.813979e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662132102.756,,1.304615e+003,2.000082e+000,3.322728e-004,0.000000e+000,2.974574e-001,0.000000e+000,3,7.677072e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662132110.726,,1.304615e+003,2.000097e+000,3.283685e-004,0.000000e+000,3.018847e-001,0.000000e+000,3,7.682774e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662132126.446,,1.406051e+003,2.000053e+000,3.858962e-004,0.000000e+000,3.260736e-001,0.000000e+000,3,6.607147e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662132134.916,,1.406051e+003,2.000097e+000,3.623560e-004,0.000000e+000,2.937858e-001,0.000000e+000,3,7.699385e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.158714e-004,0,,0,
1662132150.886,,1.507040e+003,2.000010e+000,3.572648e-004,0.000000e+000,3.392151e-001,0.000000e+000,3,6.742969e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.159906e-004,0,,0,
1662132159.356,,1.507040e+003,2.000068e+000,3.973306e-004,0.000000e+000,3.031543e-001,0.000000e+000,3,7.774864e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662132174.626,,1.607879e+003,2.000039e+000,4.253911e-004,0.000000e+000,3.128490e-001,0.000000e+000,3,7.612416e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.159906e-004,0,,0,
1662132182.846,,1.607879e+003,2.000068e+000,4.057048e-004,0.000000e+000,2.867098e-001,0.000000e+000,3,7.720395e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662132205.526,,1.708567e+003,2.000140e+000,4.302052e-004,0.000000e+000,3.097450e-001,0.000000e+000,3,7.475630e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.449585e-004,0,,0,
1662132213.496,,1.708567e+003,2.000184e+000,4.406046e-004,0.000000e+000,2.998112e-001,0.000000e+000,3,7.752521e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662132228.716,,1.809106e+003,2.000039e+000,4.634889e-004,0.000000e+000,3.233105e-001,0.000000e+000,3,7.015130e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662132236.686,,1.809106e+003,2.000140e+000,4.692511e-004,0.000000e+000,2.819780e-001,0.000000e+000,3,7.283303e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662132252.157,,1.907999e+003,2.000039e+000,4.374326e-004,0.000000e+000,3.041584e-001,0.000000e+000,3,4.877434e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.159906e-004,0,,0,
1662132260.127,,1.907999e+003,2.000184e+000,5.052731e-004,0.000000e+000,2.861982e-001,0.000000e+000,3,7.917073e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.740456e-004,0,,0,
1662132276.097,,2.007640e+003,2.000068e+000,4.618261e-004,0.000000e+000,4.007500e-001,0.000000e+000,3,6.477745e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.158714e-004,0,,0,
1662132284.067,,2.007640e+003,2.000053e+000,5.177312e-004,0.000000e+000,3.044294e-001,0.000000e+000,3,7.662185e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662132299.537,,2.107881e+003,2.000025e+000,5.086756e-004,0.000000e+000,3.328661e-001,0.000000e+000,3,6.530839e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.690357e-005,0,,0,
1662132307.507,,2.107881e+003,2.000082e+000,5.269270e-004,0.000000e+000,3.071152e-001,0.000000e+000,3,7.462931e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662132323.477,,2.209168e+003,2.000025e+000,5.990773e-004,0.000000e+000,2.702433e-001,0.000000e+000,3,7.820535e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.690357e-005,0,,0,
1662132331.947,,2.209168e+003,2.000053e+000,5.606655e-004,0.000000e+000,2.880996e-001,0.000000e+000,3,7.213039e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.884865e-005,0,,0,
1662132347.677,,2.310006e+003,1.999952e+000,5.588495e-004,0.000000e+000,3.274083e-001,0.000000e+000,3,5.935005e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.805492e-005,0,,0,
1662132355.927,,2.310006e+003,1.999967e+000,5.764048e-004,0.000000e+000,2.848680e-001,0.000000e+000,3,7.611918e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662132378.657,,2.410246e+003,2.000010e+000,6.340910e-004,0.000000e+000,3.053333e-001,0.000000e+000,3,7.762370e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.740456e-004,0,,0,
1662132387.127,,2.410246e+003,1.999967e+000,6.174354e-004,0.000000e+000,3.013831e-001,0.000000e+000,3,7.767581e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.028942e-004,0,,0,
1662132402.887,,2.511234e+003,1.999893e+000,6.967982e-004,0.000000e+000,2.980482e-001,0.000000e+000,3,7.316915e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.169443e-004,0,,0,
1662132411.357,,2.511234e+003,2.000010e+000,6.489843e-004,0.000000e+000,3.073368e-001,0.000000e+000,3,7.847869e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.159906e-004,0,,0,
1662132426.597,,2.611325e+003,1.999966e+000,6.498446e-004,0.000000e+000,3.251768e-001,0.000000e+000,3,6.348832e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.461506e-004,0,,0,
1662132435.067,,2.611325e+003,1.999952e+000,6.704165e-004,0.000000e+000,3.057371e-001,0.000000e+000,3,7.708074e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662132450.037,,2.710218e+003,1.999879e+000,7.094537e-004,0.000000e+000,2.691320e-001,0.000000e+000,3,8.111113e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.797646e-005,0,,0,
1662132458.197,,2.710218e+003,1.999952e+000,6.938843e-004,0.000000e+000,2.991278e-001,0.000000e+000,3,7.744597e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.805492e-005,0,,0,
1662132473.587,,2.810757e+003,1.999952e+000,7.142278e-004,0.000000e+000,2.699150e-001,0.000000e+000,3,7.813343e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.740456e-004,0,,0,
1662132481.857,,2.810757e+003,1.999981e+000,7.109028e-004,0.000000e+000,2.997219e-001,0.000000e+000,3,7.639297e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.805492e-005,0,,0,
1662132497.327,,2.911595e+003,1.999894e+000,7.131275e-004,0.000000e+000,2.923863e-001,0.000000e+000,3,7.067407e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662132505.297,,2.911595e+003,1.999967e+000,7.425949e-004,0.000000e+000,3.022287e-001,0.000000e+000,3,7.744636e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662132521.018,,3.012135e+003,1.999937e+000,7.620580e-004,0.000000e+000,2.873253e-001,0.000000e+000,3,7.769433e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.809566e-005,0,,0,
1662132528.988,,3.012135e+003,1.999967e+000,7.714835e-004,0.000000e+000,3.028882e-001,0.000000e+000,3,7.739590e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662132544.638,,3.112524e+003,1.999923e+000,7.877733e-004,0.000000e+000,3.022771e-001,0.000000e+000,3,7.520132e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.749992e-004,0,,0,
1662132552.768,,3.112524e+003,1.999952e+000,7.986551e-004,0.000000e+000,3.038233e-001,0.000000e+000,3,7.781567e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662132568.488,,3.213063e+003,1.999966e+000,8.291015e-004,0.000000e+000,3.065681e-001,0.000000e+000,3,7.695783e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.461506e-004,0,,0,
1662132576.708,,3.213063e+003,2.000068e+000,8.290239e-004,0.000000e+000,2.970864e-001,0.000000e+000,3,7.834955e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662132592.428,,3.313603e+003,1.999995e+000,8.464215e-004,0.000000e+000,3.079170e-001,0.000000e+000,3,7.717761e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.714199e-005,0,,0,
1662132600.648,,3.313603e+003,2.000025e+000,8.462806e-004,0.000000e+000,3.031058e-001,0.000000e+000,3,7.736154e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.690357e-005,0,,0,
1662132616.618,,3.412795e+003,1.999966e+000,8.807857e-004,0.000000e+000,3.130178e-001,0.000000e+000,3,7.689465e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.461506e-004,0,,0,
1662132624.588,,3.412795e+003,2.000068e+000,8.697503e-004,0.000000e+000,3.001977e-001,0.000000e+000,3,7.720507e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662132640.308,,3.513035e+003,2.000010e+000,9.002907e-004,0.000000e+000,2.946908e-001,0.000000e+000,3,7.627620e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.805492e-005,0,,0,
1662132648.528,,3.513035e+003,2.000155e+000,8.975044e-004,0.000000e+000,3.008414e-001,0.000000e+000,3,7.751648e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.158714e-004,0,,0,
1662132663.998,,3.613424e+003,2.000024e+000,9.432547e-004,0.000000e+000,3.020205e-001,0.000000e+000,3,7.874693e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.028942e-004,0,,0,
1662132671.968,,3.613424e+003,2.000155e+000,9.258620e-004,0.000000e+000,3.013620e-001,0.000000e+000,3,7.747577e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.817413e-005,0,,0,
1662132687.438,,3.714413e+003,2.000053e+000,9.549343e-004,0.000000e+000,3.033746e-001,0.000000e+000,3,7.687421e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662132695.408,,3.714413e+003,2.000126e+000,9.431423e-004,0.000000e+000,3.039918e-001,0.000000e+000,3,7.685077e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662132711.128,,3.814802e+003,2.000039e+000,9.755050e-004,0.000000e+000,3.055983e-001,0.000000e+000,3,7.653372e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.739264e-004,0,,0,
1662132719.849,,3.814802e+003,2.000097e+000,9.755748e-004,0.000000e+000,3.036984e-001,0.000000e+000,3,7.740156e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662132735.569,,3.915491e+003,2.000025e+000,1.020128e-003,0.000000e+000,3.097399e-001,0.000000e+000,3,7.651323e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662132743.539,,3.915491e+003,2.000068e+000,9.999563e-004,0.000000e+000,3.006412e-001,0.000000e+000,3,7.767929e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662132759.299,,4.015730e+003,1.999879e+000,1.033571e-003,0.000000e+000,3.018039e-001,0.000000e+000,3,7.737908e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.789497e-005,0,,0,
1662132767.270,,4.015730e+003,2.000053e+000,1.026758e-003,0.000000e+000,3.055971e-001,0.000000e+000,3,7.724305e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662132782.740,,4.116719e+003,1.999995e+000,1.056606e-003,0.000000e+000,3.061582e-001,0.000000e+000,3,7.790930e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.714199e-005,0,,0,
1662132790.740,,4.116719e+003,2.000039e+000,1.051701e-003,0.000000e+000,3.033027e-001,0.000000e+000,3,7.741504e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,0.000000e+000,0,,0,
1662132806.220,,4.215013e+003,1.999981e+000,1.075217e-003,0.000000e+000,3.047119e-001,0.000000e+000,3,7.712694e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.161098e-004,0,,0,
1662132814.440,,4.215013e+003,2.000112e+000,1.068891e-003,0.000000e+000,3.052570e-001,0.000000e+000,3,7.687957e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.884865e-005,0,,0,
1662132830.160,,4.314955e+003,1.999995e+000,1.097850e-003,0.000000e+000,3.031983e-001,0.000000e+000,3,7.731414e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.896786e-005,0,,0,
1662132838.180,,4.314955e+003,1.999995e+000,1.100090e-003,0.000000e+000,3.042600e-001,0.000000e+000,3,7.730113e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.896786e-005,0,,0,
1662132854.400,,4.416391e+003,2.000025e+000,1.127798e-003,0.000000e+000,3.026827e-001,0.000000e+000,3,7.759962e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.450777e-004,0,,0,
1662132862.620,,4.416391e+003,2.000025e+000,1.128643e-003,0.000000e+000,3.036909e-001,0.000000e+000,3,7.744989e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662132878.090,,4.517080e+003,2.000039e+000,1.147191e-003,0.000000e+000,3.081500e-001,0.000000e+000,3,7.680266e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.319813e-004,0,,0,
1662132886.310,,4.517080e+003,2.000112e+000,1.153428e-003,0.000000e+000,3.047697e-001,0.000000e+000,3,7.744476e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662132901.780,,4.618367e+003,2.000025e+000,1.185448e-003,0.000000e+000,3.038363e-001,0.000000e+000,3,7.743641e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.690357e-005,0,,0,
1662132910.000,,4.618367e+003,2.000068e+000,1.175336e-003,0.000000e+000,3.038150e-001,0.000000e+000,3,7.722567e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.158714e-004,0,,0,
1662132925.470,,4.718458e+003,1.999995e+000,1.201911e-003,0.000000e+000,3.076718e-001,0.000000e+000,3,7.702918e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.896786e-005,0,,0,
1662132933.690,,4.718458e+003,2.000039e+000,1.201783e-003,0.000000e+000,3.059053e-001,0.000000e+000,3,7.725916e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,5.793571e-005,0,,0,
1662132949.660,,4.819744e+003,2.000039e+000,1.234472e-003,0.000000e+000,3.069030e-001,0.000000e+000,3,7.760247e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.739264e-004,0,,0,
1662132958.130,,4.819744e+003,2.000025e+000,1.228599e-003,0.000000e+000,3.051804e-001,0.000000e+000,3,7.723144e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.690357e-005,0,,0,
1662132973.601,,4.918936e+003,1.999967e+000,1.255525e-003,0.000000e+000,3.043903e-001,0.000000e+000,3,7.742724e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662132981.571,,4.918936e+003,2.000039e+000,1.254523e-003,0.000000e+000,3.062715e-001,0.000000e+000,3,7.732331e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.159906e-004,0,,0,
1662132997.291,,5.019028e+003,2.000053e+000,1.280925e-003,0.000000e+000,3.035624e-001,0.000000e+000,3,7.703863e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,8.702278e-005,0,,0,
1662133006.011,,5.019028e+003,2.000082e+000,1.278241e-003,0.000000e+000,3.056188e-001,0.000000e+000,3,7.725507e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,2.908707e-005,0,,0,
1662133060.231,,5.017083e+003,1.999851e+000,1.276500e-003,0.000000e+000,3.053560e-001,0.000000e+000,3,7.717559e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,1,1,1.449585e-004,0,,0,
