Energy,20221102_1642_Cr_22157b_75K_60deg_minus_0000,20221102_1646_Cr_22157b_75K_60deg_plus_0000,20221102_1649_Cr_22157b_75K_60deg_plus_0000,20221102_1653_Cr_22157b_75K_60deg_minus_0000,20221102_1656_Cr_22157b_75K_60deg_minus_0000,20221102_1659_Cr_22157b_75K_60deg_plus_0000,c+ H+,c- H+,c+ H-,c- H-,XMCD H+,XMCD H-,XAS,XMCD,XAS normalized by jump,XMCD normalized by XAS jump
eV,cminus fieldplus,cplus fieldplus,,,,,arb. units,arb. units,arb. units,arb. units,arb. units,arb. units,arb. units,arb. units,arb. units,arb. units
,,,cplus fieldplus,cminus fieldplus,cminus fieldplus,cplus fieldplus,,,,,c-H+ - c+H+,c-H- - c+H-,,,LCOT (2T),2T
573.734,0.105278355477096,0.101092055387241,0.099612977686475,0.0991139042326784,0.0982681636792292,0.0976384299758899,0.0986257038311825,0.0986910339559538,0,0,6.53301247712929E-5,0,-9.78609848961643E-4,6.53301247712929E-5,0.0208433136756714,8.28583912158082E-5
573.745,0.105324156451862,0.101142086004602,0.0996577239504077,0.0991675861713526,0.0983072079202426,0.09768733434518,0.0986725291477939,0.0987373970457976,0,0,6.48678980037371E-5,0,-8.95925687692312E-4,6.48678980037371E-5,0.0211150274682071,8.15666582011509E-5
573.756,0.105365655483047,0.101152532338767,0.099710035623365,0.0992052770916461,0.0983371183068647,0.0977382862406867,0.0987241609320258,0.0987711976992554,0,0,4.7036767229558E-5,0,-8.20997495188464E-4,4.7036767229558E-5,0.0213680249196759,3.83610984053981E-5
573.767,0.105418325347765,0.101145791559696,0.0997536555683942,0.0992313269570896,0.0983790009705727,0.0977915724489658,0.09877261400868,0.0988051639638312,0,0,3.25499551511455E-5,0,-7.49082399144535E-4,3.25499551511455E-5,0.0216137513076951,3.22589206785176E-6
573.778,0.105470912428192,0.10116562600314,0.0997982775823495,0.0992651271411566,0.0984355535270084,0.0978368235380889,0.0988175505602192,0.0988503403340825,0,0,3.27897738633259E-5,0,-6.69473722539893E-4,3.27897738633259E-5,0.0218780434844831,3.62830236925501E-6
573.789,0.105516770057194,0.101265417818895,0.0998532322703583,0.0993171844709047,0.0984963441694259,0.0978615056621857,0.098857368966272,0.0989067643201653,0,0,4.93953538932973E-5,0,-5.83735575590161E-4,4.93953538932973E-5,0.0221571270124242,4.3523802433436E-5
573.8,0.105561364408929,0.101287779500654,0.0999086653750739,0.0993807201595274,0.0985604193707683,0.0979067738720849,0.0989077196235794,0.0989705697651479,0,0,6.28501415684546E-5,0,-4.80083718486124E-4,6.28501415684546E-5,0.02247943906786,7.58159577539003E-5
573.811,0.10561685033424,0.101365344741733,0.0999587067087645,0.0994407322205265,0.0986148187120041,0.0979693724983932,0.0989640396035789,0.0990277754662653,0,0,6.37358626864593E-5,0,-3.77062282555213E-4,6.37358626864593E-5,0.0228002298204079,7.77770295312869E-5
573.822,0.105675776386335,0.101483164039135,0.100019799107669,0.0994947649971321,0.0986845918858697,0.0980444403378101,0.0990321197227394,0.0990896784415009,0,0,5.75587187614801E-5,0,-2.5758343334506E-4,5.75587187614801E-5,0.0231607348329444,6.26943257269235E-5
573.833,0.105724847678402,0.101558020322052,0.100069101423748,0.0995559412026319,0.0987302341696217,0.0981176112613374,0.0990933563425425,0.0991430876861268,0,0,4.9731343584325E-5,0,-1.53441814101873E-4,4.9731343584325E-5,0.0234842287594682,4.36293610484093E-5
573.844,0.105780950574142,0.101583070893072,0.10012281165349,0.0996230935093201,0.098779665934665,0.098183459330428,0.0991531354919588,0.0992013797219925,0,0,4.82442300337865E-5,0,-4.5874874005869E-5,4.82442300337865E-5,0.0238159885100677,3.98644191844303E-5
573.855,0.105792126221961,0.101618325975631,0.100192451522719,0.0996522780182494,0.09884678786056,0.0982456199429353,0.0992190357328273,0.0992495329394047,0,0,3.04972065774678E-5,0,5.76743390889589E-5,3.04972065774678E-5,0.0241380528697813,-3.13817676567755E-6
573.866,0.105916555764533,0.101700057644778,0.100249822911603,0.0997273026180011,0.098921537362162,0.0982840618589038,0.0992669423852533,0.0993244199900815,0,0,5.7477604828271E-5,0,1.69963797005845E-4,5.7477604828271E-5,0.0244812087795067,6.17933493844026E-5
573.877,0.105975161881103,0.101774314215563,0.100337993625711,0.0997643599981388,0.0989880368432365,0.0983637020792789,0.0993508478524952,0.0993761984206877,0,0,2.53505681924726E-5,0,2.95143449667967E-4,2.53505681924726E-5,0.0248554707042991,-1.59104217973E-5
573.888,0.106038998927406,0.10184060718189,0.100363150223823,0.0998851930661304,0.0990786236833913,0.098431076716029,0.099397113469926,0.0994819083747609,0,0,8.47949048349006E-5,0,4.36614775985972E-4,8.47949048349006E-5,0.0252690469339745,1.27361562096102E-4
573.899,0.106147740564246,0.101905359928758,0.100454512092622,0.0999708821707368,0.0990907451637773,0.0985156558586501,0.0994850839756359,0.099530813667257,0,0,4.57296916211158E-5,0,5.62986329006199E-4,4.57296916211158E-5,0.0256461850969642,3.29149077045274E-5
573.91,0.106257102040303,0.102025640452397,0.100530090469209,0.100036898502361,0.0991773623499769,0.0985783923190136,0.0995542413941111,0.099607130426169,0,0,5.2889032057829E-5,0,6.97956261207472E-4,5.2889032057829E-5,0.0260440724664349,5.00151841959618E-5
573.921,0.106311511028585,0.102053247800727,0.100617447943412,0.100120720347975,0.0992922493694755,0.0986444790798975,0.0996309635116546,0.0997064848587254,0,0,7.5521347070881E-5,0,8.63528566121319E-4,7.5521347070881E-5,0.0265158080504217,1.04454119242572E-4
573.932,0.106371603535379,0.102122220924569,0.100685131238207,0.100237675592521,0.0993831536531332,0.0987338256803618,0.0997094784592843,0.0998104146228273,0,0,1.00936163543022E-4,0,0.00103546903266705,1.00936163543022E-4,0.02700291098421,1.65607656668812E-4
573.943,0.106496689581003,0.102235440123164,0.100771017665196,0.100311381498043,0.0994749173799049,0.0988292026616517,0.0998001101634238,0.099893149438974,0,0,9.30392755501275E-5,0,0.00119833130776734,9.30392755501275E-5,0.0274681068510017,1.46374946914566E-4
573.954,0.106566902110765,0.102351271073564,0.100873553712125,0.100368070835147,0.0995534780049193,0.0988956242164364,0.0998845889642806,0.0999607744200333,0,0,7.6185455752692E-5,0,0.00133993084449763,7.6185455752692E-5,0.0278819924720466,1.05527788257703E-4
573.965,0.10666900059828,0.102425488853994,0.100976228908456,0.100463694055517,0.0996500702831949,0.0990094439506227,0.0999928364295394,0.100056882169356,0,0,6.40457398166372E-5,0,0.0015337818138931,6.40457398166372E-5,0.0284219688065276,7.60564845539585E-5
573.976,0.106770324731244,0.102515949230464,0.101059534912674,0.100583328541194,0.0997837628346233,0.0991149950526505,0.100087264982662,0.100183545687908,0,0,9.62807052459908E-5,0,0.00174436964038271,9.62807052459908E-5,0.0290023337417419,1.53668086455934E-4
573.987,0.106951241358895,0.102647496298623,0.101153445764664,0.100724874208965,0.0998854181316856,0.0992332972725802,0.100193371518622,0.100305146170325,0,0,1.11774651703311E-4,0,0.00196157241357325,1.11774651703311E-4,0.0295986615569447,1.90881044375236E-4
573.998,0.107039505017197,0.102765747132002,0.10128926957252,0.100824978883807,0.0999815356395751,0.0993602182592926,0.100324743915906,0.100403257261691,0,0,7.85133457848475E-5,0,0.00218055165703726,7.85133457848475E-5,0.0301992762671241,1.10440107611948E-4
574.009,0.107120741513134,0.10288367532119,0.10141258764048,0.100970235450898,0.100114800331864,0.099467496925866,0.100440042283173,0.100542517891381,0,0,1.02475608207989E-4,0,0.00242460640880773,1.02475608207989E-4,0.0308604020211318,1.68088409545105E-4
574.02,0.107302790916001,0.102994111523232,0.10154868580281,0.101111143330638,0.100244560058922,0.0995728367403718,0.100560761271591,0.10067785169478,0,0,1.17090423189539E-4,0,0.00267015495543912,1.17090423189539E-4,0.0315251325310304,2.03179888505275E-4
574.031,0.107413970245561,0.103183883787277,0.101696908305439,0.101208211649865,0.100408917130432,0.0996812768567592,0.100689092581099,0.100808564390148,0,0,1.19471809049171E-4,0,0.00291869471512993,1.19471809049171E-4,0.0321970812963814,2.08750228482847E-4
574.042,0.107520220829212,0.103341411411746,0.10177641396191,0.101399249250116,0.100487435550827,0.0998331729347797,0.100804793448345,0.100943342400472,0,0,1.38548952126907E-4,0,0.00315866934751316,1.38548952126907E-4,0.0328483610971174,2.54609988895467E-4
574.053,0.107721756323014,0.103400771806959,0.101965356457731,0.101554448619422,0.100671718666807,0.100019672288194,0.100992514372963,0.101113083643114,0,0,1.20569270151569E-4,0,0.00350562726958745,1.20569270151569E-4,0.0337578079687785,2.11045952289021E-4
574.064,0.107946967443667,0.103618540172735,0.102110893846134,0.101659173872311,0.100824060124414,0.100180049316779,0.101145471581456,0.101241616998363,0,0,9.61454169068621E-5,0,0.00377661358814335,9.61454169068621E-5,0.0344839237201261,1.51931142978149E-4
574.075,0.108121884736682,0.103796435853069,0.10227349998818,0.101852088746735,0.101033545968609,0.100352052473057,0.101312776230618,0.101442817357672,0,0,1.30041127053795E-4,0,0.00413461435142912,1.30041127053795E-4,0.03542001865971,2.33550376357257E-4
574.086,0.108235119418585,0.104003095827448,0.102388746399737,0.102042278293071,0.101157026773223,0.100525284846854,0.101457015623295,0.101599652533147,0,0,1.42636909851307E-4,0,0.00442518467439473,1.42636909851307E-4,0.0361933936145281,2.63769621283834E-4
574.097,0.108411575792301,0.104115039651653,0.10261891276253,0.102242576494001,0.101426307527491,0.100647172635965,0.101633042699248,0.101834442010746,0,0,2.01399311498499E-4,0,0.00482549698276022,2.01399311498499E-4,0.0372315927957286,4.05395991541777E-4
574.108,0.108684379695166,0.104333546036216,0.10284493569476,0.102437633305603,0.101593462172309,0.100904568863224,0.101874752278992,0.102015547738956,0,0,1.40795459964274E-4,0,0.00523780804552923,1.40795459964274E-4,0.0382987468098573,2.58973302547252E-4
574.119,0.108833365506226,0.104545583898607,0.103010245056004,0.102657256983237,0.101837223515054,0.101104084124176,0.10205716459009,0.102247240249145,0,0,1.90075659055586E-4,0,0.00564140862163012,1.90075659055586E-4,0.0393448810849608,3.77717665093086E-4
574.13,0.10911107149136,0.104760345471827,0.10323082202906,0.102881725376581,0.102042985874656,0.101343272465248,0.102287047247154,0.102462355625619,0,0,1.75308378464661E-4,0,0.00607590240998157,1.75308378464661E-4,0.0404655654149477,3.41905645259048E-4
574.141,0.109442259250559,0.104990528279887,0.103497197100387,0.103173455040428,0.102331534614522,0.101597017069271,0.102547107084829,0.102752494827475,0,0,2.05387742646418E-4,0,0.00661559720432653,2.05387742646418E-4,0.041840115892202,4.14315451050778E-4
574.152,0.10974283285931,0.105312957598739,0.103751860826941,0.10349639264288,0.102572316691338,0.101882751837475,0.102817306332208,0.103034354667109,0,0,2.17048334901077E-4,0,0.00715715204615375,2.17048334901077E-4,0.0432191549490443,4.42277937899497E-4
574.163,0.109919786703639,0.10556059074987,0.104081031673846,0.103746324532564,0.102910482157638,0.102095990980383,0.103088511327115,0.103328403345101,0,0,2.39892017986229E-4,0,0.00771190147386672,2.39892017986229E-4,0.0446300345634163,4.97226936491724E-4
574.174,0.11031308268175,0.105867162324304,0.10439528564822,0.104109272605844,0.103221533625171,0.102411192952175,0.103403239300197,0.103665403115507,0,0,2.62163815309927E-4,0,0.00835312497217008,2.62163815309927E-4,0.0462495893604249,5.50795887112297E-4
574.185,0.110741975843966,0.106194023307529,0.104696172866217,0.10447944544836,0.103534643147233,0.102758943249171,0.103727558057694,0.104007044297797,0,0,2.79486240102947E-4,0,0.00900858066676943,2.79486240102947E-4,0.047903488627875,5.92421243430846E-4
574.196,0.111068238723688,0.106630118455131,0.105025718480501,0.104836096367235,0.103862895625551,0.103191753052663,0.104108735766582,0.104349495996393,0,0,2.40760229811135E-4,0,0.00972170582906814,2.40760229811135E-4,0.0496965531574977,4.98793137665584E-4
574.207,0.111456006620845,0.106959358829687,0.105433622086514,0.10517471855451,0.104298660760215,0.10354482684613,0.104489224466322,0.104736689657363,0,0,2.4746519104063E-4,0,0.0104788839445923,2.4746519104063E-4,0.0515959242134256,5.14796927506104E-4
574.218,0.111949646394372,0.107510052926759,0.105853276212744,0.105666095473345,0.104735495748115,0.103973088152418,0.104913182182581,0.10520079561073,0,0,2.87613428148759E-4,0,0.0113564433690319,2.87613428148759E-4,0.0537857938136277,6.11504466508628E-4
574.229,0.112417304556469,0.107823661884043,0.106317135917848,0.1062144736268,0.105210354524526,0.1044030087521,0.105360072334974,0.105712414075663,0,0,3.52341740688933E-4,0,0.0123044477411725,3.52341740688933E-4,0.0561456578668148,7.67527493899603E-4
574.24,0.112919682207512,0.108421271812367,0.106786439046189,0.10668084807371,0.105715859270972,0.104871332533492,0.105828885789841,0.106198353672341,0,0,3.69467882500321E-4,0,0.0132486965475311,3.69467882500321E-4,0.0584964591643089,8.08679189307304E-4
574.251,0.113571413521548,0.108913521210859,0.107407654788682,0.107316589964252,0.106336342339635,0.105433126170443,0.106420390479562,0.106826466151943,0,0,4.06075672381157E-4,0,0.0144578094716695,4.06075672381157E-4,0.0614864181627678,8.96843086652542E-4
574.262,0.114134037598297,0.109600333860963,0.10804402275046,0.107826863805909,0.106927470981659,0.106074635644576,0.107059329197518,0.107377167393784,0,0,3.17838196265727E-4,0,0.0156369451862802,3.17838196265727E-4,0.0644040375612704,6.83736227281533E-4
574.273,0.114781824124581,0.110155506530084,0.108647291599881,0.108645261913068,0.107618905342702,0.106634937369452,0.107641114484666,0.108132083627885,0,0,4.90969143218459E-4,0,0.016963142462343,4.90969143218459E-4,0.067676539041597,0.0011013514218956
574.284,0.115681856037607,0.110861048243336,0.109358773590812,0.109294256314461,0.108311487033768,0.107403722624128,0.10838124810747,0.108802871674114,0,0,4.21623566644505E-4,0,0.0183635598861902,4.21623566644505E-4,0.071128145111177,9.3383361089778E-4
574.295,0.116390583957265,0.111543359811324,0.110064578622186,0.110150631658185,0.109207000613258,0.108138491833213,0.1091015352277,0.109678816135721,0,0,5.77280908021741E-4,0,0.0199492872228411,5.77280908021741E-4,0.0750269323951331,0.00130928231780178
574.306,0.117296980757148,0.112453967758133,0.111082805751364,0.111032422267528,0.110054046197446,0.109039077418455,0.11006094158491,0.110543234232487,0,0,4.82292647577737E-4,0,0.0217626074316309,4.82292647577737E-4,0.0794749361533025,0.00107988478143259
574.317,0.118429830450593,0.113359101041954,0.11197149786514,0.112165593105155,0.110987232317945,0.10980844392133,0.110889970893235,0.11157641271155,0,0,6.86441818315203E-4,0,0.0236143109738325,6.86441818315203E-4,0.0840155647764189,0.0015723517029187
574.328,0.119321394125912,0.114569488386131,0.113013331582354,0.113101294463837,0.111868870058633,0.111024922951251,0.112019127266802,0.112485082261235,0,0,4.65954994432666E-4,0,0.0256416326518996,4.65954994432666E-4,0.0889799868711026,0.0010401069030012
574.339,0.1205877568156,0.115705882567962,0.11413391102861,0.114400787065927,0.113330194348329,0.111834164207335,0.112984037617972,0.113865490707128,0,0,8.81453089155257E-4,0,0.0279764472037763,8.81453089155257E-4,0.0946864363869961,0.00204259116276643
574.35,0.121821656451798,0.116682959291783,0.115254930192583,0.115734747525041,0.114168160890668,0.113322817094407,0.114288873643495,0.114951454207854,0,0,6.62580564358917E-4,0,0.0303567424848399,6.62580564358917E-4,0.100502637871367,0.00151424191390074
574.361,0.123411027791821,0.118217229035083,0.116586204912539,0.116929760520848,0.115849471611931,0.114509306674651,0.115547755793595,0.11638961606639,0,0,8.41860272794565E-4,0,0.0330432822482891,8.41860272794565E-4,0.107057854217152,0.00194669501213929
574.372,0.12470983855956,0.119275328670751,0.118078597642822,0.118687244923857,0.117220037103183,0.115982767466433,0.117030682554627,0.11795364101352,0,0,9.22958458892981E-4,0,0.0360797297112663,9.22958458892981E-4,0.114457451457771,0.00214222105275937
574.383,0.12668128330512,0.121115553970843,0.120393789787975,0.119979078817864,0.119002309242563,0.117475667056927,0.118934728422451,0.119490694030213,0,0,5.5596560776211E-4,0,0.0395103243505972,5.5596560776211E-4,0.122808186229558,0.00125643476017592
574.394,0.128086314359846,0.122532323495812,0.122561778455608,0.121823762979713,0.120729961510646,0.119192491719128,0.120877135087368,0.12127686224518,0,0,3.99727157811558E-4,0,0.0432283949852947,3.99727157811558E-4,0.131852644627712,8.79231131245689E-4
574.405,0.130137833043812,0.124536010523854,0.124774511647698,0.124020746121661,0.122568804718421,0.120989628246419,0.122882069947058,0.123294775420041,0,0,4.12705472982694E-4,0,0.0472407387746603,4.12705472982694E-4,0.141607229239148,9.10373485404728E-4
574.416,0.132241837375746,0.12635949585719,0.126582492491657,0.125775993305352,0.124328600505707,0.122624750426611,0.124603621459134,0.125052296905529,0,0,4.48675446395264E-4,0,0.0507093075270379,4.48675446395264E-4,0.150049601364438,9.96998233880304E-4
574.427,0.134497771495856,0.128465674896539,0.128504700357273,0.128103027936515,0.12660004657773,0.124623925889674,0.126564313123474,0.127351537257122,0,0,7.87224133648401E-4,0,0.054958735297785,7.87224133648401E-4,0.160376305950998,0.00181379178257057
574.438,0.136606103814514,0.130689289236442,0.130655534531016,0.129988140795027,0.128532972672135,0.127402847781588,0.129029191156302,0.129260556733581,0,0,2.31365577279236E-4,0,0.0593221285618861,2.31365577279236E-4,0.170978026735797,4.72243603616596E-4
574.449,0.13885146220665,0.132764414095415,0.132715812706194,0.132112442582861,0.130880250072141,0.128790003338651,0.130752908022422,0.131496346327501,0,0,7.43438305079031E-4,0,0.0632711307767405,7.43438305079031E-4,0.180579758422196,0.00170777725099444
574.46,0.14096382384577,0.134940572063152,0.135141319509574,0.133962899541835,0.133148900571422,0.131133662873112,0.133137491191343,0.133555900056629,0,0,4.18408865285713E-4,0,0.0677047634296024,4.18408865285713E-4,0.191350977614759,9.23255099963929E-4
574.471,0.143380347211956,0.136787628632427,0.137036918396642,0.136280389046655,0.134853516509421,0.133051358865627,0.135044138631135,0.135566952778038,0,0,5.22814146903361E-4,0,0.0716119593456175,5.22814146903361E-4,0.200851824296138,0.00117502473338589
574.482,0.145388690256424,0.139474854657404,0.13885409376204,0.13828748546991,0.137073343388913,0.135104121944485,0.136979107853263,0.137680414429411,0,0,7.01306576148586E-4,0,0.0756498859739333,7.01306576148586E-4,0.210668144217984,0.00160557800630425
574.493,0.14768314340067,0.140968211796376,0.140841939874152,0.140160275728569,0.138668745863681,0.136837284262436,0.138839612068294,0.139414510796125,0,0,5.74898727830953E-4,0,0.0792339823104924,5.74898727830953E-4,0.219389302106035,0.00130036019001603
574.504,0.149213340135117,0.143109559127797,0.142394406859563,0.14163404936603,0.140342813560028,0.138650217734329,0.140522312296946,0.140988431463029,0,0,4.66119166082885E-4,0,0.0824800989608625,4.66119166082885E-4,0.227294863223152,0.00103768213037813
574.515,0.151073290021514,0.144596610824891,0.143784379179078,0.142809008078732,0.141554483344729,0.139798955980608,0.141791667579843,0.142181745711731,0,0,3.90078131887572E-4,0,0.0849322642472752,3.90078131887572E-4,0.233284498042971,8.54007154204271E-4
574.526,0.152139310568915,0.146062450881145,0.144948896572879,0.143832792989228,0.142774956995678,0.141253397312974,0.143101146942926,0.143303874992453,0,0,2.0272804952659E-4,0,0.0873533686458949,2.0272804952659E-4,0.239199178181129,4.01726389075311E-4
574.537,0.153330374504864,0.147014722984909,0.14583230355773,0.144723510582172,0.143524050409811,0.142370814096382,0.144101558827056,0.144123780495991,0,0,2.22216689353127E-5,0,0.0891631817883768,2.22216689353127E-5,0.243638718850915,-3.40394750324075E-5
574.548,0.154113629916495,0.148100953427966,0.146458569787561,0.145304527637346,0.144207060109286,0.143080799026391,0.144769684406976,0.144755793873316,0,0,-1.3890533660077E-5,0,0.0904528165004358,-1.3890533660077E-5,0.246822989261868,-1.21360062316066E-4
574.559,0.154791792110008,0.148679970748115,0.14691088670875,0.145738208949345,0.144615176147393,0.143566949975246,0.145238918341998,0.145176692548369,0,0,-6.22257936287729E-5,0,0.0913324448653246,-6.22257936287729E-5,0.249017851532395,-2.38176759963672E-4
574.57,0.15509064499278,0.148967255433007,0.147114411178979,0.146017564715098,0.144809111938667,0.143815435465188,0.145464923322084,0.145413338326883,0,0,-5.15849952010539E-5,0,0.091784591378738,-5.15849952010539E-5,0.25018113459286,-2.12675191880954E-4
574.581,0.15515381153931,0.149183810608782,0.147195548096867,0.146115309067662,0.144904413758429,0.143994407087663,0.145594977592265,0.145509861413046,0,0,-8.51161792191912E-5,0,0.0920006644898964,-8.51161792191912E-5,0.250774736360483,-2.937673858518E-4
574.592,0.155202104013149,0.149239184146045,0.147146321022025,0.146077299529727,0.14485696835643,0.144031723972438,0.145589022497231,0.145467133943079,0,0,-1.21888554152516E-4,0,0.0919414776797099,-1.21888554152516E-4,0.250704093760204,-3.8268107014419E-4
574.603,0.15512688520784,0.149138606871739,0.146965180923335,0.145925414466283,0.144760263302258,0.143928225124922,0.145446703024128,0.14534283888427,0,0,-1.03864139858162E-4,0,0.0916643589026129,-1.03864139858162E-4,0.250107547930356,-3.39361705594043E-4
574.614,0.154983598627064,0.148987276034484,0.146767998438584,0.145768785831772,0.144622878809862,0.143770854104701,0.145269426271642,0.145195832320817,0,0,-7.3593950825096E-5,0,0.0913295713414879,-7.3593950825096E-5,0.249371838488141,-2.66491410196278E-4
574.625,0.154764683356582,0.148818988580984,0.146612665797311,0.145612562009152,0.144431294791263,0.143585404023589,0.14509903491045,0.145021928400208,0,0,-7.71065102422586E-5,0,0.0909747718144996,-7.71065102422586E-5,0.248587837105891,-2.75144063292685E-4
574.636,0.154534896906467,0.148619276127052,0.146515821736168,0.14544274698991,0.144267081337482,0.143433272412266,0.144974547074217,0.144854914163696,0,0,-1.19632910521056E-4,0,0.090672765496569,-1.19632910521056E-4,0.247931233826529,-3.77943092425037E-4
574.647,0.154504390767682,0.148513277158181,0.146411115419192,0.145355856103855,0.144164438437853,0.143302136361391,0.144856625890291,0.144760147270854,0,0,-9.64786194372902E-5,0,0.0904495731746156,-9.64786194372902E-5,0.247464820796019,-3.22244549138125E-4
574.658,0.154334918387266,0.148439810108515,0.146386517197381,0.145320875595927,0.14415832387019,0.143226882542471,0.144806699869926,0.144739599733059,0,0,-6.7100136866699E-5,0,0.0903685953712688,-6.7100136866699E-5,0.247341593190241,-2.51526078069256E-4
574.669,0.154302000361394,0.148417883719511,0.146471271306871,0.145367368105623,0.144196120666189,0.143259686462414,0.144865478884642,0.144781744385906,0,0,-8.37344987366373E-5,0,0.0904590147936468,-8.37344987366373E-5,0.247631973353095,-2.91843651119833E-4
574.68,0.154478363383349,0.148500957537029,0.146595440805752,0.145512104232293,0.144328962099553,0.14333931410038,0.144967377453066,0.144920533165923,0,0,-4.68442871432717E-5,0,0.0906891978969014,-4.68442871432717E-5,0.2482596246937,-2.02998226907172E-4
574.691,0.154637313066449,0.148650749744211,0.14682839631282,0.145749879900846,0.144595542956565,0.143518489339931,0.145173442826375,0.145172711428705,0,0,-7.3139767017838E-7,0,0.0911369372878074,-7.3139767017838E-7,0.249412272692258,-9.18970677925664E-5
574.702,0.154911477370119,0.148928200819675,0.147173085191847,0.146041815583946,0.144856699751123,0.143804742718823,0.145488913955335,0.145449257667534,0,0,-3.965628780081E-5,0,0.0917184504104106,-3.965628780081E-5,0.250887737203364,-1.86005101082981E-4
574.713,0.155199954542593,0.149232249461097,0.147612786724322,0.146491519507531,0.145300012659668,0.144267563520057,0.14594017512219,0.145895766083599,0,0,-4.44090385902929E-5,0,0.0926057157481437,-4.44090385902929E-5,0.253101028659567,-1.97650525993604E-4
574.724,0.155728845869625,0.149683350941789,0.148101918926041,0.146902255944621,0.145759261852983,0.144547514005731,0.146324716465886,0.146330758898802,0,0,6.04243291574269E-6,0,0.0934147456618565,6.04243291574269E-6,0.255125526049704,-7.60797036385907E-5
574.735,0.156225029412478,0.150325062556798,0.148700280948016,0.147580840214283,0.146383467547313,0.145119374931283,0.146909827939649,0.146982153880798,0,0,7.23259411482546E-5,0,0.0946407478724301,7.23259411482546E-5,0.258156241484253,8.36962492584798E-5
574.746,0.156815345912637,0.150970411932282,0.149310099936347,0.148035967718627,0.146843929388675,0.145665565441413,0.14748783268888,0.147439948553651,0,0,-4.78841352289927E-5,0,0.0956660430493282,-4.78841352289927E-5,0.260702620092482,-2.06565393661567E-4
574.757,0.157449815675788,0.151650007446543,0.149892277133223,0.148769871166888,0.147582142383317,0.146355990779164,0.148124133956194,0.148176006775103,0,0,5.18728189089213E-5,0,0.0970278982929075,5.18728189089213E-5,0.264061169712246,3.39871132950102E-5
574.768,0.158125117512088,0.152302327284008,0.150592328639222,0.149321725549168,0.148031019880387,0.146854480114082,0.148723404376652,0.148676372714777,0,0,-4.70316618746414E-5,0,0.0981170304078546,-4.70316618746414E-5,0.266761596633634,-2.04860862830562E-4
574.779,0.158731103153623,0.152880692098678,0.151190725028966,0.14992548189598,0.148725597613554,0.147481642151119,0.149336183590043,0.149325539754767,0,0,-1.06438352759364E-5,0,0.0993684724160486,-1.06438352759364E-5,0.269853702197946,-1.17227770589774E-4
574.79,0.159248828558056,0.153424842834618,0.151614268158522,0.150384287501745,0.149133263506392,0.147967787400936,0.149791027779729,0.149758775504068,0,0,-3.22522756603938E-5,0,0.10024604810985,-3.22522756603938E-5,0.272043611058611,-1.6954855726705E-4
574.801,0.15990998314084,0.153880508615127,0.152026976257122,0.150856355194339,0.149671024814227,0.148427551046115,0.150227263651619,0.150263690004283,0,0,3.6426352664376E-5,0,0.101176694236769,3.6426352664376E-5,0.274361587006298,-3.99281258642791E-6
574.812,0.160345768761913,0.154350153480351,0.152419457877016,0.151209280186242,0.150009693063831,0.148854032376379,0.150636745126698,0.150609486625036,0,0,-2.72585016615479E-5,0,0.101921468087415,-2.72585016615479E-5,0.276231024670388,-1.57850433415116E-4
574.823,0.16068624051084,0.154656704049009,0.152661991853625,0.151435745545612,0.150342853114255,0.149197443939571,0.150929717896598,0.150889299329934,0,0,-4.04185666642576E-5,0,0.102483749317027,-4.04185666642576E-5,0.277660079676829,-1.89783995763372E-4
574.834,0.160993512029746,0.154996315647123,0.152890489973941,0.151712604134829,0.150595329370737,0.149501457173329,0.151195973573635,0.151153966752783,0,0,-4.20068208519253E-5,0,0.103004168171728,-4.20068208519253E-5,0.278988114358097,-1.93793005482382E-4
574.845,0.161309524091797,0.155171607434861,0.153071032333278,0.151918178062227,0.150737964895569,0.149673507278455,0.151372269805866,0.151328071478898,0,0,-4.41983269683921E-5,0,0.103344064884888,-4.41983269683921E-5,0.279880521450669,-1.99257754541044E-4
574.856,0.161421296041548,0.15535081746663,0.153171135527521,0.152097211998619,0.150851020096032,0.149824557910663,0.151497846719092,0.151474116047325,0,0,-2.37306717667807E-5,0,0.103605182121355,-2.37306717667807E-5,0.280582821594711,-1.50042475307264E-4
574.867,0.161479821651904,0.155355729499703,0.153230127994661,0.15215756097,0.150976930947497,0.149935722305879,0.15158292515027,0.151567245958748,0,0,-1.56791915215393E-5,0,0.10377288621877,-1.56791915215393E-5,0.281059701520652,-1.30789328756503E-4
574.878,0.161591986819144,0.155433304912787,0.153330548545367,0.152241378567093,0.151084143215279,0.150018098107625,0.151674323326496,0.151662760891186,0,0,-1.15624353103638E-5,0,0.103949295082248,-1.15624353103638E-5,0.281557587380925,-1.21031274212262E-4
574.889,0.161725560334318,0.155526423611813,0.153470022686,0.152318174813888,0.151083232384188,0.150089921330302,0.151779972008151,0.151700703599038,0,0,-7.92684091128204E-5,0,0.104082382226569,-7.92684091128204E-5,0.281950931294745,-2.84592472488393E-4
574.9,0.16180687506003,0.155655367368239,0.153608014437753,0.152482955987631,0.151255743188593,0.150180201077168,0.151894107757461,0.151869349588112,0,0,-2.475816934841E-5,0,0.104354659719767,-2.475816934841E-5,0.282680162848348,-1.53227220406479E-4
