Energy	20221103_0419_Cr_22151b_75K_60deg_6T_minus_0000	20221103_0422_Cr_22151b_75K_60deg_6T_plus_0000	20221103_0426_Cr_22151b_75K_60deg_6T_plus_0000	20221103_0429_Cr_22151b_75K_60deg_6T_minus_0000	20221103_0433_Cr_22151b_75K_60deg_6T_minus_0000	20221103_0436_Cr_22151b_75K_60deg_6T_plus_0000	c+ H+	c- H+	c+ H-	c- H-	XMCD H+	XMCD H-	XAS	XMCD	XAS normalized by jump	XMCD normalized by XAS jump
eV	cminus fieldplus	cplus fieldplus					arb. units	arb. units	arb. units	arb. units	arb. units	arb. units	arb. units	arb. units	arb. units	arb. units
			cplus fieldplus	cminus fieldplus	cminus fieldplus	cplus fieldplus					c-H+ - c+H+	c-H- - c+H-		XMCD H+ - XMCD H-		
565.289	0.114723897670342	0.108667968579141	0.106889609404604	0.106461420017178	0.105874842390148	0.105211472360302	0.106050540882453	0.106168131203663	0	0	1.1759032121017E-4	0	0.212218672086116	1.1759032121017E-4	-0.00597542610868545	3.80559909202669E-4
565.3	0.114725845126614	0.108648825035439	0.106886954588365	0.10644629105938	0.105865850530452	0.105234653814292	0.106060804201329	0.106156070794916	0	0	9.5266593587301E-5	0	0.212216874996245	9.5266593587301E-5	-0.00590992116006857	3.08313182858243E-4
565.311	0.114728635188983	0.108640187490416	0.106872434206213	0.106441752213714	0.105857287427117	0.105225651991557	0.106049043098885	0.106149519820415	0	0	1.00476721530005E-4	0	0.2121985629193	1.00476721530005E-4	-0.00589786399453782	3.25174824160045E-4
565.322	0.114737984868833	0.108660777574364	0.106864646048633	0.106427468870023	0.105883286816844	0.105205512327331	0.106035079187982	0.106155377843433	0	0	1.20298655451143E-4	0	0.212190457031415	1.20298655451143E-4	-0.00585277633515461	3.89324945493306E-4
565.333	0.114707168146594	0.108679899817925	0.106874634197295	0.106438177678671	0.105860357829321	0.105206422193854	0.106040528195575	0.106149267753996	0	0	1.08739558421403E-4	0	0.212189795949571	1.08739558421403E-4	-0.00578359490103088	3.51916008509111E-4
565.344	0.11469790720919	0.108676619708975	0.106867560500304	0.106450279864028	0.105856790761123	0.10523837929905	0.106052969899677	0.106153535312575	0	0	1.00565412898421E-4	0	0.212206505212252	1.00565412898421E-4	-0.00565819747338629	3.25461857810129E-4
565.355	0.114699997116415	0.108671102785924	0.106866669768758	0.106422008756616	0.105864754817968	0.105184917604071	0.106025793686414	0.106143381787292	0	0	1.17588100877822E-4	0	0.212169175473707	1.17588100877822E-4	-0.00570768754658646	3.80552723496666E-4
565.366	0.114685053501622	0.108680470012919	0.10688101673803	0.106404377008689	0.105878917265751	0.105172085349146	0.106026551043588	0.10614164713722	0	0	1.15096093631542E-4	0	0.212168198180808	1.15096093631542E-4	-0.0056395294726239	3.72487790587081E-4
565.377	0.114697905886304	0.108682559680964	0.106872009351466	0.10640781863027	0.10587951237088	0.105215612719687	0.106043811035576	0.106143665500575	0	0	9.98544649987027E-5	0	0.212187476536151	9.98544649987027E-5	-0.00550581763899549	3.23161002898091E-4
565.388	0.114700295849638	0.108651802532434	0.106875598942212	0.106415865215578	0.105852274392949	0.105235837151001	0.106055718046606	0.106134069804263	0	0	7.83517576570247E-5	0	0.21218978785087	7.83517576570247E-5	-0.00542701657840625	2.53571360916122E-4
565.399	0.11468353675133	0.108645187179862	0.106834177015926	0.10640719947724	0.105833681414233	0.105206242444545	0.106020209730236	0.106120440445737	0	0	1.00230715501179E-4	0	0.212140650175972	1.00230715501179E-4	-0.00551472091226939	3.24378669927029E-4
565.41	0.114664334949533	0.108630767761531	0.106841512385891	0.106381566373315	0.105836329805399	0.105169376486452	0.106005444436172	0.106108948089357	0	0	1.03503653185205E-4	0	0.212114392525528	1.03503653185205E-4	-0.0055283781652234	3.34970943636638E-4
565.421	0.114645401944787	0.108616264245472	0.106849231355086	0.106427896833546	0.105830961636478	0.105174512386418	0.106011871870752	0.106129429235012	0	0	1.17557364259849E-4	0	0.212141301105764	1.17557364259849E-4	-0.00536997248211538	3.80453249964962E-4
565.432	0.114639111770719	0.108641671223772	0.106848076187524	0.106411980130225	0.10580631943501	0.10521604959938	0.106032062893452	0.106109149782617	0	0	7.70868891652732E-5	0	0.212141212676069	7.70868891652732E-5	-0.00529893776238314	2.49477841709606E-4
565.443	0.114662117623961	0.108650412147155	0.106851082275877	0.106392324512596	0.105848718979394	0.105186996017188	0.106019039146533	0.106120521745995	0	0	1.01482599462577E-4	0	0.212139560892528	1.01482599462577E-4	-0.00523296255598366	3.28430167038176E-4
565.454	0.11465014294763	0.108646547113215	0.10686175975356	0.106404873094083	0.105865157009575	0.105171414726946	0.106016587240253	0.106135015051829	0	0	1.1842781157595E-4	0	0.212151602292082	1.1842781157595E-4	-0.00512267182716709	3.83270296029399E-4
565.465	0.114656024779549	0.108645761197703	0.106855133960946	0.106426744967471	0.105852647359691	0.105202370374355	0.106028752167651	0.106139696163581	0	0	1.10943995930257E-4	0	0.212168448331232	1.10943995930257E-4	-0.00499683174709958	3.59050273723959E-4
565.476	0.114636031689398	0.108620212893711	0.106801506040793	0.106405768753173	0.105822215303383	0.105199526256912	0.106000516148853	0.106113992028278	0	0	1.1347587942559E-4	0	0.212114508177131	1.1347587942559E-4	-0.0051000784404929	3.67244258936172E-4
565.487	0.114599195788198	0.108644271915783	0.106804334076025	0.106392314774026	0.10582048446974	0.105173994894405	0.105989164485215	0.106106399621883	0	0	1.17235136668392E-4	0	0.212095564107098	1.17235136668392E-4	-0.00509006660683664	3.79410418363812E-4
565.498	0.114604301849059	0.10865752683539	0.106818399357986	0.106401348297322	0.105842356436051	0.105166372609833	0.10599238598391	0.106121852366686	0	0	1.29466382776527E-4	0	0.212114238350596	1.29466382776527E-4	-0.00495830987245966	4.18994644858338E-4
565.509	0.114610534733531	0.108606560798722	0.106809885755433	0.106395287036616	0.105836828114624	0.105181051479475	0.105995468617454	0.10611605757562	0	0	1.20588958165996E-4	0	0.212111526193074	1.20588958165996E-4	-0.00489576637558911	3.90264457977573E-4
565.52	0.114595373687925	0.108622528729741	0.106820368317145	0.10639859993911	0.105783835587802	0.105186089538668	0.106003228927907	0.106091217763456	0	0	8.79888355491965E-5	0	0.212094446691362	8.79888355491965E-5	-0.00487972020217083	2.84760028910905E-4
565.531	0.114587646613524	0.108641707200306	0.106820007453124	0.106352828457779	0.105808106047395	0.105160357319923	0.105990182386523	0.106080467252587	0	0	9.02848660640915E-5	0	0.21207064963911	9.02848660640915E-5	-0.00488541417196791	2.92190718403736E-4
565.542	0.114602334440987	0.108615830396381	0.106813334402089	0.106382391472511	0.105829183369263	0.10516440146751	0.105988867934799	0.106105787420887	0	0	1.16919486087441E-4	0	0.212094655355686	1.16919486087441E-4	-0.00473640308460018	3.7838887207335E-4
565.553	0.114558404155162	0.108574514916319	0.106803143542273	0.106426279405246	0.105808708241229	0.10518401648075	0.105993580011511	0.106117493823237	0	0	1.23913811725745E-4	0	0.212111073834749	1.23913811725745E-4	-0.0046119467257972	4.01024748074485E-4
565.564	0.114575946620712	0.108571633140039	0.106786888469924	0.106418705377786	0.105778447137683	0.105199678317541	0.105993283393733	0.106098576257734	0	0	1.05292864001669E-4	0	0.212091859651467	1.05292864001669E-4	-0.00460280906505263	3.40761402399319E-4
565.575	0.114575658516245	0.108616261472363	0.106775087118137	0.10639684149199	0.105782063168348	0.105180067086552	0.105977577102345	0.106089452330169	0	0	1.11875227824326E-4	0	0.212067029432513	1.11875227824326E-4	-0.00461184669291749	3.62064038134213E-4
565.586	0.114571787409259	0.108614051849474	0.106788482784323	0.106376938639029	0.105802414346407	0.105172536279217	0.10598050953177	0.106089676492718	0	0	1.09166960947552E-4	0	0.212070186024488	1.09166960947552E-4	-0.00453031004463292	3.53299219855676E-4
565.597	0.114560708691908	0.108578492812861	0.106783098861386	0.106369287075204	0.105780220511393	0.105163555487653	0.10597332717452	0.106074753793299	0	0	1.01426618778974E-4	0	0.212048080967818	1.01426618778974E-4	-0.00453052817527346	3.28248995631808E-4
565.608	0.114543451321787	0.108577250490816	0.106779379325793	0.106351310621043	0.105790363407638	0.105156170037012	0.105967774681403	0.106070837014341	0	0	1.03062332938136E-4	0	0.212038611695743	1.03062332938136E-4	-0.00448985286342156	3.33542690091403E-4
565.619	0.114542952864832	0.108598431195142	0.106780042989217	0.106333957728245	0.105811712756128	0.105151733040754	0.105965888014985	0.106072835242186	0	0	1.06947227201032E-4	0	0.212038723257172	1.06947227201032E-4	-0.00441817090841587	3.46115451120834E-4
565.63	0.114538542993817	0.10858846793346	0.106804033822725	0.106346073131893	0.10581143143519	0.105158972170723	0.105981502996724	0.106078752283542	0	0	9.72492868180353E-5	0	0.212060255280266	9.72492868180353E-5	-0.00427716548475624	3.14729812629297E-4
565.641	0.114527123648466	0.108531890408732	0.106813893410005	0.106346236650035	0.105783661221116	0.105164005171884	0.105988949290945	0.106064948935575	0	0	7.59996446307448E-5	0	0.21205389822652	7.59996446307448E-5	-0.00422641803845728	2.45959170469634E-4
565.652	0.114520473666858	0.108564915562207	0.10679478769915	0.106335544453699	0.105758835622668	0.105147083748393	0.105970935723772	0.106047190038183	0	0	7.62543144114808E-5	0	0.212018125761955	7.62543144114808E-5	-0.00427086827471801	2.46783363376296E-4
565.663	0.114514768086665	0.108572819769164	0.10680625063632	0.106332352167867	0.105767790645117	0.105119224009407	0.105962737322863	0.106050071406492	0	0	8.73340836284042E-5	0	0.212012808729355	8.73340836284042E-5	-0.00421675498718082	2.82641042169797E-4
565.674	0.114521088243993	0.108532697469562	0.10681462568621	0.106338971441405	0.105786372192211	0.105135465919282	0.105975045802746	0.106062671816808	0	0	8.76260140622171E-5	0	0.212037717619554	8.76260140622171E-5	-0.00406482094094427	2.83585822473499E-4
565.685	0.114519624258019	0.108523914255265	0.1067788946179	0.106364058827729	0.105787757744156	0.105173118843294	0.105976006730597	0.106075908285942	0	0	9.99015553452554E-5	0	0.212051915016539	9.99015553452554E-5	-0.00394755271450606	3.23313402328793E-4
565.696	0.114491991520457	0.108589617409935	0.106747499630701	0.106337513528336	0.105768509971489	0.105136311992646	0.105941905811673	0.106053011749912	0	0	1.11105938238903E-4	0	0.211994917561586	1.11105938238903E-4	-0.004060693811818	3.59574370857467E-4
565.707	0.114476877950632	0.108595087533401	0.106756171338519	0.106367601834963	0.105755428465853	0.105121727463089	0.105938949400804	0.106061515150408	0	0	1.22565749604273E-4	0	0.212000464551212	1.22565749604273E-4	-0.00397142107178823	3.96661987659617E-4
565.718	0.114479892868661	0.108531593057797	0.106747176520285	0.106385885307447	0.105777098539106	0.105128521929993	0.105937849225139	0.106081491923276	0	0	1.43642698136992E-4	0	0.212019341148416	1.43642698136992E-4	-0.00383900945606276	4.6487373788985E-4
565.729	0.114503812629155	0.108527068181001	0.10674076034364	0.106345614905962	0.105762607868758	0.105141212588793	0.105940986466217	0.10605411138736	0	0	1.13124921143667E-4	0	0.211995097853577	1.13124921143667E-4	-0.00384614760967198	3.66108445626643E-4
565.74	0.114497993019743	0.108549263245876	0.106748542738917	0.106308562683332	0.105758301095696	0.105118084529997	0.105933313634457	0.106033431889514	0	0	1.0011825505736E-4	0	0.211966745523971	1.0011825505736E-4	-0.00386658391470743	3.24014711942664E-4
565.751	0.114483164217924	0.108529587499356	0.106755385221606	0.106322218087976	0.105774794074689	0.105122009933804	0.105938697577705	0.106048506081333	0	0	1.09808503627476E-4	0	0.211987203659038	1.09808503627476E-4	-0.00372905393635533	3.55375457266281E-4
565.762	0.114491233164991	0.108518206274846	0.106759737157427	0.106345331089767	0.105802482695734	0.105122229955144	0.105940983556285	0.10607390689275	0	0	1.32923336465085E-4	0	0.212014890449036	1.32923336465085E-4	-0.00356812971742305	4.30182453245084E-4
565.773	0.114484558095511	0.108529291797737	0.106752261536037	0.106364771255476	0.105797841857502	0.105087508519869	0.105919885027953	0.106081306556489	0	0	1.61421528535932E-4	0	0.212001191584441	1.61421528535932E-4	-0.00354114272046501	5.22411722417144E-4
565.784	0.114461793539723	0.108537559103682	0.106729653882817	0.106330978906051	0.105777117486705	0.105105678155317	0.105917666019067	0.106054048196378	0	0	1.36382177311212E-4	0	0.211971714215445	1.36382177311212E-4	-0.00356522001298785	4.41376369077628E-4
565.795	0.114460253424928	0.108512582484662	0.106732986140072	0.106323762468782	0.105740181003532	0.105139167839293	0.105936076989682	0.106031971736157	0	0	9.58947464745203E-5	0	0.211968048725839	9.58947464745203E-5	-0.00350576180381367	3.10346086614823E-4
565.806	0.114438299166951	0.10849915746135	0.106742094606335	0.106330843257171	0.105726645377887	0.105159314571619	0.105950704588977	0.106028744317529	0	0	7.8039728552165E-5	0	0.211979448906506	7.8039728552165E-5	-0.00339754626451267	2.5256153488119E-4
565.817	0.114405062213858	0.108513839713393	0.106714963978582	0.106330194052851	0.105710249993514	0.105139514351045	0.105927239164813	0.106020222023183	0	0	9.29828583692977E-5	0	0.211947461187996	9.29828583692977E-5	-0.00342974785139368	3.00922284880739E-4
565.828	0.114419478051564	0.108508348176646	0.106701643657265	0.106325189009322	0.105743636110597	0.105124612376602	0.105913128016933	0.10603441255996	0	0	1.21284543026429E-4	0	0.211947540576893	1.21284543026429E-4	-0.00335817001699322	3.92515593178198E-4
565.839	0.11442678223965	0.108525322979365	0.106685174020343	0.106309881935125	0.105752449524835	0.105123930059967	0.105904552040155	0.10603116572998	0	0	1.26613689824612E-4	0	0.211935717770135	1.26613689824612E-4	-0.00332511149652533	4.0976241758324E-4
565.85	0.114395829745179	0.108521620467663	0.106704322260386	0.106296947560228	0.105710482316567	0.105093800951413	0.1058990616059	0.106003714938398	0	0	1.04653332498011E-4	0	0.211902776544298	1.04653332498011E-4	-0.00336039893824698	3.38691673798705E-4
565.861	0.114371768583973	0.108447503149097	0.106732850941067	0.106301607960768	0.105735043398041	0.105091223352171	0.105912037146619	0.106018325679404	0	0	1.06288532785562E-4	0	0.211930362826023	1.06288532785562E-4	-0.00319979999624738	3.43983705205321E-4
565.872	0.114373353577082	0.108487495919324	0.106723591258664	0.10627938734217	0.105711346501525	0.105099734994475	0.10591166312657	0.105995366921847	0	0	8.37037952776121E-5	0	0.211907030048417	8.37037952776121E-5	-0.00320399142471788	2.70892267347695E-4
565.883	0.114353768728983	0.108495311413109	0.106702075690053	0.106285437285198	0.105666709264821	0.105123490728532	0.105912783209293	0.10597607327501	0	0	6.32900657170921E-5	0	0.211888856484303	6.32900657170921E-5	-0.00319148598734328	2.04826905946442E-4
565.894	0.114366848453151	0.108478579461366	0.106714069274496	0.106309173100776	0.105679118127518	0.105090167623138	0.105902118448817	0.105994145614147	0	0	9.20271653300636E-5	0	0.211896264062964	9.20271653300636E-5	-0.00309619178579407	2.97829356376985E-4
565.905	0.114376780974996	0.108450890447669	0.106728913515567	0.10632022467152	0.105698268625245	0.105079278058099	0.105904095786833	0.106009246648383	0	0	1.05150861549275E-4	0	0.211913342435216	1.05150861549275E-4	-0.00296959980145882	3.40301837021544E-4
565.916	0.114373724792812	0.108467440431113	0.106700397958714	0.106289996674777	0.105712531734354	0.105105736127429	0.105903067043072	0.106001264204565	0	0	9.81971614931465E-5	0	0.211904331247637	9.81971614931465E-5	-0.00292744198158762	3.17797438404816E-4
565.927	0.114339423755327	0.108446625001685	0.106671772619542	0.106267495891161	0.105712814468846	0.105077615975384	0.105874694297463	0.105990155180003	0	0	1.15460882540247E-4	0	0.211864849477467	1.15460882540247E-4	-0.00298389671779298	3.7366836423078E-4
565.938	0.114335535204622	0.10841141572456	0.106694068995218	0.106289037524218	0.105714230484177	0.105058106931687	0.105876087963452	0.106001634004198	0	0	1.25546040745411E-4	0	0.21187772196765	1.25546040745411E-4	-0.00287091631374637	4.06307163507399E-4
565.949	0.114331028181476	0.108446141482029	0.106696954562463	0.10625778073316	0.105719159279274	0.105081561341539	0.105889257952001	0.105988470006217	0	0	9.9212054215897E-5	0	0.211877727958218	9.9212054215897E-5	-0.00279957601982709	3.21081956028763E-4
565.96	0.114316572044133	0.108470497228446	0.10669303325666	0.106283907855144	0.105683212285311	0.105058356169401	0.105875694713031	0.105983560070227	0	0	1.07865357196396E-4	0	0.211859254783258	1.07865357196396E-4	-0.00278804021902762	3.49086813594175E-4
565.971	0.114288643296376	0.108449367155843	0.106677842885745	0.106291028809564	0.105657733448544	0.1050505250671	0.105864183976422	0.105974381129054	0	0	1.10197152631858E-4	0	0.211838565105477	1.10197152631858E-4	-0.00278367773065357	3.56633249814997E-4
565.982	0.114293707971108	0.108451004778699	0.106673685831431	0.106276967432533	0.105707474316712	0.10507099277723	0.105872339304331	0.105992220874622	0	0	1.19881570291802E-4	0	0.211864560178953	1.19881570291802E-4	-0.00262822844774678	3.87975124447366E-4
565.993	0.114309113096621	0.108437392002034	0.106663438755373	0.106298004428457	0.105698707151199	0.105066835255335	0.105865137005354	0.105998355789828	0	0	1.33218784474004E-4	0	0.211863492795182	1.33218784474004E-4	-0.00256036193667866	4.31138617547479E-4
566.004	0.11428171753895	0.108437496976855	0.106648775064364	0.106289708153678	0.10569636179284	0.105048792168971	0.105848783616668	0.105993034973259	0	0	1.44251356591435E-4	0	0.211841818589927	1.44251356591435E-4	-0.00255918569426558	4.66843551423604E-4
566.015	0.11426732298389	0.108450881910057	0.10666493437222	0.106271128079978	0.105694713932089	0.105045103170289	0.105855018771255	0.105982921006034	0	0	1.27902234779237E-4	0	0.211837939777289	1.27902234779237E-4	-0.00250041786668938	4.13932561400257E-4
566.026	0.114267643039856	0.108432982692385	0.106632066570532	0.106273252895432	0.105665002694175	0.105066211198869	0.105849138884701	0.105969127794803	0	0	1.19988910102689E-4	0	0.211818266679504	1.19988910102689E-4	-0.0024927654001322	3.88322510424924E-4
566.037	0.114261454548771	0.10844751998077	0.10662492823577	0.106254302087058	0.105657835032679	0.105061679422959	0.105843303829365	0.105956068559868	0	0	1.12764730503506E-4	0	0.211799372389233	1.12764730503506E-4	-0.00248259246323853	3.64942753451431E-4
566.048	0.114248994118264	0.108406216358662	0.106618143698335	0.106261086482511	0.105693851312274	0.105041968567647	0.105830056132991	0.105977468897392	0	0	1.47412764401167E-4	0	0.211807525030383	1.47412764401167E-4	-0.00238488700105004	4.77074878769618E-4
566.059	0.114244001340063	0.108402519048139	0.106635447899723	0.106249032970866	0.105674210048682	0.105023240646447	0.105829344273085	0.105961621509774	0	0	1.32277236689043E-4	0	0.211790965782859	1.32277236689043E-4	-0.00236715711859501	4.28091467613139E-4
566.07	0.114230174105493	0.108419659071188	0.106622509177367	0.106272108227885	0.105682991641533	0.105010948781606	0.105816728979486	0.105977549934709	0	0	1.60820955222629E-4	0	0.211794278914196	1.60820955222629E-4	-0.00228511385884145	5.20468074987424E-4
566.081	0.114256759762549	0.108435942701759	0.106625372680945	0.10626761846311	0.105649214154083	0.105021264134451	0.105823318407698	0.105958416308596	0	0	1.35097900898135E-4	0	0.211781734716294	1.35097900898135E-4	-0.00225438999096256	4.37220039627025E-4
566.092	0.11426592226492	0.108436422702745	0.106632428546065	0.106253026046945	0.105649489640371	0.105020737687031	0.105826583116548	0.105951257843658	0	0	1.24674727109586E-4	0	0.211777840960206	1.24674727109586E-4	-0.00219567052517133	4.03487313755105E-4
566.103	0.114219436962475	0.108420078558336	0.106625671586127	0.106240944505412	0.105656720057285	0.105011319949719	0.105818495767923	0.105948832281349	0	0	1.30336513425464E-4	0	0.211767328049272	1.30336513425464E-4	-0.00215837276264132	4.21810666086495E-4
566.114	0.11419514713944	0.108406258570468	0.106625624120501	0.106229468280333	0.105641834500041	0.105005417278292	0.105815520699396	0.105935651390187	0	0	1.20130690790865E-4	0	0.211751172089584	1.20130690790865E-4	-0.00213933771169558	3.88781358102723E-4
