Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3877772628.61048,5.00008106231689,69999.9140625,-4.39876744459747E-4,1.65584166699311E-7,1,4,13.4005146026611,5.00763446398262,32.7799990773201,-0.548017334133111,-0.0812730256315579,10,5.55164841400762E-7,,,,,,,,,,,,,,,,,,,,,5.00001335144043,5.00014877319336,69999.9140625,69999.9140625,54.7194677457943,5.64193673711752,3.05535197257996,54,1,0,0,1,0.29876708984375,34.2131004333496,1,1,3,5.00014877319336,0,5.00008106231689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3877772675.3933,5.00016951560974,65000.28515625,-4.07166926381858E-4,8.30523916806088E-8,1,4,13.4005146026611,5.0074579721554,32.7799990773201,-0.507136058001411,-0.0759275772340128,1,-4.95878260048481E-8,,,,,,,,,,,,,,,,,,,,,5.00007963180542,5.00025939941406,65000.28515625,65000.28515625,54.6389600083135,5.64308335238731,3.05819416046143,54,1,0,0,1,0.30517578125,34.2131004333496,1,1,3,5.00007963180542,0,5.00016951560974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3877772714.05819,5.00024604797363,60000.37109375,-3.7481465053124E-4,1.06093068562077E-7,1,4,13.4005146026611,5.00748719276196,32.7799990773201,-0.466842503489215,-0.0699074419152143,1,-5.55023848234842E-8,,,,,,,,,,,,,,,,,,,,,4.99983692169189,5.00065517425537,60000.37109375,60000.37109375,54.5334401582173,5.64169509947978,3.06551146507263,53,1,68,0,0,0.300827026367188,34.7018585205078,1,1,3,5.00065517425537,0,5.00024604797363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3877772761.3992,5.00009274482727,55000.25,-3.4283381697624E-4,1.02605914119366E-7,1,4,13.4005146026611,5.00762557182375,32.7799990773201,-0.427085158929112,-0.0635492638986683,10,2.67021014443779E-7,,,,,,,,,,,,,,,,,,,,,4.99999904632568,5.00018644332886,55000.25,55000.25,54.3337340715538,5.64229423464899,3.06645750999451,54,1,0,0,1,0.306854248046875,34.7018585205078,1,1,3,5.00018644332886,0,5.00009274482727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3877772808.35819,5.00018000602722,50000.15625,-3.1040468777119E-4,9.44628147363414E-8,1,4,13.4005146026611,5.00736774273147,32.7799990773201,-0.386611780626253,-0.0578478696326187,1,-1.03096393704875E-8,,,,,,,,,,,,,,,,,,,,,5.00000190734863,5.00035810470581,50000.15625,50000.15625,54.2297774784961,5.64117939390941,3.06942772865295,52,1,32,0,0,0.298385620117188,34.2131004333496,1,1,3,5.00035810470581,0,5.00018000602722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3877772847.37876,5.0001974105835,44999.625,-2.78425665196069E-4,7.52209123764743E-8,1,4,13.4005146026611,5.00750063400538,32.7799990773201,-0.346794331040756,-0.0518911635867504,1,-1.01044562942329E-8,,,,,,,,,,,,,,,,,,,,,5.00014019012451,5.00025463104248,44999.625,44999.625,54.1609941688038,5.64003275355556,3.0667200088501,54,1,0,0,1,0.2996826171875,34.7018585205078,1,1,3,5.00014019012451,0,5.0001974105835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3877772887.28269,5.00003862380981,39999.6328125,-2.4653020604109E-4,6.72884886069187E-8,1,4,13.4005146026611,5.00746746959033,32.7799990773201,-0.307069604852533,-0.0459085126908316,1,2.13669245590348E-8,,,,,,,,,,,,,,,,,,,,,4.99997234344482,5.0001049041748,39999.6328125,39999.6328125,54.014438821448,5.64029843951922,3.07143783569336,52,1,68,0,0,0.298614501953125,34.7018585205078,1,1,3,5.0001049041748,0,5.00003862380981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3877772934.16693,4.99996185302734,34999.56640625,-2.14879592027481E-4,5.96036661678133E-8,1,4,13.4005146026611,5.00757715913827,32.7799990773201,-0.267683574124094,-0.0398239677396309,10,1.72636830505311E-7,,,,,,,,,,,,,,,,,,,,,4.99982118606567,5.00010251998901,34999.56640625,34999.56640625,53.9343218982269,5.63990550833222,3.07212328910828,54,1,0,0,1,0.299530029296875,35.190616607666,1,1,3,4.99982118606567,0,4.99996185302734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3877772981.76644,5.00002837181091,29999.5625,-1.83197536289513E-4,3.95866005090597E-8,1,4,13.4005146026611,5.00759528564751,32.7799990773201,-0.228188545400644,-0.0341440227542745,1,-6.61315323262331E-9,,,,,,,,,,,,,,,,,,,,,4.99997997283936,5.00007677078247,29999.5625,29999.5625,53.7193740554384,5.63939640786245,3.07381081581116,54,1,0,0,1,0.30426025390625,34.7018585205078,1,1,3,4.99997997283936,0,5.00002837181091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3877773021.55243,5.00022220611572,24999.83203125,-1.51884855561481E-4,3.50685373272739E-8,1,4,13.4005146026611,5.00761123331455,32.7799990773201,-0.189186441715074,-0.0283099191513552,1,-6.90438792314941E-9,,,,,,,,,,,,,,,,,,,,,5.00013208389282,5.00031232833862,24999.83203125,24999.83203125,53.6490274887076,5.63885687873801,3.07381224632263,54,1,0,0,1,0.2996826171875,35.190616607666,1,1,3,5.00038766860962,0,5.00022220611572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
